站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20230404191436,15.1,1002.3,67,96,1.9,0.4,10295.0
58102,20230404191436,18.5,1006.5,87,347,0.7,0.8,10244.3
58118,20230404191436,19.2,1001.3,36,255,6.4,1.3,10119.6
58122,20230404191436,35.0,1007.8,83,267,1.9,0.8,10176.2
58203,20230404191436,16.4,1013.3,39,34,3.1,0.4,10419.5
58215,20230404191436,11.1,1015.9,85,357,5.6,0.2,10249.6
58221,20230404191436,31.3,1006.0,57,127,1.3,1.5,10307.4
58225,20230404191436,32.1,1005.3,24,113,1.3,0.9,10055.6
58236,20230404191436,5.2,1022.1,59,70,0.0,0.0,10303.0
58311,20230404191436,28.9,1021.0,8,74,6.4,0.3,10482.4
58314,20230404191436,5.8,1013.6,81,138,9.6,0.0,10222.1
58319,20230404191436,12.0,1009.6,21,261,3.6,1.2,10184.9
58321,20230404191436,28.5,1005.4,41,29,3.1,1.4,10275.1
58326,20230404191436,16.7,1003.2,85,24,5.4,0.8,10494.2
58336,20230404191436,6.8,1000.5,75,252,10.1,1.0,10447.3
58338,20230404191436,10.9,1010.1,69,22,7.8,0.0,10020.0
58414,20230404191436,20.5,1021.7,3,110,8.4,0.6,10248.8
58419,20230404191436,5.3,1005.8,40,130,9.0,1.1,10344.9
58424,20230404191436,24.7,1019.9,18,306,5.7,0.0,10032.4
58429,20230404191436,10.8,1023.5,42,242,14.7,0.5,10009.6
58436,20230404191436,16.3,1000.2,81,285,3.0,1.4,10480.0
58437,20230404191436,7.3,1010.2,28,333,12.0,0.6,10270.4
58520,20230404191436,14.8,1000.6,50,278,6.5,0.7,10424.8
58531,20230404191436,22.8,1004.3,35,317,11.3,0.3,10062.8
54406,20230404191436,24.6,1022.9,25,101,8.4,0.4,10366.3
54416,20230404191436,13.0,1016.0,56,212,6.9,0.6,10331.1
54511,20230404191436,24.6,1015.1,49,23,9.7,0.9,10405.8
58725,20230404191436,14.2,1020.3,90,209,13.1,0.4,10488.9
58730,20230404191436,9.8,1015.3,78,279,4.0,0.5,10142.8
58731,20230404191436,4.3,1004.9,89,110,10.2,1.5,10476.8
58734,20230404191436,2.7,1023.7,88,173,3.0,0.3,10151.0
58737,20230404191436,4.9,1004.6,83,334,10.5,1.5,10248.5
58744,20230404191436,3.8,1005.6,14,53,10.5,0.2,10279.1
58754,20230404191436,14.0,1001.9,47,201,0.5,0.2,10441.3
58818,20230404191436,5.0,1005.6,86,249,1.0,1.2,10070.1
58820,20230404191436,19.1,1007.3,11,130,9.9,0.4,10054.5
58834,20230404191436,4.0,1013.8,100,5,11.9,1.2,10087.5
58837,20230404191436,5.9,1018.5,76,181,0.1,0.9,10133.1
58843,20230404191436,15.9,1000.9,58,174,4.2,0.6,10036.1
58846,20230404191436,1.5,1017.5,90,348,8.3,0.7,10294.4
58847,20230404191436,17.8,1023.2,36,101,1.0,0.6,10091.9
58911,20230404191436,19.3,1007.1,18,226,0.8,0.4,10410.4
58918,20230404191436,20.7,1020.3,27,337,7.9,1.1,10246.2
58921,20230404191436,29.6,1009.0,79,129,0.2,1.1,10051.3
58926,20230404191436,11.4,1018.7,96,283,1.1,0.2,10125.7
58927,20230404191436,0.7,1012.4,4,254,7.0,0.8,10120.4
58931,20230404191436,16.8,1003.6,45,319,8.4,0.6,10290.9
58933,20230404191436,25.8,1022.7,41,210,13.9,1.4,10484.2
58936,20230404191436,26.5,1026.0,97,190,5.9,0.3,10376.7
58944,20230404191436,15.8,1013.8,70,307,9.7,0.4,10106.3
