站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20230308144912,33.1,1017.3,34,223,6.1,0.0,10045.8
58102,20230308144912,27.8,1021.6,47,7,5.7,0.0,10381.9
58118,20230308144912,26.5,1014.8,40,232,4.2,0.9,10492.6
58122,20230308144912,8.2,1010.2,37,227,10.0,0.0,10195.4
58203,20230308144912,2.1,1013.1,13,216,13.6,0.1,10172.7
58215,20230308144912,23.0,1012.0,45,175,14.3,0.3,10305.5
58221,20230308144912,31.7,1024.7,52,347,6.3,1.0,10146.7
58225,20230308144912,15.9,1016.4,21,341,13.6,1.2,10292.4
58236,20230308144912,1.6,1018.3,82,8,2.6,0.2,10040.5
58311,20230308144912,21.0,1009.6,28,231,9.7,1.2,10350.7
58314,20230308144912,25.0,1023.5,35,343,8.4,0.1,10444.0
58319,20230308144912,2.7,1001.2,42,313,8.9,0.9,10447.4
58321,20230308144912,32.5,1008.4,27,78,1.4,1.1,10196.8
58326,20230308144912,8.1,1014.8,44,345,14.7,1.5,10041.5
58336,20230308144912,24.4,1017.7,57,26,1.4,0.6,10456.7
58338,20230308144912,2.0,1010.2,44,298,10.6,0.8,10109.1
58414,20230308144912,2.7,1015.0,30,135,12.6,0.7,10352.8
58419,20230308144912,8.3,1006.9,73,173,11.8,1.2,10438.4
58424,20230308144912,30.7,1007.6,61,351,9.0,0.8,10373.8
58429,20230308144912,14.9,1019.0,84,52,3.7,0.6,10333.9
58436,20230308144912,8.7,1013.5,54,113,6.7,1.0,10165.2
58437,20230308144912,12.1,1017.9,14,355,0.6,0.2,10022.3
58520,20230308144912,29.6,1007.2,61,133,4.5,0.8,10059.6
58531,20230308144912,9.6,1003.5,58,119,10.0,0.8,10011.5
54406,20230308144912,6.0,1000.1,47,226,13.6,1.1,10315.6
54416,20230308144912,26.7,1025.6,100,208,12.7,0.1,10499.4
54511,20230308144912,19.7,1019.9,5,151,5.3,0.4,10422.4
58725,20230308144912,12.8,1012.3,13,233,7.8,0.6,10221.0
58730,20230308144912,19.4,1006.7,20,261,3.3,0.5,10408.2
58731,20230308144912,15.5,1008.9,88,26,5.7,1.5,10439.9
58734,20230308144912,35.0,1012.2,11,114,10.1,0.2,10094.9
58737,20230308144912,34.3,1005.3,95,102,7.3,1.4,10078.9
58744,20230308144912,27.6,1024.8,64,74,4.1,0.2,10462.1
58754,20230308144912,0.0,1019.5,17,228,7.1,1.1,10075.0
58818,20230308144912,14.7,1019.4,54,198,9.6,0.7,10236.7
58820,20230308144912,3.5,1023.6,31,313,1.6,0.0,10468.7
58834,20230308144912,22.2,1003.7,95,84,6.1,0.5,10232.8
58837,20230308144912,8.8,1023.7,39,70,14.4,0.6,10003.8
58843,20230308144912,18.8,1005.2,58,297,0.8,0.2,10076.2
58846,20230308144912,9.9,1018.5,9,204,0.8,0.2,10343.4
58847,20230308144912,1.9,1002.4,66,295,14.6,1.2,10404.3
58911,20230308144912,9.6,1006.9,94,353,1.3,0.0,10467.2
58918,20230308144912,18.4,1016.0,27,154,5.4,1.1,10361.9
58921,20230308144912,31.2,1009.3,40,220,7.0,0.3,10396.1
58926,20230308144912,2.5,1002.2,83,44,0.3,1.2,10487.0
58927,20230308144912,0.5,1016.0,35,19,8.1,0.7,10102.0
58931,20230308144912,30.8,1001.1,69,4,5.2,0.7,10232.3
58933,20230308144912,5.2,1012.3,55,11,12.4,1.3,10262.8
58936,20230308144912,2.4,1005.7,17,175,8.1,1.4,10029.8
58944,20230308144912,21.9,1019.0,55,196,6.2,1.2,10092.6
59113,20230308144912,33.9,1011.6,68,231,12.7,0.8,10371.9
59126,20230308144912,26.4,1001.8,79,0,1.3,0.5,10461.9
59133,20230308144912,24.8,1006.1,4,136,7.1,1.1,10183.2
59134,20230308144912,22.4,1025.8,96,109,7.4,0.1,10094.4
59321,20230308144912,32.9,1024.0,21,234,5.6,1.1,10398.4
52323,20230308144912,24.1,1020.4,26,47,1.2,0.7,10169.7
52418,20230308144912,21.0,1018.1,19,125,6.5,0.5,10142.0
52424,20230308144912,23.6,1012.1,18,242,2.0,0.8,10228.9
52436,20230308144912,3.4,1001.3,9,244,0.3,0.0,10145.1
52446,20230308144912,3.0,1012.2,45,47,0.1,0.5,10264.1
52447,20230308144912,28.8,1006.0,22,174,6.3,0.7,10181.7
52533,20230308144912,6.9,1004.7,66,98,6.3,1.4,10043.8
52546,20230308144912,18.2,1014.9,45,349,10.9,1.3,10323.7
52652,20230308144912,14.3,1006.5,34,216,5.7,0.9,10216.2
52661,20230308144912,29.0,1009.6,38,155,12.8,1.0,10461.9
52674,20230308144912,26.3,1017.9,81,214,12.3,0.5,10491.2
52679,20230308144912,2.1,1009.7,58,292,2.3,0.2,10146.7
52681,20230308144912,4.9,1004.2,20,208,9.2,0.4,10139.6
52787,20230308144912,19.6,1020.6,1,351,13.9,1.3,10023.1
52797,20230308144912,12.0,1024.7,8,30,5.6,0.7,10175.9
52884,20230308144912,20.0,1001.5,30,237,6.4,0.2,10055.3
52895,20230308144912,31.6,1015.5,96,3,9.9,0.6,10420.8
52983,20230308144912,29.5,1006.1,100,86,5.7,1.1,10398.7
52984,20230308144912,13.6,1017.6,48,335,14.3,1.0,10425.9
52986,20230308144912,30.7,1010.5,63,100,3.0,1.5,10053.8
52996,20230308144912,4.2,1009.6,40,257,7.4,0.6,10353.7
53821,20230308144912,19.1,1018.5,36,169,12.1,0.2,10333.3
53915,20230308144912,5.0,1021.3,25,6,2.9,0.3,10468.2
53923,20230308144912,13.9,1004.7,20,131,12.3,1.3,10209.5
56074,20230308144912,15.4,1012.9,53,284,5.5,0.3,10461.5
56080,20230308144912,2.8,1003.2,54,85,8.0,0.0,10283.2
56093,20230308144912,14.7,1012.2,43,214,1.5,1.0,10444.4
56096,20230308144912,31.7,1005.7,55,96,7.1,1.3,10489.3
57014,20230308144912,0.3,1009.9,43,264,13.0,1.0,10419.0
57996,20230308144912,33.6,1008.3,3,239,1.7,1.1,10171.4
59072,20230308144912,30.7,1011.1,3,291,2.3,0.0,10352.6
59082,20230308144912,29.6,1007.2,46,352,11.1,0.7,10433.0
59087,20230308144912,5.7,1010.9,40,23,12.8,0.5,10305.0
59088,20230308144912,4.2,1018.2,48,136,6.7,0.5,10164.8
59096,20230308144912,23.8,1006.0,44,122,5.3,1.3,10400.5
59097,20230308144912,7.9,1002.9,71,204,11.1,0.4,10011.9
59107,20230308144912,25.2,1016.4,97,246,14.4,0.7,10107.6
59116,20230308144912,0.5,1000.3,29,163,14.7,0.8,10354.0
59117,20230308144912,23.3,1012.7,51,30,3.4,1.3,10112.5
59271,20230308144912,10.3,1004.0,71,335,3.4,0.4,10063.9
59278,20230308144912,23.0,1011.8,80,59,13.0,0.3,10033.7
59280,20230308144912,33.4,1004.9,20,58,3.4,1.2,10152.4
59287,20230308144912,5.3,1008.8,17,187,0.7,1.0,10162.2
59289,20230308144912,10.3,1016.4,34,323,0.2,0.7,10051.3
59293,20230308144912,6.1,1013.9,83,76,10.4,1.4,10092.2
59294,20230308144912,21.1,1004.1,38,140,5.6,0.9,10477.2
59298,20230308144912,4.2,1011.9,97,212,3.7,0.5,10125.5
59303,20230308144912,21.9,1022.9,21,122,4.1,0.2,10072.2
59304,20230308144912,20.6,1001.2,78,123,10.3,1.5,10005.2
59306,20230308144912,4.7,1013.5,80,186,11.7,0.8,10030.7
59310,20230308144912,26.3,1011.0,23,285,8.4,0.2,10373.6
59316,20230308144912,34.9,1021.1,62,90,1.3,1.0,10080.0
59317,20230308144912,24.7,1006.8,91,111,4.7,0.3,10217.0
59324,20230308144912,30.5,1016.6,59,253,10.6,0.9,10196.4
59456,20230308144912,29.6,1008.3,71,170,2.9,0.4,10245.7
59462,20230308144912,1.7,1024.8,7,257,14.6,1.1,10105.6
59478,20230308144912,34.5,1005.5,72,347,9.5,0.2,10011.7
59485,20230308144912,17.6,1004.6,58,218,1.4,1.5,10034.6
59488,20230308144912,22.7,1002.7,75,208,5.7,0.5,10264.4
59493,20230308144912,11.6,1020.6,16,222,10.4,0.5,10193.8
59501,20230308144912,25.7,1006.4,51,132,0.0,0.9,10337.2
59658,20230308144912,19.7,1023.2,3,110,2.1,0.7,10280.9
59663,20230308144912,8.0,1022.4,52,170,7.8,0.6,10184.6
59664,20230308144912,25.9,1012.0,59,4,6.8,0.9,10070.4
59673,20230308144912,16.2,1017.0,22,356,14.6,1.1,10298.5
59754,20230308144912,14.6,1016.2,73,324,3.6,0.3,10110.6
57947,20230308144912,18.9,1006.6,76,115,1.1,0.2,10432.7
57957,20230308144912,23.4,1009.8,17,239,3.5,0.6,10117.8
57958,20230308144912,13.1,1016.6,35,149,0.3,0.0,10116.6
59021,20230308144912,29.4,1012.1,50,168,13.0,1.0,10297.6
59023,20230308144912,21.8,1024.9,80,306,8.5,0.2,10192.2
59027,20230308144912,0.4,1021.9,32,320,4.5,0.3,10430.0
59037,20230308144912,5.9,1008.1,28,296,2.9,0.2,10117.1
59046,20230308144912,8.4,1010.7,75,243,5.3,0.0,10222.0
59058,20230308144912,23.9,1002.8,77,95,4.7,0.7,10253.7
59065,20230308144912,8.1,1003.1,8,311,4.7,1.0,10056.9
59209,20230308144912,9.3,1018.4,95,315,11.5,1.0,10326.9
59211,20230308144912,28.6,1016.1,30,80,0.8,1.5,10381.3
59218,20230308144912,9.5,1023.4,99,161,7.7,1.4,10323.8
59228,20230308144912,3.2,1005.6,91,159,14.4,0.9,10410.4
59242,20230308144912,19.6,1006.7,66,118,12.8,0.3,10427.9
59254,20230308144912,13.9,1008.3,78,81,11.9,1.4,10392.6
59265,20230308144912,34.1,1023.8,37,75,4.3,1.0,10153.2
59417,20230308144912,11.2,1004.1,6,199,4.2,1.5,10413.8
59431,20230308144912,31.4,1011.4,53,33,13.1,0.1,10137.5
59446,20230308144912,34.7,1013.5,38,315,1.4,0.6,10361.9
59453,20230308144912,23.3,1019.9,70,267,8.7,0.9,10432.6
59626,20230308144912,22.0,1022.9,11,205,10.7,0.7,10106.1
59631,20230308144912,18.0,1003.7,15,80,5.6,1.4,10456.8
59632,20230308144912,18.5,1007.0,98,101,6.5,0.2,10317.3
59644,20230308144912,16.7,1003.5,6,257,12.4,0.2,10082.4
59647,20230308144912,10.7,1018.6,99,236,8.2,1.2,10490.5
56691,20230308144912,17.1,1017.1,6,232,9.0,1.5,10079.9
