站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20230404192736,13.5,1024.0,39,161,4.2,0.1,10485.9
58102,20230404192736,16.4,1000.2,42,11,0.1,1.5,10122.9
58118,20230404192736,24.9,1024.4,44,106,2.4,0.0,10331.3
58122,20230404192736,0.4,1024.5,41,333,0.7,1.0,10355.7
58203,20230404192736,22.4,1003.4,55,204,14.1,0.8,10309.0
58215,20230404192736,19.3,1026.0,69,78,11.4,1.3,10280.4
58221,20230404192736,0.7,1012.0,8,311,7.6,0.6,10256.2
58225,20230404192736,28.4,1008.7,39,142,4.4,1.0,10475.5
58236,20230404192736,11.1,1013.0,44,270,4.0,1.3,10482.9
58311,20230404192736,20.3,1019.8,65,19,1.8,0.4,10007.6
58314,20230404192736,34.2,1008.0,88,60,1.8,1.0,10074.3
58319,20230404192736,26.5,1016.4,61,277,3.8,0.6,10462.4
58321,20230404192736,15.1,1004.3,41,73,14.9,0.7,10061.0
58326,20230404192736,27.1,1006.5,51,294,12.8,1.1,10194.5
58336,20230404192736,11.5,1022.4,12,241,14.7,1.4,10483.4
58338,20230404192736,7.9,1014.3,65,153,4.9,1.2,10391.7
58414,20230404192736,12.6,1002.9,36,169,10.3,1.1,10230.1
58419,20230404192736,0.1,1019.2,39,155,4.9,0.4,10119.3
58424,20230404192736,8.0,1009.0,16,339,10.7,0.6,10281.3
58429,20230404192736,11.1,1002.8,95,343,7.8,1.0,10463.3
58436,20230404192736,7.7,1024.0,100,95,6.1,0.2,10363.5
58437,20230404192736,30.6,1018.8,92,100,2.6,1.3,10284.5
58520,20230404192736,18.1,1016.7,38,297,7.9,1.2,10114.1
58531,20230404192736,29.8,1008.2,2,184,11.2,0.3,10401.4
54406,20230404192736,14.5,1006.0,57,168,9.2,1.5,10098.8
54416,20230404192736,20.9,1007.4,74,234,10.7,1.2,10410.0
54511,20230404192736,6.5,1024.8,63,103,12.0,0.7,10477.1
58725,20230404192736,18.4,1007.5,10,78,8.9,0.6,10322.1
58730,20230404192736,29.1,1006.2,55,174,6.4,1.4,10210.0
58731,20230404192736,3.2,1021.9,51,25,11.5,0.7,10180.1
58734,20230404192736,0.1,1026.2,87,190,4.0,0.9,10348.5
58737,20230404192736,5.8,1016.4,95,231,6.2,1.1,10104.7
58744,20230404192736,7.6,1012.2,85,285,12.6,0.2,10213.0
58754,20230404192736,30.4,1025.7,14,91,12.3,0.0,10498.3
58818,20230404192736,18.2,1010.6,61,244,3.3,1.0,10245.9
58820,20230404192736,15.5,1000.4,49,67,5.4,0.6,10205.4
58834,20230404192736,4.1,1005.6,1,169,6.8,0.4,10030.7
58837,20230404192736,9.2,1024.6,26,196,7.8,0.3,10021.1
58843,20230404192736,31.3,1018.2,9,81,4.8,0.4,10129.5
58846,20230404192736,12.2,1025.7,32,79,11.8,0.7,10275.7
58847,20230404192736,31.9,1007.0,99,70,12.6,1.4,10387.0
58911,20230404192736,1.5,1010.5,87,132,6.1,0.0,10276.6
58918,20230404192736,17.1,1002.5,22,124,1.2,1.3,10056.0
58921,20230404192736,6.4,1024.0,95,6,1.9,0.9,10212.1
58926,20230404192736,1.1,1011.4,58,250,3.4,0.7,10187.8
58927,20230404192736,14.1,1000.0,65,309,9.2,1.5,10073.0
58931,20230404192736,19.3,1002.7,36,346,2.2,0.4,10151.5
58933,20230404192736,19.4,1015.2,32,40,13.7,1.3,10441.3
58936,20230404192736,27.6,1015.2,58,16,1.3,1.4,10372.2
58944,20230404192736,28.8,1008.8,59,51,7.8,0.3,10291.7
59113,20230404192736,26.7,1012.3,27,197,4.5,1.3,10367.6
59126,20230404192736,25.1,1005.9,70,227,0.7,0.8,10435.3
59133,20230404192736,10.3,1010.2,7,315,8.1,0.7,10190.3
59134,20230404192736,7.1,1020.1,58,233,5.6,1.5,10141.0
59321,20230404192736,6.0,1007.2,81,208,12.0,0.7,10193.9
52323,20230404192736,27.1,1016.0,13,216,4.0,0.1,10069.2
52418,20230404192736,2.7,1000.8,4,175,11.0,0.9,10081.1
52424,20230404192736,18.2,1005.7,2,316,11.0,0.2,10256.9
52436,20230404192736,33.8,1020.5,90,54,2.2,1.4,10192.8
52446,20230404192736,12.9,1002.9,52,254,0.1,1.5,10292.5
52447,20230404192736,15.2,1003.1,47,80,8.1,0.1,10095.9
52533,20230404192736,20.9,1008.6,39,112,9.0,0.0,10242.2
52546,20230404192736,0.3,1001.2,3,179,13.2,0.4,10376.5
52652,20230404192736,5.4,1017.4,40,154,14.3,0.2,10192.9
52661,20230404192736,6.9,1023.7,72,328,0.5,0.2,10168.1
52674,20230404192736,18.8,1000.1,69,217,3.4,0.3,10214.3
52679,20230404192736,34.3,1010.6,84,77,10.3,0.1,10146.0
52681,20230404192736,9.2,1012.4,27,83,9.3,0.1,10147.9
52787,20230404192736,32.4,1022.0,66,95,1.7,1.3,10387.3
52797,20230404192736,29.6,1025.4,56,169,8.0,0.8,10418.2
52884,20230404192736,12.7,1013.0,50,299,3.6,0.4,10196.4
52895,20230404192736,17.5,1016.1,70,285,0.3,0.3,10067.7
52983,20230404192736,5.4,1012.7,66,17,2.2,1.1,10300.1
52984,20230404192736,26.5,1005.2,48,93,3.1,0.6,10423.5
52986,20230404192736,22.0,1013.8,62,338,11.3,1.4,10161.7
52996,20230404192736,17.9,1019.1,39,139,7.0,0.7,10499.9
53821,20230404192736,7.3,1022.9,86,341,6.7,1.4,10205.9
