站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20230404191836,14.8,1023.8,21,109,11.4,1.3,10346.8
58102,20230404191836,22.8,1025.5,57,149,0.5,0.7,10405.6
58118,20230404191836,9.6,1009.6,44,85,7.0,0.4,10273.1
58122,20230404191836,16.4,1007.3,63,134,10.3,0.2,10186.0
58203,20230404191836,0.2,1013.0,47,257,13.1,0.2,10417.1
58215,20230404191836,27.0,1026.3,25,183,5.5,1.2,10208.2
58221,20230404191836,0.3,1000.2,19,71,11.3,0.9,10350.4
58225,20230404191836,26.5,1003.0,33,349,10.5,1.4,10163.5
58236,20230404191836,5.6,1007.4,33,344,10.0,1.4,10429.8
58311,20230404191836,24.0,1002.4,5,78,7.7,1.2,10473.9
58314,20230404191836,3.0,1012.4,59,275,14.1,0.1,10222.5
58319,20230404191836,4.2,1016.5,75,2,7.8,0.2,10023.7
58321,20230404191836,24.0,1010.7,27,114,11.7,0.2,10478.0
58326,20230404191836,25.4,1021.1,57,132,4.0,1.2,10305.4
58336,20230404191836,32.5,1025.9,77,83,10.0,1.1,10073.4
58338,20230404191836,14.6,1024.1,49,179,10.8,0.6,10158.8
58414,20230404191836,12.3,1006.7,65,182,13.5,0.7,10332.1
58419,20230404191836,13.0,1023.3,92,265,4.4,0.8,10283.3
58424,20230404191836,24.4,1001.0,8,335,10.1,0.8,10173.6
58429,20230404191836,11.1,1002.8,10,14,3.9,0.2,10288.3
58436,20230404191836,10.5,1015.9,40,236,11.7,0.4,10230.0
58437,20230404191836,12.9,1002.2,79,68,0.0,1.4,10202.5
58520,20230404191836,25.6,1015.0,63,203,8.2,0.1,10296.9
58531,20230404191836,7.6,1013.2,51,295,8.0,1.5,10469.1
54406,20230404191836,5.0,1007.6,81,289,5.6,0.7,10077.4
54416,20230404191836,17.9,1019.8,16,117,2.0,0.9,10174.6
54511,20230404191836,16.9,1020.9,23,290,4.1,0.8,10119.0
58725,20230404191836,11.5,1022.0,45,128,6.3,0.6,10022.0
58730,20230404191836,10.5,1010.8,30,307,2.9,0.5,10453.2
58731,20230404191836,24.5,1017.9,42,100,5.4,0.8,10090.8
58734,20230404191836,23.8,1025.5,27,290,7.5,0.0,10493.1
58737,20230404191836,14.6,1003.7,78,270,3.8,1.0,10186.0
58744,20230404191836,7.2,1003.5,47,348,3.0,0.3,10014.2
58754,20230404191836,26.5,1004.2,4,159,6.8,1.2,10144.9
58818,20230404191836,30.2,1022.9,2,189,11.2,0.8,10038.7
58820,20230404191836,26.8,1026.3,24,205,11.3,0.5,10054.9
58834,20230404191836,8.6,1007.0,99,176,4.7,0.8,10266.4
58837,20230404191836,18.6,1017.9,73,100,6.3,0.7,10404.0
58843,20230404191836,2.3,1025.2,4,305,7.8,1.3,10133.3
58846,20230404191836,15.7,1026.2,59,189,6.7,1.0,10040.5
58847,20230404191836,9.3,1010.2,36,233,6.4,0.9,10353.0
58911,20230404191836,26.4,1016.2,99,331,10.6,0.2,10237.3
58918,20230404191836,22.7,1004.9,76,14,7.3,1.0,10393.7
58921,20230404191836,10.5,1020.2,19,116,2.4,1.3,10216.6
58926,20230404191836,24.8,1001.3,66,24,0.0,1.2,10445.2
58927,20230404191836,15.2,1011.5,52,137,6.7,0.9,10363.5
58931,20230404191836,26.7,1017.8,5,296,12.3,0.7,10308.6
58933,20230404191836,9.2,1006.0,63,152,14.7,1.2,10435.5
58936,20230404191836,25.7,1001.6,28,136,12.4,0.4,10022.6
58944,20230404191836,19.7,1020.9,51,322,2.9,0.6,10005.3
59113,20230404191836,13.4,1023.8,94,194,7.9,1.3,10276.6
59126,20230404191836,5.0,1020.7,26,322,13.9,1.5,10161.3
59133,20230404191836,12.4,1014.7,9,30,3.3,0.7,10438.8
59134,20230404191836,30.5,1022.9,72,356,12.5,0.1,10097.9
59321,20230404191836,13.0,1012.7,52,325,13.1,0.4,10439.1
52323,20230404191836,6.1,1003.8,56,66,2.0,1.2,10053.3
52418,20230404191836,11.5,1026.2,28,78,9.6,0.7,10318.7
52424,20230404191836,2.7,1022.7,92,339,5.3,1.0,10453.9
52436,20230404191836,30.7,1021.7,8,85,6.5,1.0,10257.9
52446,20230404191836,14.0,1023.9,23,300,4.9,1.3,10319.9
52447,20230404191836,33.7,1016.2,99,11,3.6,0.2,10313.5
52533,20230404191836,30.0,1016.3,95,291,3.8,0.1,10323.6
52546,20230404191836,25.6,1003.6,32,150,4.0,0.6,10464.5
52652,20230404191836,27.9,1015.3,98,75,0.4,0.0,10439.6
52661,20230404191836,2.3,1003.1,98,115,11.5,0.0,10476.9
52674,20230404191836,21.1,1025.4,93,43,8.9,1.4,10292.8
