站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20230404134617,14.6,1007.8,96,233,1.4,1.3,10199.6
58102,20230404134617,13.1,1000.2,98,22,8.3,1.3,10016.0
58118,20230404134617,13.8,1002.3,8,223,14.1,0.6,10161.5
58122,20230404134617,5.2,1019.5,1,61,4.2,0.3,10314.6
58203,20230404134617,24.5,1004.6,99,164,13.6,0.1,10403.7
58215,20230404134617,5.1,1024.9,36,27,7.4,1.2,10043.9
58221,20230404134617,5.0,1011.5,22,71,6.4,1.3,10021.7
58225,20230404134617,29.8,1008.4,23,60,1.6,1.0,10095.2
58236,20230404134617,28.9,1016.3,75,3,3.4,0.8,10367.3
58311,20230404134617,19.4,1018.5,31,342,7.4,0.9,10303.1
58314,20230404134617,19.7,1007.9,32,49,7.5,0.0,10059.0
58319,20230404134617,24.8,1022.3,100,238,3.2,0.1,10114.7
58321,20230404134617,29.1,1022.2,40,218,14.0,0.1,10483.3
58326,20230404134617,31.8,1023.0,23,6,11.0,1.2,10066.1
58336,20230404134617,15.2,1003.9,63,17,2.0,0.1,10474.4
58338,20230404134617,12.5,1004.2,24,128,3.1,1.1,10181.5
58414,20230404134617,3.4,1024.1,77,126,4.4,1.2,10064.1
58419,20230404134617,3.1,1011.5,59,51,2.5,1.2,10105.1
58424,20230404134617,2.5,1012.1,31,176,5.5,1.2,10087.5
58429,20230404134617,24.4,1023.4,64,313,3.6,1.5,10189.8
58436,20230404134617,26.0,1008.2,53,205,0.8,0.9,10144.5
58437,20230404134617,11.9,1007.9,28,311,8.4,0.2,10270.8
58520,20230404134617,29.3,1003.3,64,109,5.5,0.1,10113.4
58531,20230404134617,0.9,1003.4,91,260,12.8,1.0,10283.7
54406,20230404134617,29.5,1002.0,33,238,5.7,0.0,10154.8
54416,20230404134617,24.9,1017.8,79,72,1.2,1.0,10031.4
54511,20230404134617,34.1,1003.4,18,139,11.4,1.2,10248.0
58725,20230404134617,31.1,1019.1,87,294,1.5,0.4,10085.5
58730,20230404134617,3.7,1006.4,45,15,12.9,0.0,10331.4
58731,20230404134617,8.1,1018.6,82,356,2.6,0.7,10032.0
58734,20230404134617,8.2,1024.2,44,90,1.1,0.4,10062.0
58737,20230404134617,18.3,1002.2,62,17,6.8,0.3,10462.0
58744,20230404134617,14.2,1010.6,63,24,1.0,0.2,10392.2
58754,20230404134617,15.9,1012.5,57,40,4.8,1.3,10363.6
58818,20230404134617,30.8,1008.7,17,127,11.6,1.1,10351.5
58820,20230404134617,27.8,1023.1,11,36,11.6,1.2,10360.9
58834,20230404134617,27.4,1009.1,90,72,14.9,0.7,10220.5
58837,20230404134617,29.6,1023.6,60,284,4.6,1.2,10345.9
58843,20230404134617,25.0,1007.8,74,71,5.2,0.9,10272.5
58846,20230404134617,10.1,1021.9,1,289,2.2,1.4,10479.6
58847,20230404134617,15.3,1019.9,63,75,0.8,1.5,10214.2
58911,20230404134617,7.3,1001.3,57,279,2.0,1.1,10359.7
58918,20230404134617,4.2,1023.8,61,93,13.9,0.1,10177.3
58921,20230404134617,25.7,1016.9,27,52,7.5,1.0,10306.3
58926,20230404134617,13.1,1025.9,23,48,7.3,1.3,10453.9
58927,20230404134617,6.6,1006.5,64,111,0.1,1.1,10361.2
58931,20230404134617,9.0,1014.0,39,319,7.4,1.0,10243.7
58933,20230404134617,22.5,1008.5,41,246,5.9,1.1,10284.7
58936,20230404134617,31.5,1001.5,85,345,3.4,0.3,10097.2
58944,20230404134617,29.5,1017.6,90,143,13.8,0.4,10200.6
59113,20230404134617,4.0,1002.2,98,130,6.7,0.7,10108.9
59126,20230404134617,3.0,1012.5,55,226,12.0,0.7,10165.5
59133,20230404134617,15.2,1006.4,85,6,5.9,0.4,10191.7
59134,20230404134617,31.0,1005.6,78,216,2.7,1.4,10197.6
59321,20230404134617,26.9,1011.2,35,147,9.9,0.3,10198.0
52323,20230404134617,13.7,1007.3,73,330,10.5,0.6,10227.0
52418,20230404134617,22.9,1006.3,34,208,8.9,0.1,10035.3
52424,20230404134617,15.8,1007.5,79,205,7.3,1.5,10162.7
52436,20230404134617,6.5,1023.6,53,289,9.5,0.2,10374.3
52446,20230404134617,17.9,1007.6,99,263,9.1,1.0,10094.5
52447,20230404134617,8.9,1017.6,94,345,7.6,1.1,10321.8
52533,20230404134617,7.3,1020.1,62,157,3.8,0.7,10407.3
52546,20230404134617,0.4,1021.5,16,85,1.8,0.3,10433.5
52652,20230404134617,30.9,1016.1,15,308,2.7,1.3,10216.5
52661,20230404134617,11.4,1016.7,1,149,14.0,1.0,10341.4
52674,20230404134617,33.4,1010.8,82,173,7.1,1.0,10058.8
52679,20230404134617,4.2,1009.6,65,116,2.8,0.3,10354.3
52681,20230404134617,26.6,1019.8,28,161,10.4,0.1,10030.2
52787,20230404134617,34.0,1000.8,46,227,4.8,1.3,10356.5
52797,20230404134617,7.1,1017.1,72,277,1.6,0.0,10068.5
52884,20230404134617,11.3,1025.1,93,2,13.0,0.0,10020.8
52895,20230404134617,21.8,1011.4,72,25,13.8,0.6,10101.8
52983,20230404134617,21.3,1022.8,41,110,10.4,0.9,10039.7
52984,20230404134617,5.7,1021.2,15,234,2.6,0.9,10258.5
52986,20230404134617,16.5,1000.7,95,152,4.0,1.5,10386.6
52996,20230404134617,10.7,1010.2,65,261,3.7,1.5,10428.3
53821,20230404134617,34.0,1014.0,58,11,12.9,0.1,10284.3
53915,20230404134617,9.5,1003.9,40,287,6.6,1.3,10022.4
53923,20230404134617,14.6,1020.3,86,337,3.7,0.4,10261.3
56074,20230404134617,5.3,1010.9,57,150,1.8,1.2,10199.9
56080,20230404134617,22.6,1014.8,22,42,14.5,1.0,10073.5
56093,20230404134617,20.5,1026.0,9,289,6.1,1.1,10216.4
56096,20230404134617,31.4,1011.0,83,332,14.8,0.3,10109.8
57014,20230404134617,4.7,1019.9,32,134,6.8,1.1,10017.1
57996,20230404134617,23.1,1005.1,100,194,2.1,0.9,10222.3
59072,20230404134617,29.7,1000.6,84,275,12.9,0.3,10069.2
59082,20230404134617,20.5,1009.0,6,130,9.5,1.5,10374.5
59087,20230404134617,27.1,1003.2,5,352,10.6,1.1,10495.8
59088,20230404134617,5.9,1015.1,16,306,14.0,0.3,10443.3
59096,20230404134617,15.3,1015.8,90,214,8.9,0.4,10007.3
59097,20230404134617,18.6,1004.0,88,131,5.8,0.4,10060.6
59107,20230404134617,30.9,1005.7,25,21,9.1,0.9,10350.8
59116,20230404134617,21.3,1014.8,33,326,4.7,0.8,10126.2
59117,20230404134617,0.2,1026.0,6,234,5.5,0.6,10200.6
59271,20230404134617,16.6,1013.9,20,317,8.4,1.0,10257.5
59278,20230404134617,13.0,1002.5,62,78,8.4,0.2,10351.9
59280,20230404134617,1.7,1019.4,33,267,3.9,0.5,10107.4
59287,20230404134617,13.8,1024.2,99,347,13.2,0.7,10407.5
59289,20230404134617,12.2,1004.7,24,277,6.6,1.0,10456.0
59293,20230404134617,21.5,1017.2,35,307,0.4,0.8,10280.7
59294,20230404134617,6.3,1006.6,97,278,10.5,1.3,10123.6
59298,20230404134617,2.5,1007.5,4,335,6.7,0.5,10254.9
59303,20230404134617,22.4,1001.1,49,310,10.5,1.5,10221.1
59304,20230404134617,6.5,1014.2,87,37,7.1,0.8,10113.4
59306,20230404134617,28.6,1007.8,75,277,5.4,1.4,10430.8
59310,20230404134617,26.8,1009.5,86,348,10.5,0.8,10400.2
59316,20230404134617,24.7,1022.1,10,3,9.7,0.6,10103.4
59317,20230404134617,4.3,1026.3,46,36,0.3,1.1,10027.2
59324,20230404134617,1.4,1022.3,35,300,12.4,1.2,10404.3
59456,20230404134617,3.8,1008.5,58,262,13.8,0.2,10007.7
59462,20230404134617,27.9,1013.0,98,176,7.1,1.0,10393.3
59478,20230404134617,6.0,1018.3,58,2,10.2,0.2,10140.5
59485,20230404134617,30.7,1014.0,57,321,8.8,1.0,10346.1
59488,20230404134617,13.7,1022.5,4,75,3.3,0.4,10260.5
59493,20230404134617,31.8,1017.2,92,354,3.2,0.8,10290.3
59501,20230404134617,29.6,1007.6,75,23,1.5,1.1,10488.7
59658,20230404134617,4.6,1001.5,50,326,2.0,0.9,10205.1
59663,20230404134617,16.0,1000.8,94,215,5.0,1.3,10152.6
59664,20230404134617,3.2,1013.2,60,314,11.2,0.6,10339.6
59673,20230404134617,12.6,1020.8,52,232,8.6,0.5,10188.8
59754,20230404134617,7.1,1010.3,26,180,14.3,0.2,10005.1
57947,20230404134617,0.2,1020.7,7,226,8.2,0.7,10241.2
57957,20230404134617,34.8,1015.3,24,118,10.8,0.6,10276.0
57958,20230404134617,4.0,1021.4,94,326,12.4,1.3,10222.3
59021,20230404134617,24.9,1006.4,47,222,3.3,1.5,10390.4
59023,20230404134617,15.0,1018.8,34,16,8.2,1.5,10116.3
59027,20230404134617,6.2,1005.7,76,48,9.3,1.4,10077.3
59037,20230404134617,10.5,1007.2,92,271,11.8,1.2,10327.3
59046,20230404134617,23.0,1018.0,9,92,6.0,1.0,10141.0
59058,20230404134617,4.0,1019.7,54,215,7.5,0.2,10079.8
59065,20230404134617,20.8,1018.1,46,223,7.3,1.2,10030.3
59209,20230404134617,25.6,1000.2,43,179,5.6,0.5,10443.4
59211,20230404134617,22.5,1005.2,81,176,5.7,0.4,10081.2
59218,20230404134617,11.5,1005.2,88,254,1.9,1.2,10252.0
59228,20230404134617,33.0,1019.3,14,124,10.9,1.5,10154.9
59242,20230404134617,1.0,1024.8,5,273,0.6,0.2,10153.3
59254,20230404134617,2.6,1022.7,16,259,5.6,0.7,10321.9
59265,20230404134617,30.8,1019.8,77,125,7.5,0.8,10318.5
59417,20230404134617,5.1,1011.6,94,316,3.7,0.7,10265.2
59431,20230404134617,29.7,1013.0,33,305,0.3,0.8,10439.8
59446,20230404134617,5.4,1005.0,65,124,6.9,1.5,10169.1
