站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20230404135217,29.4,1022.8,65,317,1.5,1.2,10306.7
58102,20230404135217,2.9,1002.0,81,175,4.6,0.4,10156.5
58118,20230404135217,34.6,1022.1,15,342,9.8,1.3,10476.0
58122,20230404135217,25.1,1020.9,3,305,14.3,0.8,10087.4
58203,20230404135217,28.0,1011.1,63,203,8.0,0.2,10137.7
58215,20230404135217,7.5,1014.0,21,39,1.7,0.8,10404.4
58221,20230404135217,32.3,1000.2,83,210,11.5,0.4,10006.6
58225,20230404135217,8.8,1016.4,95,195,6.0,0.8,10123.0
58236,20230404135217,10.7,1023.5,64,71,7.3,0.9,10384.7
58311,20230404135217,18.0,1010.2,40,353,12.7,1.1,10128.9
58314,20230404135217,30.9,1003.2,52,20,0.9,0.5,10380.1
58319,20230404135217,14.2,1012.7,28,330,3.8,0.1,10442.0
58321,20230404135217,32.9,1000.4,51,31,8.6,0.9,10121.8
58326,20230404135217,3.4,1018.7,90,185,5.1,1.2,10329.2
58336,20230404135217,32.2,1010.0,64,45,0.2,0.2,10224.3
58338,20230404135217,8.4,1010.0,41,89,3.4,1.5,10011.4
58414,20230404135217,1.5,1012.8,10,290,10.9,1.1,10418.5
58419,20230404135217,10.9,1022.2,97,26,2.1,0.1,10331.3
58424,20230404135217,1.6,1021.5,43,131,5.5,0.1,10175.2
58429,20230404135217,10.8,1005.1,67,30,2.1,0.2,10247.6
58436,20230404135217,34.9,1011.3,44,67,6.3,1.2,10113.7
58437,20230404135217,11.2,1004.1,72,30,14.3,0.7,10469.7
58520,20230404135217,3.5,1008.4,1,49,6.9,0.2,10292.1
58531,20230404135217,30.5,1022.1,22,204,12.2,0.7,10488.9
54406,20230404135217,23.4,1020.0,20,311,12.0,1.4,10468.1
54416,20230404135217,4.2,1015.7,29,198,13.3,1.5,10010.5
54511,20230404135217,33.6,1017.0,58,252,7.4,0.1,10231.0
58725,20230404135217,21.0,1001.3,28,351,0.4,0.8,10318.6
58730,20230404135217,24.7,1017.8,63,22,3.3,0.1,10382.0
58731,20230404135217,12.1,1010.1,6,359,11.3,0.9,10439.2
