站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20230404192536,20.1,1014.2,20,192,8.4,1.1,10478.4
58102,20230404192536,34.9,1011.4,64,140,12.9,1.1,10258.4
58118,20230404192536,12.7,1025.9,1,236,12.0,1.0,10137.0
58122,20230404192536,7.2,1024.5,84,132,1.4,1.3,10139.6
58203,20230404192536,17.9,1007.3,79,20,3.1,0.1,10121.8
58215,20230404192536,17.6,1023.5,42,3,11.9,1.2,10220.5
58221,20230404192536,0.3,1014.8,64,301,8.9,1.1,10072.5
58225,20230404192536,8.9,1014.5,45,105,11.3,0.3,10150.5
58236,20230404192536,28.9,1011.6,87,54,14.4,0.4,10403.6
58311,20230404192536,32.0,1010.3,84,244,10.8,1.3,10208.1
58314,20230404192536,3.6,1008.1,35,327,6.7,1.4,10126.4
58319,20230404192536,9.9,1009.0,11,358,3.3,1.5,10367.0
58321,20230404192536,11.9,1024.9,6,3,12.5,1.5,10208.7
58326,20230404192536,32.5,1006.8,30,69,12.6,0.4,10232.2
58336,20230404192536,18.9,1015.9,46,214,7.1,0.0,10217.3
58338,20230404192536,28.3,1000.2,83,256,4.9,0.8,10116.6
58414,20230404192536,5.8,1003.4,71,258,3.4,1.1,10097.1
58419,20230404192536,15.4,1000.9,17,135,7.7,1.3,10464.9
58424,20230404192536,20.4,1023.7,84,301,9.7,0.8,10392.7
58429,20230404192536,17.8,1005.2,50,162,9.4,1.1,10181.6
58436,20230404192536,17.1,1007.3,26,76,7.7,0.7,10412.8
58437,20230404192536,27.4,1007.2,62,195,4.3,1.3,10063.6
58520,20230404192536,9.7,1010.9,48,157,3.3,0.6,10493.9
58531,20230404192536,21.5,1000.8,80,4,2.5,0.0,10070.6
54406,20230404192536,21.4,1006.4,78,68,4.2,0.2,10349.3
54416,20230404192536,8.3,1004.9,4,185,2.3,0.4,10228.5
54511,20230404192536,29.2,1010.0,23,29,2.1,1.4,10223.4
58725,20230404192536,3.5,1011.1,91,349,6.9,1.3,10255.4
58730,20230404192536,9.6,1002.1,13,49,1.5,0.9,10296.8
58731,20230404192536,12.6,1022.3,86,109,9.4,0.5,10021.9
58734,20230404192536,19.3,1011.2,27,177,0.5,0.8,10285.3
58737,20230404192536,10.7,1021.4,98,133,13.1,1.5,10178.3
58744,20230404192536,2.1,1023.0,22,9,1.2,1.3,10260.9
58754,20230404192536,26.8,1018.2,60,69,2.0,1.3,10307.4
58818,20230404192536,26.0,1024.6,37,127,14.3,0.2,10194.8
58820,20230404192536,9.8,1004.4,3,197,9.1,0.8,10192.4
58834,20230404192536,10.5,1024.6,38,234,0.4,0.2,10069.8
58837,20230404192536,2.0,1000.1,47,297,12.3,1.4,10030.7
58843,20230404192536,31.2,1008.3,9,32,8.9,0.8,10216.0
58846,20230404192536,26.0,1024.5,76,215,12.5,0.6,10328.1
58847,20230404192536,29.5,1000.2,79,130,12.3,0.4,10248.6
58911,20230404192536,17.9,1023.3,93,127,2.4,0.7,10369.6
58918,20230404192536,31.8,1016.7,36,343,0.0,0.8,10020.8
58921,20230404192536,8.4,1024.0,8,245,5.1,0.6,10017.9
58926,20230404192536,22.8,1006.7,29,46,9.4,0.7,10217.8
58927,20230404192536,16.2,1000.5,57,89,10.3,0.5,10227.9
58931,20230404192536,7.7,1018.0,47,125,13.9,0.1,10411.7
58933,20230404192536,18.7,1000.4,29,62,7.2,0.3,10092.6
58936,20230404192536,2.1,1001.4,73,13,8.4,0.8,10065.1
58944,20230404192536,19.4,1006.4,92,192,8.4,0.7,10325.9
59113,20230404192536,24.5,1021.1,4,196,8.8,0.5,10433.3
59126,20230404192536,34.7,1010.4,67,298,11.4,1.0,10185.4
59133,20230404192536,11.7,1008.3,61,271,10.2,0.4,10332.1
59134,20230404192536,16.0,1019.6,68,101,9.6,0.2,10144.8
59321,20230404192536,21.9,1025.7,28,338,5.6,0.2,10452.5
52323,20230404192536,15.0,1004.0,81,64,7.0,0.6,10113.3
52418,20230404192536,0.8,1013.2,44,152,2.7,0.7,10259.9
52424,20230404192536,30.3,1011.9,52,120,7.5,1.0,10121.1
52436,20230404192536,5.4,1002.0,67,74,8.9,0.2,10010.4
52446,20230404192536,20.5,1007.8,12,282,1.4,0.3,10133.9
52447,20230404192536,26.5,1014.6,9,192,3.5,1.5,10408.6
52533,20230404192536,20.6,1001.5,32,273,4.9,0.2,10142.0
52546,20230404192536,3.3,1022.4,7,220,13.6,0.1,10071.7
52652,20230404192536,0.3,1001.1,80,153,4.9,0.6,10299.4
52661,20230404192536,14.2,1002.7,82,101,7.8,0.9,10430.5
52674,20230404192536,28.8,1003.7,22,249,10.7,1.2,10135.6
52679,20230404192536,19.7,1002.8,89,266,14.2,1.0,10298.8
52681,20230404192536,10.8,1018.1,94,256,4.2,0.0,10377.3
52787,20230404192536,7.5,1024.3,97,161,0.5,0.1,10396.0
52797,20230404192536,25.8,1011.7,41,60,6.9,0.2,10375.9
52884,20230404192536,19.5,1007.8,4,228,0.7,1.1,10300.5
52895,20230404192536,2.6,1012.5,13,322,1.3,0.1,10352.8
52983,20230404192536,25.4,1008.1,72,102,9.9,1.5,10498.2
52984,20230404192536,25.2,1006.8,31,231,7.0,0.3,10102.0
52986,20230404192536,12.5,1019.0,73,129,0.5,0.8,10229.5
52996,20230404192536,12.0,1003.4,84,192,0.9,0.7,10247.1
53821,20230404192536,9.6,1015.3,37,251,8.6,1.5,10416.4
53915,20230404192536,29.2,1010.6,1,184,2.4,0.7,10193.4
53923,20230404192536,14.5,1023.9,80,286,9.1,0.4,10003.5
56074,20230404192536,14.7,1011.3,17,259,4.9,1.5,10403.4
56080,20230404192536,17.6,1004.5,70,164,0.0,0.9,10053.0
56093,20230404192536,26.1,1008.4,5,76,14.0,0.0,10386.4
56096,20230404192536,25.7,1006.2,10,220,4.1,0.8,10179.8
57014,20230404192536,11.5,1022.7,7,11,2.0,0.7,10396.0
57996,20230404192536,23.5,1010.7,66,121,6.9,1.4,10369.1
59072,20230404192536,19.9,1017.6,37,200,5.5,0.4,10436.2
59082,20230404192536,25.8,1010.6,10,81,3.6,1.4,10275.6
59087,20230404192536,3.0,1008.4,73,254,5.1,0.3,10045.4
59088,20230404192536,18.1,1022.1,88,36,12.8,0.8,10110.6
59096,20230404192536,10.0,1002.8,99,243,12.9,1.4,10239.6
59097,20230404192536,13.7,1018.1,73,161,12.4,0.1,10489.6
59107,20230404192536,9.5,1010.4,68,72,11.5,0.8,10304.4
59116,20230404192536,6.5,1000.0,52,334,13.1,0.6,10135.8
59117,20230404192536,14.3,1017.4,72,171,8.2,0.9,10203.6
59271,20230404192536,2.9,1006.0,23,229,13.3,1.0,10250.6
59278,20230404192536,18.9,1019.0,77,50,3.6,0.7,10037.5
59280,20230404192536,21.1,1011.9,21,301,6.4,1.5,10332.7
59287,20230404192536,6.3,1005.3,59,117,5.7,1.4,10220.3
59289,20230404192536,26.5,1011.1,8,184,5.9,1.0,10206.0
59293,20230404192536,31.2,1018.1,88,112,5.8,1.1,10409.7
59294,20230404192536,28.9,1019.6,90,327,5.0,1.4,10166.7
59298,20230404192536,32.0,1015.8,38,212,4.9,1.5,10048.6
59303,20230404192536,20.2,1026.4,43,358,8.3,0.1,10019.7
59304,20230404192536,20.8,1018.1,9,356,0.8,1.5,10498.7
59306,20230404192536,4.3,1018.1,65,333,2.2,1.3,10103.8
59310,20230404192536,16.3,1002.0,30,13,14.9,1.0,10074.2
59316,20230404192536,33.4,1024.6,80,266,9.7,0.5,10322.6
59317,20230404192536,2.1,1016.8,60,344,10.4,0.3,10417.5
59324,20230404192536,9.8,1008.9,3,43,12.5,0.2,10101.3
59456,20230404192536,17.2,1000.6,9,316,3.7,0.6,10239.0
59462,20230404192536,11.2,1000.8,28,248,2.6,1.5,10349.7
59478,20230404192536,19.3,1008.0,4,86,5.3,1.0,10183.2
59485,20230404192536,24.9,1017.8,45,104,4.7,1.4,10052.9
59488,20230404192536,18.6,1019.7,8,176,13.5,0.0,10272.7
59493,20230404192536,0.4,1022.3,75,222,6.8,0.1,10119.6
59501,20230404192536,13.2,1016.0,50,91,4.1,0.4,10142.8
59658,20230404192536,15.7,1023.6,61,206,9.9,1.2,10042.8
59663,20230404192536,3.2,1009.0,43,63,6.4,0.6,10436.5
59664,20230404192536,11.6,1003.0,5,244,3.0,0.2,10494.0
59673,20230404192536,12.6,1021.7,90,267,4.4,0.2,10131.3
59754,20230404192536,5.2,1010.7,1,82,0.8,0.8,10260.1
57947,20230404192536,20.7,1016.0,72,186,6.7,1.0,10345.1
57957,20230404192536,27.4,1001.8,82,84,14.0,0.6,10055.4
57958,20230404192536,17.4,1022.1,100,244,4.8,1.3,10239.0
59021,20230404192536,8.7,1007.6,95,290,7.4,0.6,10229.2
59023,20230404192536,14.6,1013.5,54,354,2.2,0.4,10280.9
59027,20230404192536,15.8,1025.2,34,205,6.0,0.7,10393.2
59037,20230404192536,17.4,1022.3,23,294,11.9,0.5,10137.0
59046,20230404192536,5.2,1019.4,24,283,9.6,0.1,10263.1
59058,20230404192536,0.9,1015.9,59,146,11.9,1.5,10461.1
59065,20230404192536,16.9,1012.2,5,102,8.0,0.6,10363.9
59209,20230404192536,33.3,1021.0,22,317,6.0,0.7,10032.1
59211,20230404192536,17.9,1022.7,23,249,13.3,0.9,10385.4
59218,20230404192536,20.2,1012.2,11,121,13.1,0.4,10053.9
59228,20230404192536,17.3,1000.8,13,45,12.2,0.9,10244.9
59242,20230404192536,10.4,1001.2,40,49,6.4,1.3,10160.5
59254,20230404192536,26.8,1024.6,70,85,12.5,0.0,10438.0
59265,20230404192536,13.0,1008.1,72,330,6.0,1.3,10202.8
59417,20230404192536,13.1,1012.0,57,313,13.8,0.0,10446.9
59431,20230404192536,27.3,1015.2,71,35,14.6,0.9,10480.0
59446,20230404192536,32.2,1017.7,63,266,2.9,0.4,10075.8
59453,20230404192536,13.1,1012.1,52,45,1.9,0.2,10028.7
59626,20230404192536,13.1,1016.5,53,233,6.5,0.4,10021.4
59631,20230404192536,27.6,1020.8,58,97,6.8,1.1,10102.4
59632,20230404192536,21.5,1004.4,2,259,11.1,1.1,10290.5
59644,20230404192536,2.1,1020.0,62,99,7.3,1.2,10469.6
59647,20230404192536,14.4,1007.9,25,75,14.9,1.2,10137.0
56691,20230404192536,30.1,1012.1,68,350,6.5,0.9,10450.9
56693,20230404192536,24.5,1014.6,73,1,4.7,1.3,10405.2
56792,20230404192536,29.1,1014.8,99,283,3.6,1.5,10098.3
56793,20230404192536,19.0,1002.6,24,172,1.5,1.5,10364.4
57606,20230404192536,33.9,1006.6,29,10,11.4,0.3,10345.8
57614,20230404192536,11.4,1021.7,41,116,12.9,0.4,10472.9
57625,20230404192536,3.5,1013.4,99,207,2.8,1.2,10450.0
57647,20230404192536,31.6,1025.0,98,45,8.6,0.8,10288.6
57707,20230404192536,15.6,1008.5,10,189,4.8,0.5,10214.1
57710,20230404192536,31.9,1006.8,5,146,5.7,0.1,10325.1
57712,20230404192536,28.5,1001.1,33,265,0.1,0.7,10468.8
57718,20230404192536,5.7,1025.8,48,227,4.3,0.5,10218.3
57722,20230404192536,7.9,1009.9,55,26,4.1,0.4,10171.2
57729,20230404192536,26.0,1004.3,60,146,13.6,0.7,10032.3
57731,20230404192536,34.5,1022.0,19,214,2.4,0.7,10253.4
57741,20230404192536,15.5,1014.1,5,30,1.9,1.1,10149.3
57803,20230404192536,8.8,1021.0,82,48,2.0,0.4,10331.2
57805,20230404192536,10.6,1011.2,43,293,10.5,0.9,10401.5
57806,20230404192536,17.7,1004.2,64,180,7.9,0.5,10159.4
57816,20230404192536,13.3,1000.6,27,52,2.2,1.0,10315.7
57825,20230404192536,18.1,1003.8,52,141,8.4,0.5,10108.6
57827,20230404192536,15.8,1013.6,45,127,2.5,0.3,10391.5
57832,20230404192536,16.9,1014.7,80,326,0.9,1.4,10280.4
57839,20230404192536,27.9,1010.3,94,86,6.4,0.7,10400.9
57840,20230404192536,25.0,1001.9,22,143,8.4,0.9,10051.2
57902,20230404192536,8.5,1007.3,54,16,8.1,0.2,10031.8
57906,20230404192536,32.8,1018.6,65,18,13.3,0.8,10499.8
57907,20230404192536,1.8,1012.0,32,126,11.8,0.0,10381.6
57910,20230404192536,32.1,1016.5,64,22,9.6,1.3,10088.3
57912,20230404192536,21.1,1002.2,2,123,12.2,1.0,10277.1
57916,20230404192536,10.1,1021.3,25,211,9.9,0.0,10226.6
