站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20230308144852,28.2,1001.7,87,337,10.3,0.2,10133.9
58102,20230308144852,11.1,1017.0,48,351,2.0,0.8,10207.0
58118,20230308144852,19.1,1006.3,42,29,7.7,1.1,10461.6
58122,20230308144852,8.5,1011.8,31,127,7.8,0.9,10179.5
58203,20230308144852,15.1,1025.4,92,35,3.6,0.2,10025.1
58215,20230308144852,1.1,1025.1,75,247,13.8,0.9,10404.2
58221,20230308144852,10.5,1020.0,41,197,6.5,0.5,10000.3
58225,20230308144852,18.7,1011.5,3,27,6.6,0.9,10435.8
58236,20230308144852,18.6,1024.1,77,92,4.0,0.3,10499.9
58311,20230308144852,5.3,1004.9,93,342,8.7,0.6,10234.7
58314,20230308144852,33.4,1015.7,80,150,9.4,1.5,10293.3
58319,20230308144852,13.9,1013.5,79,46,2.2,0.1,10153.1
58321,20230308144852,27.1,1001.4,93,284,11.0,1.2,10101.2
58326,20230308144852,28.6,1022.4,5,240,9.1,0.4,10168.0
58336,20230308144852,27.2,1018.0,84,20,10.4,0.6,10379.1
58338,20230308144852,10.7,1015.1,10,12,3.3,0.4,10229.1
58414,20230308144852,5.0,1021.4,45,346,13.5,0.8,10114.4
58419,20230308144852,23.0,1021.8,28,57,14.7,0.7,10490.0
58424,20230308144852,23.9,1016.2,85,71,14.9,0.3,10327.2
58429,20230308144852,24.2,1000.5,34,68,1.3,1.0,10189.7
58436,20230308144852,16.7,1008.5,44,215,10.1,0.7,10429.0
58437,20230308144852,20.6,1009.2,85,173,3.5,0.8,10114.5
58520,20230308144852,16.0,1025.7,13,255,8.1,0.0,10224.7
58531,20230308144852,29.7,1005.5,82,340,14.5,0.6,10215.7
54406,20230308144852,19.9,1015.4,74,310,8.9,1.3,10373.6
54416,20230308144852,19.7,1006.1,19,149,8.4,1.5,10111.8
54511,20230308144852,12.0,1005.7,94,46,11.6,0.9,10428.4
58725,20230308144852,0.4,1005.0,33,292,12.1,1.4,10208.8
58730,20230308144852,6.9,1022.5,74,79,3.9,1.0,10449.4
58731,20230308144852,0.4,1000.5,59,64,7.4,0.1,10296.4
58734,20230308144852,15.0,1024.2,17,351,0.1,0.2,10212.3
58737,20230308144852,19.6,1014.9,73,119,12.5,0.8,10044.3
58744,20230308144852,23.8,1012.2,29,316,5.5,0.5,10002.8
58754,20230308144852,14.9,1020.2,90,117,11.9,1.2,10395.3
58818,20230308144852,8.2,1012.2,8,43,6.1,1.1,10452.3
58820,20230308144852,12.6,1022.7,26,313,5.7,0.5,10278.6
58834,20230308144852,3.0,1003.0,62,232,8.0,0.1,10117.9
58837,20230308144852,8.1,1009.5,49,311,14.9,0.2,10006.1
58843,20230308144852,28.9,1004.6,15,282,6.5,1.3,10023.3
58846,20230308144852,3.6,1005.7,53,180,8.4,0.1,10051.8
58847,20230308144852,8.2,1013.3,31,29,13.6,0.3,10465.9
58911,20230308144852,3.4,1009.0,63,223,13.2,1.0,10174.7
58918,20230308144852,17.6,1023.7,100,121,8.8,1.4,10454.1
58921,20230308144852,27.7,1009.2,34,61,13.6,0.9,10273.5
58926,20230308144852,15.8,1016.2,100,346,9.7,0.5,10434.5
58927,20230308144852,12.9,1022.0,58,253,6.2,1.5,10346.2
58931,20230308144852,10.1,1022.1,48,77,13.8,0.6,10160.5
58933,20230308144852,15.0,1025.5,95,94,5.0,1.1,10365.8
58936,20230308144852,33.0,1008.9,42,279,13.3,0.4,10214.4
58944,20230308144852,7.9,1013.4,23,118,5.1,0.7,10362.5
59113,20230308144852,23.3,1000.0,33,307,14.1,0.3,10482.4
59126,20230308144852,27.6,1017.3,63,48,14.0,0.8,10261.3
59133,20230308144852,33.4,1019.7,64,107,5.4,0.0,10327.8
59134,20230308144852,19.9,1005.2,13,312,2.3,1.4,10161.6
59321,20230308144852,31.7,1005.8,68,307,12.3,1.1,10431.4
