站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20230404191936,25.4,1005.2,52,136,0.1,0.3,10440.5
58102,20230404191936,4.3,1002.7,34,336,11.3,1.0,10005.8
58118,20230404191936,29.5,1004.8,68,82,2.3,1.5,10219.3
58122,20230404191936,24.1,1017.3,27,291,0.4,1.2,10437.8
58203,20230404191936,15.6,1007.7,39,357,8.0,0.9,10399.5
58215,20230404191936,29.8,1010.8,7,214,3.5,0.3,10064.4
58221,20230404191936,2.4,1001.4,5,130,4.5,0.3,10292.8
58225,20230404191936,34.2,1010.1,100,287,13.9,0.9,10115.5
58236,20230404191936,28.6,1023.9,21,190,9.7,1.4,10005.3
58311,20230404191936,21.7,1021.1,77,2,10.2,1.0,10353.2
58314,20230404191936,22.8,1013.8,23,90,4.5,0.2,10280.2
58319,20230404191936,13.2,1017.6,58,112,8.8,1.3,10466.9
58321,20230404191936,14.1,1002.6,83,137,13.6,1.4,10335.3
58326,20230404191936,15.6,1001.4,60,184,11.7,1.2,10279.9
58336,20230404191936,0.9,1024.0,48,319,14.6,0.1,10353.0
58338,20230404191936,34.7,1003.8,7,153,14.9,0.0,10036.1
58414,20230404191936,5.5,1005.0,78,231,11.1,0.3,10322.4
58419,20230404191936,8.0,1021.3,9,74,7.7,0.4,10364.8
58424,20230404191936,18.0,1005.5,78,136,13.2,0.8,10324.0
58429,20230404191936,14.9,1015.5,29,289,4.5,1.5,10473.9
58436,20230404191936,7.6,1009.8,1,176,2.8,1.3,10345.6
58437,20230404191936,21.2,1004.8,61,183,10.1,0.0,10262.4
58520,20230404191936,32.9,1021.5,29,318,5.0,0.9,10067.0
58531,20230404191936,7.6,1025.3,74,333,3.0,1.4,10053.7
54406,20230404191936,24.4,1020.1,90,23,9.4,1.3,10265.1
54416,20230404191936,12.5,1021.5,72,103,5.8,0.7,10094.7
54511,20230404191936,31.0,1008.1,37,313,9.4,1.2,10323.3
58725,20230404191936,21.7,1012.8,19,131,5.8,0.4,10275.7
58730,20230404191936,20.5,1017.1,33,224,13.7,0.1,10038.6
58731,20230404191936,1.0,1017.5,52,315,13.5,0.6,10422.3
58734,20230404191936,25.2,1015.5,30,247,10.8,0.9,10445.0
58737,20230404191936,14.2,1023.3,78,241,10.8,1.5,10093.9
58744,20230404191936,17.5,1018.9,30,216,8.7,1.3,10127.0
58754,20230404191936,26.1,1011.7,13,199,0.2,1.5,10222.8
58818,20230404191936,16.1,1016.9,38,323,14.6,1.4,10450.2
58820,20230404191936,1.5,1020.5,97,119,2.0,0.5,10015.7
58834,20230404191936,19.4,1012.7,98,286,1.4,0.2,10365.2
58837,20230404191936,32.6,1026.2,76,10,2.9,0.0,10153.0
