站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20230404192636,34.5,1025.7,6,210,3.2,0.1,10268.5
58102,20230404192636,12.8,1006.8,42,234,8.9,0.7,10150.5
58118,20230404192636,20.7,1002.1,19,314,12.3,1.4,10341.9
58122,20230404192636,29.7,1022.9,7,164,3.3,0.2,10146.7
58203,20230404192636,28.5,1024.3,13,179,12.1,0.5,10022.5
58215,20230404192636,27.3,1015.5,99,309,10.0,0.3,10128.0
58221,20230404192636,31.0,1014.3,69,284,2.7,1.1,10497.9
58225,20230404192636,12.1,1012.0,91,23,0.0,0.8,10325.1
58236,20230404192636,13.6,1002.9,5,287,7.3,1.2,10462.1
58311,20230404192636,31.4,1019.3,80,227,7.5,0.5,10362.1
58314,20230404192636,27.1,1025.6,45,86,0.6,0.1,10498.5
58319,20230404192636,1.5,1001.9,53,56,10.9,0.3,10161.3
58321,20230404192636,24.7,1013.1,11,15,6.6,1.0,10266.9
58326,20230404192636,20.2,1005.8,61,3,12.3,0.7,10004.2
58336,20230404192636,29.7,1025.1,3,73,8.4,0.7,10483.4
58338,20230404192636,14.7,1003.9,55,334,11.8,0.2,10268.9
58414,20230404192636,8.3,1018.1,94,149,9.5,1.5,10360.5
58419,20230404192636,15.3,1010.5,39,344,10.5,1.0,10028.2
58424,20230404192636,9.6,1021.9,74,276,10.7,1.5,10128.9
58429,20230404192636,27.5,1004.4,93,71,9.0,1.4,10118.3
58436,20230404192636,34.3,1023.2,72,308,1.0,0.0,10465.8
58437,20230404192636,6.1,1025.5,66,70,9.2,0.7,10002.8
58520,20230404192636,17.4,1000.8,66,117,9.4,1.0,10030.1
58531,20230404192636,11.1,1016.1,59,152,9.2,0.2,10121.7
54406,20230404192636,33.0,1010.1,86,113,6.0,0.0,10304.1
54416,20230404192636,32.5,1009.3,63,288,9.5,0.3,10055.1
54511,20230404192636,24.7,1006.0,78,286,8.5,0.6,10240.8
58725,20230404192636,11.3,1024.0,73,132,0.1,1.0,10314.6
58730,20230404192636,5.4,1000.7,53,186,8.5,0.1,10252.7
58731,20230404192636,29.8,1009.0,6,208,7.0,0.8,10358.7
58734,20230404192636,29.4,1006.0,99,134,12.8,1.1,10071.8
58737,20230404192636,29.8,1015.4,8,295,0.9,1.1,10117.7
58744,20230404192636,31.1,1021.3,5,185,4.6,1.2,10470.5
58754,20230404192636,26.7,1006.2,57,359,14.4,0.9,10459.3
58818,20230404192636,13.7,1000.6,48,260,7.7,0.5,10499.8
58820,20230404192636,0.2,1006.5,80,12,14.9,0.7,10400.7
58834,20230404192636,23.4,1015.0,100,212,13.4,0.7,10313.0
58837,20230404192636,9.4,1016.3,14,145,1.2,0.1,10023.2
58843,20230404192636,32.7,1004.3,96,183,1.4,1.4,10045.7
58846,20230404192636,6.8,1020.5,44,212,6.5,1.4,10152.1
58847,20230404192636,6.5,1009.3,97,326,8.4,0.3,10401.5
58911,20230404192636,26.7,1013.5,28,314,11.5,0.1,10383.7
58918,20230404192636,3.5,1022.2,69,28,4.7,1.1,10356.5
58921,20230404192636,30.6,1001.8,68,219,9.8,0.6,10043.8
58926,20230404192636,10.1,1008.2,90,211,5.0,0.5,10433.9
58927,20230404192636,30.3,1022.8,60,298,3.3,1.0,10052.5
58931,20230404192636,8.1,1015.4,85,222,4.4,1.2,10087.7
58933,20230404192636,19.1,1005.2,83,317,12.5,0.5,10291.4
58936,20230404192636,20.0,1016.6,82,130,10.5,1.0,10320.4
58944,20230404192636,27.8,1019.2,83,94,9.0,0.1,10027.0
59113,20230404192636,23.9,1006.2,70,309,11.1,1.3,10182.7
59126,20230404192636,20.1,1004.7,83,321,2.4,1.2,10369.3
59133,20230404192636,18.0,1023.9,80,297,13.7,0.8,10208.1
59134,20230404192636,12.8,1005.4,94,90,14.4,0.8,10104.6
59321,20230404192636,4.6,1023.1,1,222,0.3,0.5,10301.9
52323,20230404192636,29.6,1010.4,56,74,3.1,0.5,10195.3
52418,20230404192636,22.5,1001.7,91,198,12.8,0.9,10103.6
52424,20230404192636,9.5,1008.1,56,230,12.0,0.5,10203.3
52436,20230404192636,32.5,1002.2,9,273,4.8,0.9,10375.1
52446,20230404192636,26.6,1024.5,12,121,5.7,1.0,10166.0
52447,20230404192636,13.0,1005.4,28,256,11.8,0.9,10282.2
52533,20230404192636,18.3,1009.8,95,114,2.4,0.9,10326.5
52546,20230404192636,11.9,1016.2,38,183,2.9,1.0,10244.6
52652,20230404192636,19.9,1007.2,37,294,8.9,0.3,10128.6
52661,20230404192636,22.7,1019.5,55,167,7.6,0.1,10250.2
52674,20230404192636,13.1,1020.5,43,222,4.1,0.4,10253.0
52679,20230404192636,24.3,1019.4,35,306,14.2,1.1,10086.0
52681,20230404192636,32.8,1010.1,51,345,8.0,0.2,10131.1
52787,20230404192636,34.4,1014.0,99,308,0.2,0.1,10032.5
52797,20230404192636,24.9,1025.8,92,2,13.9,0.1,10181.0
52884,20230404192636,20.5,1025.3,75,259,1.4,1.2,10347.4
52895,20230404192636,1.9,1020.5,1,222,0.9,1.0,10209.8
52983,20230404192636,4.1,1022.9,32,311,7.4,0.5,10403.1
52984,20230404192636,3.6,1025.4,36,267,2.5,1.0,10257.2
52986,20230404192636,25.7,1004.6,100,208,8.6,0.1,10381.0
52996,20230404192636,5.3,1002.7,18,241,2.4,0.1,10469.4
53821,20230404192636,1.2,1010.0,36,63,1.1,1.4,10163.1
53915,20230404192636,26.9,1016.0,67,296,3.2,1.0,10072.7
53923,20230404192636,3.9,1007.5,11,33,4.4,0.9,10396.4
56074,20230404192636,23.3,1007.6,21,43,12.5,0.6,10399.6
56080,20230404192636,14.0,1006.4,41,333,12.9,0.3,10328.3
56093,20230404192636,24.3,1017.3,95,0,13.9,1.3,10083.4
56096,20230404192636,34.0,1003.5,25,10,4.5,1.4,10014.3
57014,20230404192636,27.9,1004.0,77,324,13.3,0.8,10334.1
57996,20230404192636,15.0,1001.8,57,228,4.8,0.1,10410.5
59072,20230404192636,12.7,1017.6,2,182,2.0,1.5,10231.3
59082,20230404192636,14.2,1019.3,3,194,7.3,0.3,10325.6
59087,20230404192636,10.5,1006.8,24,42,6.1,1.1,10322.5
59088,20230404192636,33.3,1012.9,99,115,14.0,1.0,10324.2
59096,20230404192636,4.8,1003.3,61,281,8.0,1.3,10378.2
59097,20230404192636,21.2,1002.8,50,273,11.9,1.2,10455.7
59107,20230404192636,18.9,1012.8,68,123,4.8,1.4,10004.0
59116,20230404192636,12.7,1002.3,65,236,14.2,0.2,10310.0
59117,20230404192636,16.3,1005.4,31,326,12.2,0.6,10465.8
59271,20230404192636,23.6,1003.3,96,286,11.3,0.5,10335.9
59278,20230404192636,25.6,1016.6,23,5,13.4,0.1,10294.9
59280,20230404192636,7.1,1011.8,67,314,7.6,0.3,10014.9
59287,20230404192636,8.7,1007.2,66,275,6.6,0.3,10480.5
59289,20230404192636,9.9,1004.2,83,315,9.2,0.1,10338.6
59293,20230404192636,23.6,1009.4,26,340,12.5,1.2,10234.4
59294,20230404192636,0.5,1000.9,58,104,2.3,0.0,10136.3
59298,20230404192636,31.8,1000.9,41,250,0.6,0.5,10438.8
59303,20230404192636,20.3,1018.4,61,14,14.3,1.0,10469.1
59304,20230404192636,13.4,1012.8,64,64,9.8,1.3,10312.6
59306,20230404192636,20.6,1022.9,54,257,7.8,1.5,10472.6
59310,20230404192636,4.5,1010.9,72,193,0.0,1.1,10324.6
59316,20230404192636,11.8,1013.2,54,213,12.6,0.9,10423.3
59317,20230404192636,0.0,1018.9,62,150,3.3,0.0,10003.8
59324,20230404192636,11.7,1012.5,44,98,5.4,0.0,10491.5
59456,20230404192636,26.6,1013.1,29,248,10.2,1.5,10063.7
59462,20230404192636,20.8,1003.4,70,3,8.6,1.4,10314.5
59478,20230404192636,11.1,1011.3,49,307,9.9,0.1,10301.6
59485,20230404192636,3.9,1022.2,57,307,5.5,1.1,10417.7
59488,20230404192636,12.2,1005.2,74,226,11.1,0.6,10229.7
59493,20230404192636,7.6,1025.3,81,330,6.8,0.9,10406.2
59501,20230404192636,30.5,1013.4,82,21,6.2,0.1,10251.9
59658,20230404192636,19.7,1000.7,11,46,13.2,1.0,10362.6
59663,20230404192636,26.8,1007.0,92,48,1.4,0.9,10390.6
59664,20230404192636,20.4,1018.7,35,173,2.0,1.0,10139.1
59673,20230404192636,6.8,1024.1,49,167,14.0,0.9,10170.4
59754,20230404192636,8.2,1016.3,81,295,0.7,1.4,10372.3
57947,20230404192636,19.9,1023.1,80,116,12.3,0.6,10259.9
57957,20230404192636,31.6,1011.5,25,97,5.2,0.6,10069.9
57958,20230404192636,20.9,1026.4,26,167,9.0,0.1,10297.5
59021,20230404192636,7.4,1022.0,39,244,2.0,0.7,10127.3
59023,20230404192636,34.5,1024.1,66,309,12.0,0.0,10212.7
59027,20230404192636,18.7,1004.2,75,305,5.2,1.4,10165.7
59037,20230404192636,31.6,1019.8,66,64,13.3,1.5,10277.5
59046,20230404192636,30.4,1002.6,71,26,2.3,0.8,10242.1
59058,20230404192636,5.5,1015.4,95,93,4.1,1.2,10418.6
59065,20230404192636,32.7,1004.6,92,118,7.3,1.0,10313.9
59209,20230404192636,9.4,1014.1,100,95,7.7,1.2,10361.9
59211,20230404192636,9.6,1023.7,75,155,12.6,1.2,10069.1
59218,20230404192636,11.3,1018.3,85,185,8.2,0.6,10281.4
59228,20230404192636,7.9,1008.8,65,28,14.7,1.1,10233.5
59242,20230404192636,31.1,1013.3,44,180,9.2,1.4,10297.6
59254,20230404192636,21.1,1003.3,11,109,11.8,0.9,10136.2
59265,20230404192636,7.7,1016.4,59,17,13.4,1.0,10285.7
59417,20230404192636,17.2,1011.5,65,24,6.1,0.8,10396.2
59431,20230404192636,12.7,1020.6,33,292,10.9,0.3,10447.2
59446,20230404192636,31.8,1010.1,73,122,8.1,1.5,10362.8
59453,20230404192636,14.6,1011.3,69,187,14.9,0.6,10005.3
59626,20230404192636,24.8,1008.5,40,103,14.0,0.0,10235.6
59631,20230404192636,1.3,1021.9,81,93,2.0,0.4,10352.1
59632,20230404192636,16.7,1024.8,32,285,6.6,0.7,10138.6
59644,20230404192636,12.8,1019.3,12,173,10.8,0.7,10415.9
59647,20230404192636,23.5,1022.9,51,204,7.9,0.5,10444.4
56691,20230404192636,28.7,1022.5,47,217,3.2,1.5,10184.4
56693,20230404192636,11.8,1002.3,38,24,13.9,1.2,10022.7
56792,20230404192636,3.5,1026.3,31,127,1.4,1.3,10286.0
56793,20230404192636,12.3,1024.5,15,124,8.6,1.2,10300.5
57606,20230404192636,5.0,1020.5,80,182,10.3,1.4,10104.4
57614,20230404192636,25.2,1024.0,11,359,14.8,0.7,10006.1
57625,20230404192636,14.1,1025.2,99,87,9.3,1.2,10367.0
57647,20230404192636,29.9,1004.8,68,33,14.8,0.9,10293.3
57707,20230404192636,25.9,1006.7,51,145,0.3,1.0,10085.8
57710,20230404192636,31.6,1020.6,67,323,6.1,0.5,10489.4
57712,20230404192636,8.7,1004.6,59,121,14.4,0.0,10332.3
57718,20230404192636,5.8,1012.1,7,328,6.2,1.0,10405.4
57722,20230404192636,21.3,1003.2,52,317,10.5,0.6,10499.2
57729,20230404192636,32.8,1009.9,2,86,9.0,0.4,10448.7
57731,20230404192636,25.7,1005.5,44,74,7.3,0.6,10366.7
57741,20230404192636,21.5,1015.7,20,228,4.9,1.0,10486.1
57803,20230404192636,3.3,1015.0,91,253,0.9,0.5,10033.8
57805,20230404192636,18.3,1010.2,78,304,13.1,1.5,10303.1
57806,20230404192636,2.9,1001.2,56,176,9.4,0.3,10148.8
57816,20230404192636,12.6,1004.3,11,279,11.5,1.0,10350.7
57825,20230404192636,22.2,1012.3,57,19,1.0,1.4,10330.7
57827,20230404192636,20.2,1020.6,29,96,8.9,0.5,10278.6
57832,20230404192636,26.2,1001.8,8,254,3.5,1.4,10330.2
57839,20230404192636,1.6,1000.6,66,341,6.6,0.8,10464.9
57840,20230404192636,22.2,1025.5,40,300,11.8,0.7,10217.5
57902,20230404192636,1.5,1014.7,38,109,13.9,1.3,10338.9
57906,20230404192636,31.6,1003.6,51,162,1.5,1.3,10481.2
57907,20230404192636,30.6,1003.6,72,314,13.5,0.0,10321.8
57910,20230404192636,1.0,1015.4,80,97,12.4,0.2,10417.3
57912,20230404192636,26.4,1012.3,23,54,1.5,0.7,10037.2
57916,20230404192636,18.5,1003.0,66,96,5.8,0.7,10278.9
57922,20230404192636,18.4,1017.1,40,356,9.8,0.2,10440.0
57926,20230404192636,8.7,1008.4,2,268,6.5,0.8,10335.7
57932,20230404192636,25.4,1004.2,69,86,7.0,1.0,10267.4
59758,20230404192636,10.2,1020.5,42,276,13.7,1.0,10267.1
59838,20230404192636,18.9,1003.4,77,329,10.2,0.3,10028.4
59845,20230404192636,29.3,1018.3,12,27,2.9,0.8,10466.7
59849,20230404192636,26.2,1026.4,55,66,14.6,0.2,10225.7
59855,20230404192636,15.2,1010.1,91,99,2.1,0.7,10254.1
59948,20230404192636,14.9,1001.2,41,165,11.3,1.2,10161.3
59954,20230404192636,24.9,1011.9,24,288,6.4,1.4,10400.6
59981,20230404192636,24.4,1000.5,85,299,14.6,1.0,10069.1
53399,20230404192636,32.1,1000.6,56,104,13.2,0.5,10427.8
53593,20230404192636,31.6,1001.8,31,175,11.5,1.5,10252.7
53698,20230404192636,32.3,1008.7,48,219,12.3,0.6,10491.4
53798,20230404192636,25.6,1018.9,76,32,0.9,1.1,10341.7
54308,20230404192636,17.8,1002.8,55,283,6.9,0.1,10313.6
54311,20230404192636,9.0,1021.1,95,278,8.4,0.8,10147.6
54401,20230404192636,28.1,1015.0,95,352,13.5,0.5,10042.8
54405,20230404192636,26.8,1019.5,52,280,2.4,0.6,10162.3
54423,20230404192636,29.9,1015.0,9,54,9.3,0.6,10107.9
54429,20230404192636,20.3,1017.0,69,266,3.1,1.0,10443.4
54436,20230404192636,34.7,1008.3,51,359,13.4,0.0,10446.8
54449,20230404192636,6.0,1017.4,88,83,10.7,0.2,10121.8
54518,20230404192636,3.8,1024.8,69,29,11.0,0.0,10125.4
54534,20230404192636,23.1,1001.1,65,299,11.8,0.0,10381.8
54535,20230404192636,4.8,1001.4,15,339,13.3,0.5,10251.1
54539,20230404192636,33.7,1011.0,47,332,5.7,0.5,10115.6
