站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20230404134717,34.5,1011.2,6,152,2.5,0.7,10200.8
58102,20230404134717,11.2,1003.6,97,255,11.1,1.0,10125.8
58118,20230404134717,18.9,1008.8,58,98,13.4,0.9,10495.7
58122,20230404134717,11.1,1016.5,72,248,8.4,0.6,10127.1
58203,20230404134717,8.8,1008.9,89,145,1.9,0.5,10063.5
58215,20230404134717,1.8,1017.3,6,255,10.4,1.3,10249.0
58221,20230404134717,26.4,1017.6,49,57,4.9,0.5,10144.9
58225,20230404134717,6.8,1004.7,58,125,4.8,0.0,10119.9
58236,20230404134717,21.1,1020.5,4,2,5.2,0.3,10352.1
58311,20230404134717,31.7,1005.8,11,189,14.1,0.7,10385.8
58314,20230404134717,10.3,1019.3,15,266,10.9,0.7,10092.4
58319,20230404134717,33.6,1021.0,75,116,14.3,1.5,10341.4
58321,20230404134717,10.2,1010.6,32,187,2.4,1.0,10326.2
58326,20230404134717,21.7,1001.9,42,199,1.8,0.7,10136.0
58336,20230404134717,2.8,1011.3,54,201,8.8,1.1,10164.6
58338,20230404134717,19.8,1011.4,3,92,10.5,0.5,10134.2
58414,20230404134717,17.3,1016.5,55,221,2.4,0.2,10494.8
58419,20230404134717,33.3,1000.7,34,244,5.2,1.5,10126.6
58424,20230404134717,0.2,1026.0,44,3,5.1,0.0,10211.4
58429,20230404134717,11.2,1023.3,25,21,10.2,0.7,10372.8
58436,20230404134717,33.3,1021.3,14,207,11.8,0.4,10039.0
58437,20230404134717,12.1,1009.3,73,182,13.0,1.0,10121.8
58520,20230404134717,5.7,1025.3,94,228,6.3,0.5,10322.3
58531,20230404134717,33.4,1013.7,90,276,10.7,1.3,10231.4
54406,20230404134717,34.0,1016.4,3,349,5.4,1.1,10316.2
54416,20230404134717,19.1,1000.7,30,157,4.7,1.4,10012.4
54511,20230404134717,3.8,1009.0,79,284,9.3,1.2,10145.2
58725,20230404134717,8.5,1011.6,18,285,5.0,0.6,10079.9
58730,20230404134717,5.3,1006.0,35,240,7.2,0.4,10240.8
58731,20230404134717,8.4,1003.0,71,329,4.5,0.4,10068.6
58734,20230404134717,20.6,1007.6,80,172,6.6,0.9,10368.0
58737,20230404134717,24.7,1011.1,15,51,4.2,1.1,10348.4
58744,20230404134717,21.9,1023.1,34,333,6.6,0.3,10222.6
58754,20230404134717,26.5,1008.5,15,197,1.1,1.3,10032.2
58818,20230404134717,0.5,1010.4,86,290,9.7,0.0,10280.6
58820,20230404134717,1.9,1025.1,65,336,5.7,1.0,10411.6
58834,20230404134717,14.6,1026.1,97,147,5.2,0.5,10154.8
58837,20230404134717,1.1,1025.4,26,151,10.4,0.7,10440.1
58843,20230404134717,8.9,1025.3,47,245,6.9,0.8,10372.5
58846,20230404134717,7.6,1018.2,52,21,12.8,0.7,10496.8
58847,20230404134717,27.6,1002.3,6,240,0.4,0.5,10182.1
58911,20230404134717,18.3,1010.6,40,30,13.5,0.8,10055.3
58918,20230404134717,23.8,1007.5,22,219,13.4,0.4,10035.1
58921,20230404134717,31.4,1000.6,62,130,0.8,0.0,10431.5
58926,20230404134717,2.4,1000.9,10,345,7.2,0.6,10109.6
58927,20230404134717,34.4,1007.1,5,266,10.7,1.5,10429.5
58931,20230404134717,7.6,1011.2,11,197,11.2,0.7,10253.7
58933,20230404134717,31.9,1003.0,34,292,6.3,0.2,10378.0
58936,20230404134717,23.5,1020.3,26,43,13.9,0.2,10123.5
58944,20230404134717,1.6,1025.4,58,151,12.7,0.9,10101.1
59113,20230404134717,4.7,1007.1,47,42,1.5,0.8,10056.4
59126,20230404134717,25.7,1000.8,20,208,5.1,0.9,10077.3
59133,20230404134717,7.5,1010.4,55,238,6.0,0.7,10423.3
59134,20230404134717,32.5,1008.0,94,313,12.4,1.0,10175.4
59321,20230404134717,34.0,1024.8,35,351,11.9,1.2,10334.6
52323,20230404134717,15.6,1014.7,97,216,13.5,0.7,10096.4
52418,20230404134717,19.6,1014.5,77,225,7.2,1.4,10181.7
52424,20230404134717,9.0,1023.5,50,233,8.5,1.4,10119.5
52436,20230404134717,20.4,1023.5,4,56,5.8,0.5,10071.0
52446,20230404134717,20.0,1014.8,33,266,1.5,0.8,10121.5
52447,20230404134717,15.4,1023.2,31,351,12.0,0.6,10475.5
52533,20230404134717,9.6,1016.0,92,166,0.6,0.8,10120.9
52546,20230404134717,31.9,1017.5,59,323,8.2,0.5,10409.7
52652,20230404134717,7.5,1002.9,79,84,2.7,0.2,10134.4
52661,20230404134717,1.5,1016.7,78,304,14.2,1.2,10377.9
52674,20230404134717,9.7,1007.6,84,94,10.7,1.5,10444.2
52679,20230404134717,17.4,1010.4,92,338,10.6,0.5,10078.3
52681,20230404134717,21.0,1025.1,86,43,12.2,0.4,10447.7
52787,20230404134717,8.6,1021.3,51,63,7.3,0.0,10072.9
52797,20230404134717,18.2,1013.6,28,349,10.4,1.5,10489.3
52884,20230404134717,26.9,1000.2,68,38,11.3,1.0,10498.6
52895,20230404134717,20.2,1000.7,4,250,8.0,0.0,10435.3
52983,20230404134717,9.5,1011.6,54,134,8.5,0.3,10401.1
52984,20230404134717,12.2,1024.8,39,95,2.1,1.3,10423.3
52986,20230404134717,3.6,1019.7,92,179,7.4,1.4,10472.8
52996,20230404134717,15.5,1019.8,60,220,13.0,0.2,10412.2
53821,20230404134717,22.3,1017.4,69,226,6.1,0.1,10437.4
53915,20230404134717,32.3,1020.1,71,326,11.2,0.4,10154.1
53923,20230404134717,15.4,1020.8,90,109,1.0,0.8,10056.9
56074,20230404134717,20.9,1022.3,72,137,10.6,1.4,10280.2
56080,20230404134717,1.0,1023.9,12,42,14.8,0.7,10184.3
