站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20230308145032,0.1,1009.6,11,33,14.1,1.4,10422.2
58102,20230308145032,5.7,1000.2,11,116,12.1,0.2,10145.7
58118,20230308145032,19.3,1000.3,43,42,6.1,1.5,10450.8
58122,20230308145032,19.0,1016.8,77,85,14.8,0.8,10476.8
58203,20230308145032,12.0,1008.5,84,58,11.6,1.4,10327.1
58215,20230308145032,7.4,1023.7,22,276,13.7,0.4,10023.7
58221,20230308145032,23.4,1006.5,25,146,3.5,0.2,10049.2
58225,20230308145032,5.4,1000.9,84,244,12.7,0.7,10000.0
58236,20230308145032,19.1,1019.0,15,285,13.7,0.1,10301.1
58311,20230308145032,24.5,1007.5,88,83,0.0,0.0,10436.5
58314,20230308145032,32.6,1001.9,49,27,14.6,1.2,10287.0
58319,20230308145032,16.0,1024.7,15,239,6.6,0.6,10111.1
58321,20230308145032,30.7,1018.6,57,191,4.3,1.0,10069.3
58326,20230308145032,5.2,1002.9,44,97,11.9,0.6,10137.7
58336,20230308145032,2.6,1016.5,45,8,14.1,1.2,10171.8
58338,20230308145032,7.2,1013.1,10,41,6.0,1.1,10217.7
58414,20230308145032,14.2,1021.5,17,132,13.7,0.1,10395.3
58419,20230308145032,19.3,1019.7,72,173,7.1,1.1,10260.1
58424,20230308145032,34.5,1004.6,4,234,9.6,0.7,10197.7
58429,20230308145032,32.2,1008.1,79,106,5.9,1.5,10462.1
58436,20230308145032,25.1,1024.5,53,96,14.0,0.9,10337.3
58437,20230308145032,15.2,1018.1,65,112,14.5,0.0,10319.0
58520,20230308145032,32.9,1014.5,81,152,10.6,1.5,10261.6
58531,20230308145032,17.3,1020.2,2,313,12.5,0.4,10361.2
54406,20230308145032,12.4,1022.6,71,213,3.6,0.3,10354.2
54416,20230308145032,26.5,1017.4,72,318,9.0,1.1,10101.3
54511,20230308145032,26.5,1012.8,1,144,3.0,0.0,10371.7
58725,20230308145032,9.5,1024.5,48,32,9.9,0.8,10128.1
58730,20230308145032,14.9,1024.0,57,138,10.2,0.2,10142.3
58731,20230308145032,16.5,1017.6,66,329,9.5,0.0,10225.3
58734,20230308145032,7.2,1000.6,3,203,10.1,1.0,10226.8
58737,20230308145032,25.2,1025.4,49,201,10.1,0.7,10116.6
58744,20230308145032,32.0,1014.5,51,244,7.6,1.4,10290.0
58754,20230308145032,33.2,1024.1,51,90,4.0,1.1,10474.6
58818,20230308145032,3.1,1003.6,21,95,13.2,0.2,10435.2
58820,20230308145032,17.6,1009.2,82,5,11.3,0.1,10022.2
58834,20230308145032,8.6,1001.6,52,287,12.4,0.1,10063.4
58837,20230308145032,23.1,1013.8,79,32,5.2,0.0,10204.2
58843,20230308145032,26.6,1023.1,95,61,0.4,0.2,10231.1
58846,20230308145032,24.4,1017.7,11,31,6.4,1.2,10138.5
58847,20230308145032,15.1,1006.3,28,354,5.2,0.3,10017.1
58911,20230308145032,18.8,1011.1,7,338,10.0,0.0,10286.1
58918,20230308145032,21.2,1014.2,17,26,6.5,1.1,10008.2
58921,20230308145032,24.6,1023.5,89,317,1.4,0.2,10074.1
58926,20230308145032,6.4,1000.7,70,270,11.8,1.3,10455.1
58927,20230308145032,13.4,1025.5,19,16,11.6,0.8,10268.3
58931,20230308145032,6.9,1020.3,89,180,3.0,0.0,10449.1
58933,20230308145032,11.0,1026.2,99,284,14.3,0.2,10103.4
58936,20230308145032,5.5,1002.6,2,280,3.1,0.7,10087.7
58944,20230308145032,33.2,1024.5,7,169,5.0,0.9,10438.3
59113,20230308145032,5.3,1023.1,44,105,1.4,0.7,10103.3
59126,20230308145032,20.3,1023.9,77,259,5.7,0.2,10094.6
59133,20230308145032,33.9,1021.2,29,79,0.0,1.4,10100.1
59134,20230308145032,27.8,1011.0,2,322,7.5,1.2,10017.1
59321,20230308145032,17.7,1013.8,73,237,3.4,1.5,10206.8
52323,20230308145032,28.0,1012.0,93,85,14.0,0.8,10469.3
52418,20230308145032,23.1,1012.9,93,21,10.8,0.1,10401.6
52424,20230308145032,22.0,1017.0,65,274,1.0,0.1,10072.3
52436,20230308145032,32.6,1003.3,33,186,0.8,0.4,10274.5
52446,20230308145032,33.5,1013.9,51,226,2.4,1.0,10380.6
52447,20230308145032,21.9,1012.2,29,225,0.8,0.9,10130.9
52533,20230308145032,27.5,1014.6,32,216,5.3,0.7,10269.9
52546,20230308145032,0.4,1021.0,52,274,3.6,0.7,10359.8
52652,20230308145032,27.8,1001.1,36,161,1.5,0.9,10007.2
52661,20230308145032,22.4,1026.4,80,218,14.1,1.1,10197.8
52674,20230308145032,31.8,1022.2,95,339,8.0,1.3,10277.6
52679,20230308145032,19.9,1011.7,71,68,13.5,1.3,10436.2
52681,20230308145032,30.1,1016.6,75,19,10.0,0.6,10199.9
52787,20230308145032,16.6,1019.4,49,289,7.9,0.3,10387.7
52797,20230308145032,26.0,1008.7,97,226,2.1,1.0,10454.3
52884,20230308145032,25.2,1010.0,42,145,14.2,0.0,10433.1
52895,20230308145032,20.0,1022.0,89,132,4.4,1.5,10201.8
52983,20230308145032,33.9,1007.9,34,161,2.8,1.3,10258.7
52984,20230308145032,26.1,1023.1,92,304,5.0,1.5,10047.6
52986,20230308145032,16.4,1020.4,56,173,14.9,0.1,10026.6
52996,20230308145032,26.0,1013.1,98,215,4.8,0.9,10477.0
53821,20230308145032,17.6,1003.7,53,18,13.1,0.1,10120.3
53915,20230308145032,35.0,1000.8,72,161,12.9,0.6,10490.8
53923,20230308145032,1.4,1020.6,16,123,13.2,0.3,10067.7
56074,20230308145032,16.3,1012.2,88,198,13.3,0.4,10068.3
56080,20230308145032,29.9,1018.4,34,116,2.8,0.5,10262.7
56093,20230308145032,6.5,1013.2,67,334,9.1,0.9,10426.7
56096,20230308145032,28.7,1022.6,6,84,5.4,1.2,10128.4
57014,20230308145032,10.3,1025.5,36,131,11.7,0.7,10143.7
57996,20230308145032,8.6,1022.1,7,116,3.5,0.0,10022.3
59072,20230308145032,28.3,1000.2,79,276,10.0,0.1,10299.6
59082,20230308145032,19.5,1014.1,50,5,13.8,0.2,10259.4
59087,20230308145032,17.2,1016.4,29,273,2.4,0.0,10241.1
59088,20230308145032,14.5,1024.4,58,114,0.2,1.2,10227.0
59096,20230308145032,2.3,1010.3,95,124,3.7,1.3,10161.9
59097,20230308145032,1.4,1015.2,35,342,10.8,0.3,10445.8
59107,20230308145032,21.1,1003.2,70,265,2.1,1.4,10386.2
59116,20230308145032,22.2,1014.6,84,149,5.7,1.2,10050.7
59117,20230308145032,4.7,1026.3,67,187,1.8,1.3,10189.6
59271,20230308145032,13.7,1005.0,36,275,6.4,0.9,10225.6
59278,20230308145032,30.5,1002.2,79,283,14.9,0.3,10262.7
59280,20230308145032,2.0,1000.4,99,267,6.5,1.3,10298.8
59287,20230308145032,29.0,1017.1,94,84,8.6,0.7,10403.9
59289,20230308145032,17.4,1019.1,88,93,1.8,1.4,10170.9
59293,20230308145032,3.7,1014.9,87,127,10.1,0.8,10400.5
59294,20230308145032,33.8,1009.1,3,104,6.5,0.4,10455.0
59298,20230308145032,34.2,1006.6,1,297,1.2,1.3,10165.3
59303,20230308145032,31.2,1004.9,26,45,13.5,1.2,10156.4
59304,20230308145032,17.6,1016.6,80,310,13.0,0.5,10226.1
59306,20230308145032,25.6,1003.9,32,135,10.0,1.3,10422.9
59310,20230308145032,8.5,1012.3,4,92,12.4,0.7,10059.4
59316,20230308145032,35.0,1011.1,52,158,1.0,0.0,10379.6
59317,20230308145032,28.1,1002.5,67,275,7.7,0.9,10105.7
59324,20230308145032,21.0,1022.0,96,33,0.1,1.5,10352.8
59456,20230308145032,33.8,1009.4,41,70,0.2,1.1,10074.5
59462,20230308145032,0.1,1016.5,86,306,5.3,1.2,10003.6
59478,20230308145032,32.5,1012.5,2,245,0.5,1.1,10055.6
59485,20230308145032,30.7,1010.7,67,282,13.2,1.0,10428.4
59488,20230308145032,7.0,1024.1,16,136,5.7,1.1,10279.0
59493,20230308145032,24.1,1002.7,34,350,5.5,0.2,10286.5
59501,20230308145032,8.7,1004.5,15,314,7.2,1.5,10224.6
59658,20230308145032,32.0,1025.1,12,302,10.3,0.2,10460.7
59663,20230308145032,20.3,1006.4,92,172,13.7,0.6,10439.8
59664,20230308145032,26.6,1009.4,20,246,6.8,1.2,10239.8
59673,20230308145032,28.2,1007.3,7,314,8.0,0.8,10032.6
59754,20230308145032,20.6,1026.4,52,191,2.5,0.2,10369.1
57947,20230308145032,27.1,1002.4,98,348,13.8,0.0,10048.8
57957,20230308145032,11.4,1002.7,54,192,6.3,0.8,10392.8
57958,20230308145032,34.1,1025.7,80,307,5.2,0.1,10136.3
59021,20230308145032,24.3,1002.9,54,276,14.8,0.4,10389.6
59023,20230308145032,28.8,1022.0,62,235,6.5,0.6,10092.9
59027,20230308145032,6.9,1016.6,69,193,14.8,0.6,10388.3
59037,20230308145032,13.7,1019.9,88,296,2.3,0.3,10137.1
59046,20230308145032,32.7,1025.6,49,289,1.6,0.9,10231.7
59058,20230308145032,11.7,1006.2,14,0,7.8,0.2,10331.7
59065,20230308145032,10.5,1000.1,24,210,13.9,1.1,10064.9
59209,20230308145032,34.5,1020.5,41,212,6.2,1.2,10213.8
59211,20230308145032,34.7,1006.4,5,115,0.5,0.9,10190.7
59218,20230308145032,0.1,1005.1,71,200,6.6,1.1,10184.4
59228,20230308145032,34.0,1013.3,81,211,0.1,1.5,10297.5
59242,20230308145032,17.7,1022.8,78,90,1.4,0.5,10420.4
59254,20230308145032,6.5,1021.9,37,295,14.8,1.2,10455.3
59265,20230308145032,20.8,1017.7,56,317,5.6,0.9,10192.7
59417,20230308145032,21.6,1000.9,51,212,2.7,1.0,10460.5
59431,20230308145032,1.3,1024.9,57,251,8.7,0.5,10123.0
59446,20230308145032,15.9,1011.0,90,251,10.4,0.9,10011.6
59453,20230308145032,29.5,1013.1,30,249,11.9,0.4,10124.7
59626,20230308145032,2.9,1016.5,57,243,2.9,0.2,10308.9
59631,20230308145032,27.9,1017.2,91,257,3.1,0.2,10165.4
59632,20230308145032,25.6,1000.9,63,144,3.9,0.7,10192.6
59644,20230308145032,34.4,1025.0,7,268,0.2,0.4,10192.4
59647,20230308145032,0.5,1018.7,97,212,13.8,0.0,10424.1
56691,20230308145032,27.6,1001.7,83,178,5.6,1.2,10081.9
56693,20230308145032,4.8,1024.5,76,347,0.4,1.0,10079.4
56792,20230308145032,23.8,1003.8,40,329,2.4,0.5,10310.9
56793,20230308145032,9.3,1023.8,48,33,0.8,0.7,10043.4
57606,20230308145032,11.4,1005.4,13,327,1.3,0.2,10098.6
57614,20230308145032,2.4,1021.3,13,306,13.8,0.4,10074.6
57625,20230308145032,19.7,1006.5,98,28,2.3,0.0,10498.4
57647,20230308145032,11.7,1014.5,20,57,12.1,1.4,10179.4
57707,20230308145032,34.6,1003.6,88,289,11.0,1.1,10354.5
57710,20230308145032,8.4,1011.2,47,252,1.5,1.4,10165.1
57712,20230308145032,4.9,1020.0,16,19,8.0,0.4,10088.5
57718,20230308145032,20.1,1009.4,70,345,9.0,0.8,10489.1
57722,20230308145032,25.4,1001.4,66,114,11.7,1.3,10334.1
57729,20230308145032,9.9,1010.6,24,244,0.4,1.3,10248.9
57731,20230308145032,12.8,1008.5,99,337,13.2,0.9,10377.3
57741,20230308145032,2.8,1005.0,17,31,8.4,0.9,10230.8
57803,20230308145032,14.8,1017.0,12,301,13.1,0.9,10267.7
57805,20230308145032,5.3,1017.9,11,249,9.0,1.4,10392.2
57806,20230308145032,28.1,1013.5,82,158,3.7,1.1,10457.5
57816,20230308145032,17.4,1021.1,25,157,7.8,0.0,10047.4
