站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20230404191036,24.2,1004.2,20,221,13.2,0.1,10072.0
58102,20230404191036,4.5,1017.2,30,260,9.8,0.2,10077.0
58118,20230404191036,0.4,1019.7,93,305,13.5,1.5,10027.8
58122,20230404191036,30.7,1003.6,38,325,4.0,0.9,10253.8
58203,20230404191036,10.0,1013.1,10,98,7.6,0.8,10291.1
58215,20230404191036,23.2,1012.8,97,250,3.0,1.4,10264.1
58221,20230404191036,8.1,1006.8,10,245,13.1,1.3,10179.3
58225,20230404191036,2.3,1020.7,97,23,11.3,0.2,10382.5
58236,20230404191036,3.3,1016.3,17,150,0.6,0.5,10312.2
58311,20230404191036,10.9,1013.1,40,80,14.1,1.2,10117.1
58314,20230404191036,16.3,1007.1,45,53,2.4,1.4,10180.1
58319,20230404191036,18.5,1014.7,62,144,2.4,1.4,10392.4
58321,20230404191036,0.0,1005.4,48,103,4.9,0.3,10313.0
58326,20230404191036,16.4,1014.1,34,40,4.9,1.3,10188.8
58336,20230404191036,4.6,1020.1,48,2,12.7,1.1,10041.9
58338,20230404191036,0.4,1008.2,7,359,10.5,1.1,10357.0
58414,20230404191036,7.9,1019.7,55,311,2.3,0.1,10066.5
58419,20230404191036,1.3,1021.2,21,52,10.8,1.0,10360.3
58424,20230404191036,30.5,1001.9,9,99,4.0,0.7,10288.7
58429,20230404191036,14.4,1002.1,82,40,9.8,1.5,10174.4
58436,20230404191036,33.9,1025.4,67,39,8.8,0.4,10314.0
58437,20230404191036,24.2,1007.9,78,138,14.1,0.2,10203.3
58520,20230404191036,17.5,1008.1,99,262,3.7,1.5,10195.1
58531,20230404191036,33.0,1020.1,28,78,1.7,1.3,10434.3
54406,20230404191036,32.4,1001.3,3,303,10.9,0.4,10034.9
54416,20230404191036,12.0,1024.8,26,2,11.7,1.0,10059.7
54511,20230404191036,0.7,1025.4,28,243,11.2,1.3,10426.4
58725,20230404191036,29.0,1019.1,39,150,0.3,0.2,10052.8
58730,20230404191036,29.1,1001.5,52,210,7.5,0.1,10033.5
58731,20230404191036,14.3,1023.5,81,135,1.8,0.5,10364.7
58734,20230404191036,9.0,1024.7,2,167,6.6,0.8,10292.1
58737,20230404191036,22.1,1016.6,36,320,14.2,1.4,10166.2
58744,20230404191036,20.3,1003.0,92,90,1.7,1.4,10171.9
58754,20230404191036,16.8,1025.2,79,21,12.3,1.5,10052.2
58818,20230404191036,10.0,1024.6,14,81,13.0,1.1,10245.0
58820,20230404191036,10.1,1017.0,40,158,5.1,1.4,10014.6
58834,20230404191036,0.5,1014.2,74,1,4.4,0.9,10150.1
58837,20230404191036,23.2,1005.9,25,318,0.9,0.6,10266.4
58843,20230404191036,13.0,1016.8,57,167,8.2,0.5,10258.5
58846,20230404191036,28.1,1007.6,38,191,13.4,1.2,10449.0
58847,20230404191036,13.4,1018.9,53,281,10.7,0.1,10178.6
58911,20230404191036,14.5,1015.0,87,295,0.2,0.6,10164.5
58918,20230404191036,29.0,1012.7,13,285,13.2,0.8,10406.8
58921,20230404191036,21.5,1004.2,34,171,13.0,1.4,10302.7
58926,20230404191036,24.3,1012.5,37,0,0.4,1.2,10417.5
58927,20230404191036,25.9,1018.8,57,135,10.6,0.3,10479.6
58931,20230404191036,5.1,1022.4,56,51,7.8,1.1,10108.1
58933,20230404191036,6.8,1016.5,93,229,3.2,0.1,10457.7
58936,20230404191036,19.5,1024.2,8,59,4.9,1.1,10167.6
58944,20230404191036,26.1,1014.1,13,97,4.6,0.1,10416.9
59113,20230404191036,29.3,1020.3,19,342,12.9,0.9,10005.2
59126,20230404191036,23.8,1002.5,54,261,3.7,1.4,10077.6
59133,20230404191036,33.7,1022.5,16,35,2.5,1.4,10438.4
59134,20230404191036,20.3,1007.5,46,158,9.8,1.4,10409.7
59321,20230404191036,6.0,1020.6,85,289,4.9,1.5,10251.3
52323,20230404191036,17.3,1019.0,50,348,12.7,0.2,10381.9
52418,20230404191036,34.7,1026.2,65,97,12.8,0.7,10348.4
52424,20230404191036,28.8,1015.1,88,167,6.8,1.3,10475.5
52436,20230404191036,26.8,1008.8,59,2,2.6,0.6,10240.6
52446,20230404191036,13.2,1006.4,28,125,3.2,1.2,10230.2
52447,20230404191036,13.8,1010.5,8,106,3.5,0.7,10342.8
52533,20230404191036,0.1,1015.5,89,278,0.3,1.2,10235.1
52546,20230404191036,2.6,1012.8,8,87,10.6,0.1,10215.8
52652,20230404191036,31.2,1016.9,14,19,11.5,0.0,10411.4
52661,20230404191036,21.3,1026.3,15,127,0.1,1.4,10393.0
52674,20230404191036,23.7,1002.5,1,281,14.6,1.3,10291.8
52679,20230404191036,30.2,1001.7,21,273,13.2,0.0,10155.7
52681,20230404191036,5.0,1008.7,63,324,1.1,0.0,10313.4
52787,20230404191036,7.1,1019.5,52,266,4.1,0.2,10116.2
52797,20230404191036,2.7,1008.2,71,10,3.7,1.5,10158.8
52884,20230404191036,32.5,1019.7,7,257,3.1,1.4,10407.0
52895,20230404191036,15.1,1022.1,71,93,0.4,1.3,10364.2
52983,20230404191036,21.1,1021.5,13,336,8.7,0.7,10051.6
52984,20230404191036,8.0,1013.5,9,42,2.7,1.5,10137.3
52986,20230404191036,24.5,1000.4,88,120,6.6,0.1,10170.0
52996,20230404191036,25.3,1010.2,48,222,2.8,0.6,10094.0
53821,20230404191036,32.9,1001.2,97,152,12.4,0.4,10294.8
53915,20230404191036,4.9,1019.0,24,272,1.3,0.8,10031.4
53923,20230404191036,29.5,1009.5,20,45,2.1,1.4,10418.1
56074,20230404191036,27.6,1020.4,48,86,2.8,0.3,10008.4
56080,20230404191036,29.3,1025.9,68,261,7.6,1.1,10442.1
56093,20230404191036,5.0,1022.8,42,313,5.0,0.9,10396.6
56096,20230404191036,18.3,1014.1,73,126,1.6,1.1,10025.2
57014,20230404191036,9.1,1009.6,22,356,10.7,0.1,10137.6
57996,20230404191036,13.8,1023.6,15,304,8.5,0.5,10359.2
59072,20230404191036,33.3,1002.1,79,165,12.1,0.7,10333.8
59082,20230404191036,9.1,1017.3,37,129,8.9,1.2,10318.9
59087,20230404191036,9.7,1002.6,59,6,0.4,0.4,10017.3
59088,20230404191036,22.4,1021.6,89,299,6.9,1.0,10263.2
59096,20230404191036,4.3,1000.0,81,239,13.3,1.0,10098.7
59097,20230404191036,26.4,1022.7,67,320,7.2,0.2,10228.6
59107,20230404191036,0.7,1022.7,69,221,11.5,1.0,10293.8
59116,20230404191036,9.6,1010.8,43,336,11.1,0.3,10282.2
59117,20230404191036,5.4,1003.0,32,266,12.3,1.5,10144.1
59271,20230404191036,4.6,1025.4,42,203,10.8,0.8,10453.2
59278,20230404191036,25.5,1007.7,69,154,12.7,1.2,10440.0
59280,20230404191036,2.3,1001.4,89,324,12.5,1.0,10154.8
59287,20230404191036,17.3,1009.0,37,237,10.1,0.7,10168.8
59289,20230404191036,25.8,1008.9,62,52,10.8,1.4,10466.9
59293,20230404191036,15.1,1000.7,95,299,7.7,0.6,10026.8
59294,20230404191036,4.8,1000.3,14,296,6.5,0.1,10296.7
59298,20230404191036,4.0,1011.6,62,6,10.1,0.9,10493.3
59303,20230404191036,12.2,1016.0,100,20,10.5,1.2,10209.6
59304,20230404191036,6.7,1001.9,13,84,2.9,0.3,10494.4
59306,20230404191036,32.8,1014.9,81,340,7.0,1.0,10269.4
59310,20230404191036,9.7,1023.9,70,227,8.5,0.3,10185.7
59316,20230404191036,26.0,1005.7,2,245,0.3,0.8,10088.2
59317,20230404191036,14.2,1021.9,44,155,7.8,0.3,10354.3
59324,20230404191036,5.9,1018.4,47,153,13.6,1.1,10126.2
59456,20230404191036,32.1,1023.3,35,265,12.4,0.3,10229.0
59462,20230404191036,34.5,1014.1,82,81,1.9,0.2,10095.6
59478,20230404191036,30.5,1004.1,77,204,5.0,0.3,10063.0
59485,20230404191036,25.8,1011.7,24,108,9.3,1.3,10307.1
