站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20230404190121,16.2,1018.2,60,211,1.1,1.5,10497.5
58102,20230404190121,2.4,1017.5,50,65,6.2,0.4,10274.6
58118,20230404190121,26.1,1018.3,66,325,10.8,1.4,10112.3
58122,20230404190121,6.0,1018.6,85,356,7.6,1.0,10396.0
58203,20230404190121,24.5,1004.1,98,27,2.3,1.2,10472.1
58215,20230404190121,23.3,1013.8,42,158,9.5,0.2,10233.2
58221,20230404190121,28.4,1016.8,71,12,6.2,0.0,10018.5
58225,20230404190121,13.7,1005.3,93,34,3.4,0.9,10118.3
58236,20230404190121,16.7,1020.0,64,60,6.3,0.0,10334.3
58311,20230404190121,7.1,1004.9,51,284,14.4,0.7,10044.7
58314,20230404190121,20.7,1008.0,71,120,1.3,1.3,10050.7
58319,20230404190121,1.8,1004.9,23,208,4.9,1.0,10181.2
58321,20230404190121,2.9,1004.3,9,95,5.1,0.7,10440.4
58326,20230404190121,33.0,1008.7,28,13,5.3,0.9,10033.3
58336,20230404190121,4.2,1012.7,53,159,0.7,0.7,10292.9
58338,20230404190121,1.5,1000.6,25,178,14.5,0.2,10384.3
58414,20230404190121,4.5,1018.7,45,299,10.8,1.2,10010.4
58419,20230404190121,15.3,1010.4,95,265,5.8,0.1,10249.0
58424,20230404190121,15.9,1019.7,9,30,7.4,0.4,10268.1
58429,20230404190121,22.6,1019.2,94,115,10.3,0.9,10215.4
58436,20230404190121,11.7,1020.2,4,36,3.2,0.3,10133.2
58437,20230404190121,0.8,1022.5,55,231,12.6,0.0,10095.3
58520,20230404190121,29.5,1009.3,60,265,2.7,1.5,10363.8
58531,20230404190121,7.1,1000.1,62,16,2.1,0.3,10277.1
54406,20230404190121,2.0,1011.1,98,199,4.4,0.0,10013.0
54416,20230404190121,14.6,1006.0,56,208,10.2,1.3,10411.5
54511,20230404190121,20.7,1018.8,100,232,3.8,1.4,10038.7
58725,20230404190121,1.1,1008.2,69,278,11.1,1.4,10118.2
58730,20230404190121,14.1,1003.2,46,278,1.5,0.2,10149.4
58731,20230404190121,20.0,1017.7,66,157,9.9,1.2,10119.1
58734,20230404190121,17.4,1002.3,29,91,4.8,0.4,10288.9
58737,20230404190121,13.1,1008.0,5,61,6.8,1.2,10029.1
58744,20230404190121,11.1,1010.9,26,153,4.1,1.0,10008.7
58754,20230404190121,15.3,1022.7,62,198,11.6,0.6,10258.9
