站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20230308144842,13.1,1018.0,47,80,4.5,0.7,10263.4
58102,20230308144842,31.9,1015.1,27,205,11.9,1.1,10136.4
58118,20230308144842,7.6,1017.5,31,102,7.2,0.3,10269.0
58122,20230308144842,10.5,1003.4,89,226,11.1,1.0,10310.0
58203,20230308144842,31.3,1025.3,65,319,8.3,0.2,10410.4
58215,20230308144842,19.9,1000.2,42,212,6.5,0.7,10215.5
58221,20230308144842,7.7,1024.9,92,36,10.9,0.1,10156.3
58225,20230308144842,16.4,1024.9,57,213,1.8,0.9,10476.5
58236,20230308144842,22.0,1024.6,17,290,10.9,0.0,10496.2
58311,20230308144842,31.9,1002.7,22,5,7.9,0.6,10427.7
58314,20230308144842,24.4,1008.0,32,42,0.0,0.2,10452.4
58319,20230308144842,31.0,1008.8,37,193,10.9,0.9,10373.0
58321,20230308144842,31.9,1011.7,99,150,2.5,1.4,10423.9
58326,20230308144842,2.9,1008.5,83,168,14.7,1.1,10267.1
58336,20230308144842,1.7,1023.4,56,54,5.6,1.0,10059.7
58338,20230308144842,30.5,1013.0,7,308,5.5,1.5,10229.8
58414,20230308144842,0.8,1011.5,1,73,8.4,0.2,10314.2
58419,20230308144842,4.9,1011.6,57,355,1.6,1.0,10055.9
58424,20230308144842,26.7,1024.0,30,14,6.6,0.1,10381.1
58429,20230308144842,30.8,1023.0,78,171,3.6,0.4,10233.3
58436,20230308144842,11.5,1012.9,13,158,7.1,0.8,10478.2
58437,20230308144842,3.3,1011.4,56,316,3.2,1.5,10439.7
58520,20230308144842,10.4,1003.8,87,137,0.0,1.2,10491.6
58531,20230308144842,8.2,1004.2,85,352,3.2,0.2,10283.6
54406,20230308144842,15.0,1020.8,75,264,7.9,1.5,10211.7
54416,20230308144842,3.0,1018.8,74,169,12.0,1.2,10389.0
54511,20230308144842,17.9,1019.0,89,245,0.0,1.4,10406.4
58725,20230308144842,6.6,1000.4,39,110,0.1,0.2,10491.5
58730,20230308144842,33.8,1005.1,39,288,3.6,1.3,10247.5
58731,20230308144842,30.8,1002.2,47,39,0.7,1.2,10326.5
58734,20230308144842,0.7,1001.4,54,122,10.0,0.1,10446.9
58737,20230308144842,34.0,1011.5,15,243,1.4,1.2,10353.0
58744,20230308144842,19.7,1003.1,89,146,6.5,1.1,10127.4
58754,20230308144842,10.1,1019.0,40,201,9.4,0.9,10258.9
58818,20230308144842,30.8,1006.4,70,341,6.6,0.6,10061.4
58820,20230308144842,16.4,1003.8,55,18,4.0,1.2,10245.8
58834,20230308144842,9.4,1015.7,100,84,4.9,0.7,10323.3
58837,20230308144842,2.7,1021.1,98,207,10.6,0.4,10281.4
58843,20230308144842,16.8,1017.3,82,54,3.5,1.0,10480.9
58846,20230308144842,27.3,1016.4,3,131,14.4,0.8,10109.8
58847,20230308144842,10.0,1010.5,16,51,14.7,1.0,10217.9
58911,20230308144842,33.5,1022.5,51,54,2.2,0.7,10348.4
58918,20230308144842,2.1,1015.0,23,253,11.0,1.5,10079.4
58921,20230308144842,5.2,1020.5,27,28,13.2,0.8,10376.0
58926,20230308144842,4.5,1017.4,14,243,11.1,0.0,10143.2
58927,20230308144842,16.1,1016.6,74,199,0.1,1.1,10443.6
58931,20230308144842,18.8,1005.0,9,174,5.5,1.0,10204.5
58933,20230308144842,11.8,1006.8,79,33,4.3,0.4,10322.8
58936,20230308144842,26.8,1008.4,86,24,7.0,1.0,10157.2
58944,20230308144842,26.3,1023.3,74,253,7.6,0.6,10069.3
59113,20230308144842,20.1,1022.2,31,63,4.2,1.4,10096.0
59126,20230308144842,17.1,1020.1,49,8,10.9,0.6,10041.4
59133,20230308144842,17.1,1019.0,100,260,1.6,0.5,10333.6
59134,20230308144842,23.1,1022.2,4,269,1.8,0.0,10035.5
59321,20230308144842,26.8,1024.1,71,262,4.8,0.9,10474.8
52323,20230308144842,4.1,1014.9,36,255,6.2,0.4,10079.2
52418,20230308144842,28.0,1004.7,49,90,4.5,0.8,10394.1
52424,20230308144842,21.4,1023.7,99,238,2.4,0.9,10048.9
52436,20230308144842,25.8,1007.6,34,309,5.7,0.4,10283.0
52446,20230308144842,11.2,1019.7,90,61,4.6,1.3,10028.3
52447,20230308144842,6.8,1021.1,12,256,7.3,1.1,10229.0
52533,20230308144842,28.3,1022.6,29,172,4.8,0.2,10005.6
52546,20230308144842,6.5,1015.4,51,339,11.0,1.1,10178.2
52652,20230308144842,21.9,1015.4,73,356,9.6,1.3,10173.7
52661,20230308144842,20.4,1025.5,74,198,5.1,0.0,10494.8
52674,20230308144842,2.7,1009.2,14,47,5.9,0.1,10468.9
52679,20230308144842,6.0,1024.0,63,276,4.9,1.2,10115.4
52681,20230308144842,13.9,1002.2,69,320,3.7,0.4,10292.6
52787,20230308144842,30.7,1013.1,86,140,9.6,1.0,10494.0
52797,20230308144842,33.8,1005.1,86,167,9.3,1.0,10443.3
