站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20230404185721,22.8,1022.3,88,153,12.5,0.3,10126.4
58102,20230404185721,16.0,1020.9,96,155,1.8,0.9,10206.1
58118,20230404185721,14.9,1018.3,38,185,4.9,1.5,10406.1
58122,20230404185721,0.7,1004.0,25,170,5.6,1.3,10413.9
58203,20230404185721,6.2,1002.2,76,344,0.3,0.6,10003.9
58215,20230404185721,35.0,1017.6,94,4,6.5,1.3,10387.4
58221,20230404185721,14.4,1018.9,42,132,1.4,1.5,10421.2
58225,20230404185721,5.7,1010.3,59,152,6.5,0.2,10028.4
58236,20230404185721,25.7,1025.6,61,209,9.6,1.1,10041.5
58311,20230404185721,27.6,1019.5,75,129,14.6,1.1,10399.4
58314,20230404185721,14.6,1003.5,26,38,12.4,1.1,10219.9
58319,20230404185721,19.3,1005.5,4,14,0.0,1.3,10091.7
58321,20230404185721,1.4,1021.1,82,269,1.9,1.4,10075.8
58326,20230404185721,4.6,1015.4,96,86,2.9,0.1,10170.0
58336,20230404185721,14.0,1000.9,2,122,4.9,1.0,10254.4
58338,20230404185721,33.4,1012.7,48,185,9.7,0.3,10364.0
58414,20230404185721,7.3,1012.9,99,275,1.0,0.8,10401.0
58419,20230404185721,16.0,1011.6,48,107,0.5,0.6,10016.8
58424,20230404185721,6.9,1017.7,14,306,10.3,1.4,10073.2
58429,20230404185721,26.1,1020.3,3,190,4.0,0.9,10000.3
58436,20230404185721,18.4,1014.2,68,77,1.7,0.5,10096.7
58437,20230404185721,21.1,1023.9,10,101,12.5,0.8,10310.2
58520,20230404185721,6.6,1016.5,28,142,11.4,1.2,10111.7
58531,20230404185721,12.2,1012.2,98,294,0.2,0.3,10465.1
54406,20230404185721,3.6,1002.1,53,344,0.3,1.1,10073.4
54416,20230404185721,13.5,1010.8,27,212,8.8,1.5,10106.0
54511,20230404185721,34.9,1008.0,75,28,9.6,0.5,10442.7
58725,20230404185721,22.9,1025.4,12,352,0.1,0.8,10169.9
58730,20230404185721,3.6,1004.5,63,187,11.3,0.6,10407.5
58731,20230404185721,8.4,1013.7,55,121,12.6,0.8,10434.7
58734,20230404185721,21.5,1020.5,59,321,11.5,0.9,10363.6
58737,20230404185721,17.3,1013.6,5,106,3.0,1.1,10132.5
58744,20230404185721,17.8,1020.6,17,214,13.6,1.0,10490.9
58754,20230404185721,10.6,1020.5,67,19,3.2,0.0,10287.1
58818,20230404185721,18.3,1011.9,58,108,7.4,0.0,10048.2
58820,20230404185721,7.7,1004.6,45,205,13.9,0.4,10233.3
58834,20230404185721,12.5,1015.1,42,13,14.2,0.9,10490.0
58837,20230404185721,31.8,1014.3,75,53,8.5,1.2,10129.3
58843,20230404185721,33.1,1002.4,18,20,11.8,1.4,10230.4
58846,20230404185721,17.6,1022.7,23,37,14.3,0.2,10200.0
58847,20230404185721,1.9,1016.4,27,295,3.7,0.3,10088.1
58911,20230404185721,11.7,1010.2,1,111,1.7,0.6,10219.8
58918,20230404185721,24.0,1001.1,49,301,13.0,0.1,10078.7
58921,20230404185721,29.5,1000.2,15,336,8.4,0.0,10457.0
58926,20230404185721,28.2,1001.2,28,173,2.6,0.9,10259.2
58927,20230404185721,13.2,1026.3,29,204,5.2,0.9,10339.1
58931,20230404185721,33.3,1018.5,4,321,7.2,1.1,10336.5
58933,20230404185721,27.8,1010.1,1,195,1.3,0.2,10153.7
58936,20230404185721,1.3,1005.9,89,257,11.1,0.0,10141.1
58944,20230404185721,27.5,1023.6,11,72,4.6,1.1,10406.8
59113,20230404185721,13.4,1020.0,56,107,7.5,1.4,10466.8
59126,20230404185721,33.7,1018.9,88,326,8.5,0.3,10034.7
59133,20230404185721,11.7,1006.5,18,247,10.9,1.3,10285.5
59134,20230404185721,30.8,1009.1,68,268,14.5,1.0,10232.5
59321,20230404185721,29.9,1003.1,10,110,4.1,0.1,10020.9
52323,20230404185721,24.6,1003.2,3,98,4.3,0.1,10061.0
52418,20230404185721,9.5,1006.8,38,68,3.3,0.6,10265.4
52424,20230404185721,32.3,1007.7,6,325,8.3,1.2,10445.6
52436,20230404185721,22.9,1006.9,40,142,12.5,0.0,10429.0
52446,20230404185721,35.0,1022.7,74,57,9.7,0.3,10310.5
52447,20230404185721,32.9,1002.6,84,171,14.6,1.2,10079.5
52533,20230404185721,8.9,1008.9,80,314,9.1,0.8,10018.1
52546,20230404185721,13.3,1004.3,18,57,1.7,0.0,10060.1
52652,20230404185721,4.5,1010.4,44,195,12.8,0.8,10433.0
52661,20230404185721,20.8,1021.2,12,358,6.0,1.0,10336.5
52674,20230404185721,18.0,1024.4,93,258,4.8,1.2,10338.1
52679,20230404185721,33.2,1011.0,57,177,12.3,0.5,10271.9
52681,20230404185721,15.1,1021.4,58,140,4.5,1.2,10250.1
52787,20230404185721,8.7,1016.4,61,53,11.3,0.3,10015.7
52797,20230404185721,3.8,1009.0,65,162,8.9,1.2,10101.2
52884,20230404185721,26.7,1002.2,86,320,14.3,1.3,10490.2
52895,20230404185721,28.8,1002.4,29,331,10.5,0.5,10074.8
52983,20230404185721,27.4,1004.5,60,217,5.9,0.3,10179.5
52984,20230404185721,14.9,1013.6,58,97,6.6,0.5,10044.3
52986,20230404185721,23.4,1016.0,54,328,11.2,1.0,10206.7
52996,20230404185721,17.8,1007.4,31,206,5.5,0.6,10370.6
53821,20230404185721,20.8,1021.2,94,84,8.7,0.0,10157.3
53915,20230404185721,12.2,1004.5,77,332,7.3,0.5,10219.4
53923,20230404185721,28.5,1021.2,3,159,3.7,0.3,10225.5
56074,20230404185721,7.2,1016.7,29,231,13.1,1.0,10065.3
56080,20230404185721,24.9,1002.5,27,68,12.0,0.7,10249.8
