站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20230404191736,5.6,1021.4,89,95,1.0,1.0,10136.7
58102,20230404191736,8.9,1000.8,40,78,3.5,0.4,10219.2
58118,20230404191736,18.9,1002.6,10,295,14.8,0.8,10450.8
58122,20230404191736,13.1,1005.7,25,283,1.3,1.2,10363.5
58203,20230404191736,4.9,1018.7,41,139,11.6,0.9,10348.7
58215,20230404191736,28.9,1024.3,33,37,0.8,0.3,10170.6
58221,20230404191736,28.9,1011.4,11,245,0.5,0.0,10189.0
58225,20230404191736,19.1,1025.3,30,106,5.6,1.4,10119.6
58236,20230404191736,22.3,1003.3,66,342,14.0,1.3,10250.6
58311,20230404191736,27.8,1020.1,49,306,7.2,0.1,10430.1
58314,20230404191736,14.3,1010.9,55,206,14.8,0.5,10383.2
58319,20230404191736,11.9,1023.9,4,112,12.7,1.2,10056.7
58321,20230404191736,31.9,1024.8,72,56,13.8,0.4,10056.0
58326,20230404191736,10.8,1014.5,21,278,8.2,0.4,10015.0
58336,20230404191736,18.8,1021.6,13,106,5.8,0.3,10193.8
58338,20230404191736,2.9,1010.9,76,344,12.3,1.0,10389.1
58414,20230404191736,33.7,1025.3,19,216,10.3,0.1,10302.1
58419,20230404191736,20.1,1003.4,44,354,12.5,0.7,10026.4
58424,20230404191736,15.4,1008.5,91,225,13.9,1.0,10356.9
58429,20230404191736,21.5,1022.8,69,73,5.7,0.7,10065.9
58436,20230404191736,10.8,1012.4,47,93,3.9,1.3,10292.9
58437,20230404191736,2.6,1022.8,66,128,14.0,1.2,10093.6
58520,20230404191736,2.9,1001.5,29,66,1.3,1.4,10151.6
58531,20230404191736,28.7,1003.9,99,259,4.8,0.2,10494.1
54406,20230404191736,24.3,1019.2,75,278,3.8,0.1,10362.7
54416,20230404191736,33.5,1008.5,97,143,10.0,1.3,10226.7
54511,20230404191736,31.2,1016.4,28,107,14.9,1.5,10280.8
58725,20230404191736,0.7,1005.0,81,276,0.1,0.7,10015.4
58730,20230404191736,19.6,1024.2,21,87,11.1,1.0,10219.3
58731,20230404191736,22.1,1016.4,73,68,10.9,0.0,10208.7
58734,20230404191736,26.5,1016.1,17,262,0.5,1.5,10288.2
58737,20230404191736,27.0,1017.0,48,241,2.7,0.8,10172.1
58744,20230404191736,15.7,1003.9,6,100,10.8,0.9,10477.1
58754,20230404191736,2.2,1018.4,37,99,14.5,0.8,10243.0
58818,20230404191736,9.4,1016.6,53,359,0.7,0.8,10352.0
58820,20230404191736,12.4,1001.6,36,250,6.3,1.5,10348.6
58834,20230404191736,26.4,1019.5,34,88,12.6,0.7,10176.6
58837,20230404191736,30.3,1008.3,88,154,14.4,0.7,10257.6
58843,20230404191736,26.9,1006.6,75,237,10.9,1.0,10357.9
58846,20230404191736,29.7,1019.1,42,122,5.9,0.9,10277.9
58847,20230404191736,30.2,1017.2,48,294,2.9,0.1,10198.1
58911,20230404191736,17.9,1008.7,84,59,14.2,1.0,10079.6
58918,20230404191736,19.8,1011.9,21,89,7.7,1.0,10133.5
58921,20230404191736,24.7,1000.6,99,326,7.4,1.1,10401.5
58926,20230404191736,16.0,1018.3,93,37,13.2,1.1,10445.9
58927,20230404191736,6.8,1019.2,6,256,9.6,0.4,10437.0
58931,20230404191736,0.2,1014.4,55,218,0.5,0.6,10023.6
58933,20230404191736,33.2,1003.4,90,291,10.0,0.3,10022.8
58936,20230404191736,28.5,1009.3,18,209,9.7,1.3,10473.5
58944,20230404191736,8.5,1013.1,42,323,7.5,1.0,10471.4
59113,20230404191736,0.8,1013.7,20,343,9.8,0.1,10349.9
59126,20230404191736,33.5,1008.1,5,289,12.5,0.5,10440.7
59133,20230404191736,17.5,1018.4,43,181,6.2,0.0,10366.7
59134,20230404191736,27.0,1013.1,81,201,2.4,0.5,10414.8
59321,20230404191736,16.1,1019.7,96,286,0.9,1.5,10485.1
52323,20230404191736,32.0,1022.5,87,284,9.4,1.0,10175.2
52418,20230404191736,34.9,1008.7,67,219,12.1,0.9,10335.6
52424,20230404191736,14.4,1012.1,16,215,4.4,0.3,10349.1
52436,20230404191736,19.3,1003.1,21,145,9.5,0.3,10299.9
52446,20230404191736,14.6,1001.9,45,293,2.7,1.0,10327.4
52447,20230404191736,3.7,1004.2,83,242,0.9,0.9,10377.4
52533,20230404191736,5.3,1024.5,99,215,13.3,0.5,10365.6
52546,20230404191736,29.8,1005.7,99,102,8.5,0.2,10043.9
52652,20230404191736,4.5,1016.5,31,306,7.4,0.2,10346.8
52661,20230404191736,10.4,1019.6,81,94,2.8,0.7,10025.1
52674,20230404191736,2.9,1009.4,63,181,12.6,1.2,10152.0
52679,20230404191736,0.5,1005.5,4,150,9.0,0.2,10084.5
52681,20230404191736,2.8,1025.4,25,198,1.6,1.1,10153.3
52787,20230404191736,17.5,1012.6,49,342,14.0,0.8,10128.4
52797,20230404191736,12.3,1021.1,39,70,10.5,1.2,10061.1
52884,20230404191736,17.8,1025.3,73,174,13.8,0.4,10314.3
52895,20230404191736,15.1,1018.0,83,216,10.6,1.4,10069.1
52983,20230404191736,6.9,1016.0,11,64,14.9,1.4,10383.9
52984,20230404191736,24.1,1000.4,28,67,8.2,0.1,10079.7
52986,20230404191736,30.6,1021.8,2,223,8.3,0.5,10057.8
52996,20230404191736,10.5,1006.6,8,14,13.3,1.3,10037.1
53821,20230404191736,21.9,1017.9,77,295,1.5,1.0,10385.5
53915,20230404191736,11.0,1017.6,90,333,14.0,0.9,10281.9
53923,20230404191736,3.7,1024.8,83,244,10.6,0.7,10037.3
56074,20230404191736,30.1,1015.5,11,65,1.4,1.3,10146.2
56080,20230404191736,4.8,1019.3,82,319,10.7,0.9,10163.4
56093,20230404191736,2.9,1023.9,86,38,10.0,0.3,10179.9
56096,20230404191736,5.5,1017.8,57,19,13.6,1.4,10393.8
57014,20230404191736,6.4,1018.3,76,86,13.5,1.3,10486.2
57996,20230404191736,34.7,1022.9,23,349,11.2,0.3,10034.4
59072,20230404191736,9.4,1025.1,44,4,11.6,0.0,10399.1
59082,20230404191736,13.0,1025.2,27,193,0.7,1.0,10314.0
59087,20230404191736,10.8,1000.5,68,341,4.5,1.5,10061.6
59088,20230404191736,9.2,1020.0,32,142,3.5,0.9,10278.9
59096,20230404191736,17.1,1014.8,73,29,2.9,1.1,10248.5
59097,20230404191736,4.1,1003.0,50,278,0.5,0.3,10446.5
59107,20230404191736,10.8,1022.8,16,268,8.0,0.6,10287.7
59116,20230404191736,15.4,1002.4,30,291,1.0,0.0,10131.9
