站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20230404190021,23.3,1018.9,75,1,3.8,1.3,10098.2
58102,20230404190021,19.4,1017.7,55,4,6.5,1.2,10180.5
58118,20230404190021,26.7,1001.6,9,148,4.4,1.0,10377.8
58122,20230404190021,30.0,1014.2,6,160,1.8,0.2,10433.5
58203,20230404190021,17.2,1014.8,61,9,9.2,1.4,10053.3
58215,20230404190021,18.2,1000.3,36,52,0.2,0.2,10300.2
58221,20230404190021,18.7,1008.7,50,209,1.5,1.4,10238.6
58225,20230404190021,2.6,1010.3,66,128,1.7,0.2,10036.2
58236,20230404190021,0.0,1008.9,69,152,13.7,0.8,10133.8
58311,20230404190021,26.6,1010.6,56,14,7.1,1.0,10342.4
58314,20230404190021,18.1,1009.9,16,42,5.9,0.1,10098.6
58319,20230404190021,16.4,1004.5,2,164,5.5,0.7,10225.5
58321,20230404190021,14.5,1022.9,18,71,14.8,0.9,10194.5
58326,20230404190021,12.4,1010.2,29,208,8.3,0.3,10237.0
58336,20230404190021,12.5,1017.7,82,99,6.2,0.5,10272.7
58338,20230404190021,32.8,1004.4,26,337,9.1,0.2,10122.2
58414,20230404190021,17.6,1023.8,79,211,13.5,0.7,10236.1
58419,20230404190021,16.3,1020.5,18,231,0.2,0.9,10199.3
58424,20230404190021,20.4,1005.5,75,194,1.0,0.7,10136.2
58429,20230404190021,1.8,1002.9,48,65,11.8,0.4,10107.7
58436,20230404190021,27.9,1024.9,77,348,9.4,0.2,10153.8
58437,20230404190021,12.1,1000.3,15,85,13.8,1.1,10172.3
58520,20230404190021,3.7,1025.4,29,151,11.1,0.2,10037.0
58531,20230404190021,16.6,1003.4,52,335,11.4,1.1,10030.8
54406,20230404190021,23.9,1002.3,36,96,2.4,0.3,10443.8
54416,20230404190021,33.0,1007.1,88,10,12.4,1.3,10023.3
54511,20230404190021,27.0,1002.2,5,350,1.6,0.0,10260.7
58725,20230404190021,20.6,1023.6,19,83,9.7,1.4,10415.7
58730,20230404190021,28.6,1023.3,44,346,4.8,0.6,10077.6
58731,20230404190021,27.8,1014.8,51,86,1.4,0.9,10032.5
58734,20230404190021,34.6,1025.3,65,85,8.0,1.2,10416.1
58737,20230404190021,8.5,1015.4,9,109,9.2,1.5,10298.8
58744,20230404190021,33.0,1010.3,84,131,7.8,0.6,10116.8
58754,20230404190021,17.8,1010.3,96,213,5.1,1.3,10440.3
58818,20230404190021,10.2,1008.9,49,7,7.7,0.4,10064.9
58820,20230404190021,28.1,1004.1,33,267,4.0,0.9,10317.9
58834,20230404190021,12.6,1001.9,22,51,12.7,0.4,10399.3
58837,20230404190021,20.9,1015.9,76,225,14.2,0.2,10085.3
58843,20230404190021,11.0,1025.5,91,302,0.2,1.4,10450.2
58846,20230404190021,26.6,1000.4,40,161,14.0,0.3,10145.5
58847,20230404190021,11.1,1021.1,38,192,4.0,0.7,10412.1
58911,20230404190021,8.9,1000.5,11,116,0.0,1.4,10378.3
58918,20230404190021,2.6,1005.8,54,200,7.4,1.5,10396.5
58921,20230404190021,8.3,1009.2,77,169,8.8,0.7,10067.3
58926,20230404190021,21.4,1018.9,4,289,5.5,1.2,10038.7
58927,20230404190021,27.1,1007.6,63,277,11.9,0.0,10311.8
58931,20230404190021,21.6,1021.7,57,305,12.1,1.3,10452.3
58933,20230404190021,28.0,1021.7,13,165,13.6,0.4,10012.8
58936,20230404190021,12.9,1024.1,90,206,14.7,0.0,10195.0
58944,20230404190021,13.4,1007.2,42,162,8.6,1.5,10019.1
59113,20230404190021,5.8,1001.0,15,308,4.2,0.2,10412.7
59126,20230404190021,0.1,1018.1,4,252,13.5,1.5,10451.2
59133,20230404190021,7.5,1021.5,25,121,1.3,0.9,10481.8
59134,20230404190021,3.1,1018.5,75,85,3.9,0.8,10368.2
59321,20230404190021,24.0,1016.1,88,44,0.3,0.9,10286.6
52323,20230404190021,27.4,1018.0,59,291,10.8,1.3,10062.3
52418,20230404190021,15.5,1007.8,14,140,13.3,0.1,10463.5
52424,20230404190021,29.1,1022.2,29,149,0.9,1.0,10424.2
52436,20230404190021,12.2,1010.0,95,38,14.4,0.9,10452.9
52446,20230404190021,8.4,1009.7,28,95,6.4,0.9,10164.2
52447,20230404190021,29.3,1023.3,36,79,2.6,1.2,10270.7
52533,20230404190021,26.9,1003.5,13,81,14.4,0.4,10017.9
52546,20230404190021,6.8,1020.1,98,37,11.9,1.1,10062.5
52652,20230404190021,30.2,1021.9,51,132,6.3,0.2,10205.6
52661,20230404190021,21.2,1019.5,20,143,11.4,1.0,10092.2
52674,20230404190021,17.7,1013.3,66,246,9.8,0.1,10276.9
52679,20230404190021,27.1,1009.6,91,321,11.9,1.5,10365.9
52681,20230404190021,23.2,1013.3,98,111,5.4,0.8,10068.0
52787,20230404190021,33.5,1002.0,77,268,14.5,1.5,10144.7
52797,20230404190021,3.8,1010.0,78,196,11.3,0.2,10408.4
52884,20230404190021,14.1,1020.3,83,169,4.6,0.8,10363.2
52895,20230404190021,7.9,1010.6,73,96,4.1,0.9,10331.3
52983,20230404190021,23.3,1003.1,76,325,5.1,1.1,10256.8
52984,20230404190021,11.9,1004.5,21,200,5.7,0.5,10353.7
52986,20230404190021,17.1,1013.3,32,15,6.8,0.1,10266.9
52996,20230404190021,17.2,1022.2,59,54,10.0,1.0,10231.0
53821,20230404190021,16.2,1007.6,50,296,12.3,0.9,10128.3
53915,20230404190021,10.6,1007.0,72,25,13.3,0.4,10320.5
53923,20230404190021,2.9,1023.1,55,173,13.7,0.5,10135.0
56074,20230404190021,20.5,1025.0,97,214,3.9,0.6,10352.0
56080,20230404190021,9.1,1010.8,99,280,14.2,0.7,10103.1
56093,20230404190021,27.1,1017.8,76,33,6.1,1.4,10448.1
56096,20230404190021,25.4,1014.0,6,166,3.4,0.3,10496.1
57014,20230404190021,28.2,1022.2,5,8,4.9,1.3,10169.8
57996,20230404190021,30.8,1018.4,11,190,14.8,1.2,10029.8
59072,20230404190021,17.4,1004.7,33,337,9.0,0.7,10497.9
59082,20230404190021,18.2,1007.2,22,157,14.8,1.0,10147.7
59087,20230404190021,6.0,1008.8,41,97,3.5,0.8,10435.4
59088,20230404190021,9.9,1019.4,41,45,0.9,0.2,10154.7
59096,20230404190021,32.9,1011.5,20,341,12.9,0.3,10281.2
59097,20230404190021,0.4,1019.4,13,25,7.1,0.6,10190.5
59107,20230404190021,20.8,1023.7,11,115,5.2,0.2,10214.8
59116,20230404190021,13.9,1013.4,3,156,4.8,0.6,10335.1
59117,20230404190021,9.7,1003.1,10,190,1.3,0.8,10379.2
59271,20230404190021,24.4,1010.0,34,346,14.9,0.2,10063.5
59278,20230404190021,10.7,1005.9,66,252,4.8,0.4,10165.0
59280,20230404190021,5.4,1001.5,17,292,8.1,1.0,10498.4
59287,20230404190021,6.7,1002.7,23,299,6.1,1.5,10088.0
59289,20230404190021,28.7,1021.9,34,179,9.9,1.5,10352.5
59293,20230404190021,23.8,1014.9,77,102,0.3,0.1,10447.4
59294,20230404190021,2.5,1004.6,19,16,10.4,0.7,10450.1
59298,20230404190021,19.7,1023.0,70,255,6.8,0.7,10461.5
59303,20230404190021,31.8,1004.7,70,315,4.1,1.0,10370.8
59304,20230404190021,3.0,1007.3,64,43,9.2,0.3,10395.9
59306,20230404190021,24.0,1005.5,37,221,5.6,0.6,10115.6
59310,20230404190021,20.6,1001.8,11,188,4.9,0.0,10365.1
59316,20230404190021,10.8,1015.5,75,28,0.2,1.1,10475.1
59317,20230404190021,30.5,1002.8,83,280,7.3,0.1,10374.4
59324,20230404190021,13.9,1024.7,54,125,7.4,0.9,10449.3
59456,20230404190021,22.7,1023.2,29,155,9.1,0.2,10112.7
59462,20230404190021,1.2,1005.7,63,309,0.0,0.1,10126.5
59478,20230404190021,24.8,1023.2,65,158,3.0,1.4,10083.8
59485,20230404190021,6.6,1017.6,26,284,13.5,0.6,10292.3
59488,20230404190021,5.9,1003.6,9,203,2.1,1.2,10368.8
59493,20230404190021,21.8,1002.8,86,176,10.3,0.0,10356.6
59501,20230404190021,32.2,1017.0,27,307,6.9,1.4,10284.2
59658,20230404190021,24.4,1015.1,48,218,13.9,0.1,10499.6
59663,20230404190021,33.7,1006.3,72,25,7.5,0.3,10192.9
59664,20230404190021,25.0,1004.1,20,162,0.2,0.0,10099.2
59673,20230404190021,10.5,1026.4,36,290,9.1,1.3,10480.9
59754,20230404190021,9.2,1000.8,76,343,4.6,0.6,10334.8
57947,20230404190021,26.1,1015.7,4,263,0.1,0.6,10468.0
57957,20230404190021,0.8,1005.0,30,148,8.1,0.0,10300.7
57958,20230404190021,25.4,1012.6,9,150,6.1,0.7,10099.5
59021,20230404190021,29.9,1012.3,71,193,6.1,0.5,10224.0
59023,20230404190021,24.1,1014.1,50,277,1.9,0.0,10310.9
59027,20230404190021,0.3,1004.6,62,72,4.1,1.0,10401.5
59037,20230404190021,16.1,1024.2,71,146,14.9,1.0,10325.5
59046,20230404190021,31.3,1004.2,50,54,13.5,0.7,10109.8
59058,20230404190021,17.2,1026.1,9,348,13.7,0.2,10334.1
59065,20230404190021,32.2,1018.7,20,332,4.3,1.2,10173.3
59209,20230404190021,8.4,1009.0,65,109,11.7,1.0,10004.3
59211,20230404190021,10.8,1014.8,16,160,9.5,0.8,10126.3
59218,20230404190021,22.7,1005.7,80,119,5.5,0.7,10167.4
59228,20230404190021,30.5,1012.7,98,213,1.0,0.4,10282.0
59242,20230404190021,12.0,1015.4,23,160,12.4,0.7,10043.8
59254,20230404190021,19.4,1010.0,69,94,14.6,1.1,10113.9
59265,20230404190021,1.4,1012.7,94,6,13.9,1.2,10377.3
59417,20230404190021,7.6,1015.2,97,282,1.1,0.6,10194.5
59431,20230404190021,34.2,1017.7,86,247,11.1,0.8,10031.2
59446,20230404190021,26.9,1018.2,21,93,7.4,0.0,10466.6
59453,20230404190021,33.7,1009.5,94,154,12.9,0.7,10314.5
