站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20230404190521,26.6,1012.2,12,221,9.3,0.7,10362.8
58102,20230404190521,13.5,1004.8,61,227,12.1,0.3,10249.4
58118,20230404190521,29.9,1011.3,64,107,5.1,0.3,10410.0
58122,20230404190521,34.6,1021.7,74,173,6.7,1.3,10339.8
58203,20230404190521,23.9,1019.6,89,227,9.3,1.5,10175.6
58215,20230404190521,30.5,1014.6,33,332,1.1,0.4,10065.0
58221,20230404190521,29.1,1021.0,57,356,1.6,0.3,10136.4
58225,20230404190521,14.2,1011.8,48,153,7.0,1.2,10364.1
58236,20230404190521,29.4,1012.6,93,318,9.2,0.0,10264.5
58311,20230404190521,10.0,1006.1,46,297,13.9,0.5,10205.2
58314,20230404190521,34.3,1002.8,93,147,7.8,0.4,10038.9
58319,20230404190521,7.3,1020.9,72,123,10.2,0.6,10221.5
58321,20230404190521,12.3,1021.0,36,84,10.1,0.8,10392.7
58326,20230404190521,18.4,1025.5,40,131,14.4,0.4,10108.3
58336,20230404190521,23.9,1019.8,82,88,8.6,1.3,10394.9
58338,20230404190521,25.3,1020.1,11,101,9.3,0.9,10205.5
58414,20230404190521,26.4,1025.1,95,52,14.1,0.1,10153.5
58419,20230404190521,7.4,1009.9,72,158,7.2,0.7,10194.9
58424,20230404190521,19.3,1004.2,83,63,11.3,1.5,10270.8
58429,20230404190521,14.3,1025.7,71,18,5.8,1.3,10061.2
58436,20230404190521,8.3,1012.1,58,31,6.8,0.7,10475.4
58437,20230404190521,0.3,1013.2,61,204,9.4,0.0,10104.7
58520,20230404190521,30.1,1009.0,16,6,4.4,0.1,10325.6
58531,20230404190521,18.4,1017.6,86,319,4.8,1.5,10367.6
54406,20230404190521,5.0,1018.2,10,332,0.9,1.0,10155.1
54416,20230404190521,17.4,1001.6,39,240,5.6,1.1,10382.0
54511,20230404190521,33.3,1005.8,91,128,13.0,0.2,10433.1
58725,20230404190521,18.6,1017.3,96,92,11.4,0.8,10127.6
58730,20230404190521,0.4,1021.7,73,215,8.4,1.4,10043.4
58731,20230404190521,17.7,1003.2,55,72,12.6,1.2,10018.5
58734,20230404190521,14.1,1020.1,62,24,2.6,0.4,10161.7
58737,20230404190521,6.3,1009.5,11,241,1.3,0.1,10440.2
58744,20230404190521,27.0,1021.5,61,56,3.2,0.4,10050.5
58754,20230404190521,12.5,1014.6,11,22,7.1,0.8,10069.8
58818,20230404190521,16.5,1002.9,52,153,10.0,0.5,10052.2
58820,20230404190521,19.4,1022.4,74,275,7.9,0.7,10274.6
58834,20230404190521,12.5,1003.5,86,294,8.2,0.1,10321.6
58837,20230404190521,7.6,1022.5,95,155,14.8,0.9,10495.9
58843,20230404190521,15.3,1020.1,36,48,8.2,0.7,10051.1
58846,20230404190521,12.6,1025.9,71,354,12.3,0.3,10040.7
58847,20230404190521,29.2,1001.8,71,316,7.1,0.3,10488.3
58911,20230404190521,18.3,1024.8,95,170,8.5,0.0,10463.0
58918,20230404190521,12.5,1019.5,55,295,6.9,0.5,10303.5
58921,20230404190521,8.5,1005.8,30,236,3.2,1.1,10001.7
58926,20230404190521,33.2,1010.7,53,57,2.7,1.4,10181.2
58927,20230404190521,11.9,1011.9,78,274,3.4,1.1,10462.7
58931,20230404190521,7.7,1003.1,34,293,10.9,1.5,10217.3
58933,20230404190521,20.5,1014.3,36,209,0.9,1.2,10410.7
58936,20230404190521,10.1,1017.1,69,47,11.5,0.8,10469.8
58944,20230404190521,14.8,1007.4,15,293,12.6,0.7,10078.6
59113,20230404190521,31.6,1006.6,76,32,2.8,1.2,10319.6
59126,20230404190521,29.3,1025.2,98,307,7.7,1.2,10172.2
59133,20230404190521,24.8,1001.4,15,330,11.7,0.7,10265.8
59134,20230404190521,0.7,1008.2,86,344,10.4,0.0,10201.2
59321,20230404190521,33.5,1022.3,69,172,11.0,1.5,10030.9
52323,20230404190521,10.3,1014.3,62,259,0.2,0.2,10483.2
