站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20230404185621,16.0,1003.9,6,208,11.6,1.4,10116.6
58102,20230404185621,29.3,1020.7,79,166,3.4,0.5,10098.5
58118,20230404185621,14.1,1019.0,37,174,9.4,1.0,10116.4
58122,20230404185621,20.4,1006.2,11,301,6.5,0.0,10397.4
58203,20230404185621,3.8,1018.3,88,145,3.4,0.0,10060.6
58215,20230404185621,23.5,1025.3,2,94,6.5,0.7,10179.6
58221,20230404185621,14.4,1002.7,49,131,8.9,0.8,10291.2
58225,20230404185621,29.7,1019.8,13,186,5.8,1.4,10442.5
58236,20230404185621,1.8,1021.8,31,325,9.3,0.1,10124.7
58311,20230404185621,9.2,1023.3,88,219,10.6,1.2,10325.3
58314,20230404185621,2.6,1023.4,55,195,6.4,0.6,10270.2
58319,20230404185621,32.1,1012.5,84,239,1.0,1.5,10099.6
58321,20230404185621,30.6,1019.3,58,26,7.8,0.7,10409.5
58326,20230404185621,34.0,1000.3,74,0,7.4,1.2,10068.2
58336,20230404185621,12.6,1006.1,25,96,2.2,0.2,10227.5
58338,20230404185621,13.4,1006.9,91,22,7.6,0.2,10110.5
58414,20230404185621,28.6,1009.4,91,79,13.9,0.8,10119.7
58419,20230404185621,16.7,1002.9,77,352,0.0,0.5,10173.3
58424,20230404185621,17.3,1009.7,76,36,11.3,0.7,10220.6
58429,20230404185621,23.7,1020.7,98,244,6.6,0.3,10276.5
58436,20230404185621,32.7,1023.6,100,64,8.1,1.3,10047.9
58437,20230404185621,12.4,1003.1,2,10,8.1,0.1,10175.7
58520,20230404185621,13.5,1014.4,27,335,9.3,0.5,10374.9
58531,20230404185621,24.8,1014.3,77,123,8.5,0.9,10354.7
54406,20230404185621,12.8,1026.1,86,338,12.2,0.8,10466.3
54416,20230404185621,0.9,1024.8,31,168,1.9,0.3,10321.1
54511,20230404185621,33.4,1003.5,54,53,14.1,1.5,10176.3
58725,20230404185621,26.1,1005.3,5,320,13.8,0.0,10119.8
58730,20230404185621,6.8,1003.4,56,50,6.7,0.5,10032.4
58731,20230404185621,16.0,1019.7,16,107,10.5,0.1,10289.7
58734,20230404185621,16.4,1006.6,46,127,13.9,1.0,10290.6
58737,20230404185621,12.4,1006.5,54,305,1.5,0.1,10017.0
58744,20230404185621,18.1,1013.8,94,202,9.4,0.9,10263.7
58754,20230404185621,23.3,1002.7,94,132,11.9,0.9,10322.2
58818,20230404185621,21.7,1021.6,79,334,3.5,0.8,10399.3
58820,20230404185621,5.4,1024.9,47,124,0.6,0.4,10487.3
58834,20230404185621,0.9,1016.4,80,188,4.9,1.2,10085.8
58837,20230404185621,27.8,1025.3,24,86,11.5,0.4,10045.9
58843,20230404185621,23.9,1024.9,11,166,3.6,0.5,10324.5
58846,20230404185621,24.9,1015.0,6,87,13.9,0.4,10385.7
58847,20230404185621,11.9,1000.4,26,279,1.5,0.8,10324.0
58911,20230404185621,32.3,1004.0,11,88,5.4,1.3,10354.7
58918,20230404185621,35.0,1010.9,27,20,13.5,0.4,10015.7
58921,20230404185621,33.7,1017.9,51,46,14.4,0.0,10331.1
58926,20230404185621,12.6,1005.0,50,234,1.4,1.0,10009.6
58927,20230404185621,12.8,1017.2,54,334,1.2,0.8,10316.9
58931,20230404185621,4.6,1014.9,23,62,5.5,0.8,10207.4
58933,20230404185621,26.0,1007.1,82,46,11.6,1.1,10351.3
58936,20230404185621,23.4,1002.4,59,18,4.9,0.3,10391.8
58944,20230404185621,17.8,1016.7,39,197,11.9,1.1,10135.7
59113,20230404185621,4.2,1000.2,99,302,0.9,0.0,10244.3
59126,20230404185621,10.1,1016.3,100,127,10.7,0.4,10064.6
59133,20230404185621,34.4,1000.8,40,47,5.3,1.3,10453.0
59134,20230404185621,12.1,1005.1,71,30,4.8,1.2,10491.6
59321,20230404185621,30.6,1009.2,11,292,0.9,0.9,10207.1
52323,20230404185621,5.1,1002.1,52,45,10.2,1.4,10039.2
52418,20230404185621,3.9,1001.2,71,266,4.5,0.5,10262.6
52424,20230404185621,23.1,1014.8,60,335,12.4,0.2,10427.4
52436,20230404185621,4.6,1005.0,45,152,4.2,0.6,10434.2
52446,20230404185621,31.3,1005.0,4,182,14.9,1.4,10119.1
52447,20230404185621,32.3,1010.1,5,2,3.8,1.0,10228.8
52533,20230404185621,24.6,1012.8,74,188,10.3,0.1,10071.5
52546,20230404185621,6.2,1015.7,21,241,0.9,0.8,10472.4
52652,20230404185621,28.0,1015.5,43,186,3.8,1.3,10245.1
52661,20230404185621,7.3,1003.8,41,250,10.9,0.4,10205.0
52674,20230404185621,25.9,1017.7,5,245,6.2,0.5,10409.6
52679,20230404185621,21.0,1022.4,69,144,13.1,0.4,10410.7
52681,20230404185621,26.7,1000.1,45,275,12.6,1.0,10204.3
52787,20230404185621,32.7,1010.6,34,103,4.1,0.9,10213.9
52797,20230404185621,22.4,1017.6,50,312,4.4,1.3,10204.0
52884,20230404185621,5.6,1020.8,63,76,9.7,1.0,10220.1
52895,20230404185621,27.5,1022.2,71,54,2.8,0.2,10233.3
52983,20230404185621,18.0,1014.5,23,93,4.1,1.1,10069.3
52984,20230404185621,12.8,1005.6,75,307,10.2,0.4,10106.7
52986,20230404185621,30.0,1006.4,30,49,1.4,0.0,10126.8
52996,20230404185621,21.8,1016.6,58,257,0.1,0.0,10382.7
53821,20230404185621,26.1,1009.4,41,288,9.9,1.4,10089.0
53915,20230404185621,15.6,1023.6,44,229,0.4,0.1,10258.8
53923,20230404185621,7.2,1023.8,9,327,12.5,1.4,10426.5
56074,20230404185621,17.2,1024.4,54,145,11.2,0.7,10187.5
56080,20230404185621,10.5,1012.5,74,277,13.9,0.9,10353.8
