站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20230404192036,20.7,1012.3,33,178,9.6,0.3,10207.2
58102,20230404192036,19.5,1015.2,39,359,8.4,0.6,10366.3
58118,20230404192036,27.4,1017.9,87,322,8.5,1.2,10157.6
58122,20230404192036,29.2,1023.8,89,184,13.1,0.2,10426.9
58203,20230404192036,8.0,1014.0,85,276,6.3,1.3,10498.2
58215,20230404192036,3.1,1021.6,22,306,12.6,1.1,10187.8
58221,20230404192036,23.7,1018.0,31,106,7.4,0.8,10418.0
58225,20230404192036,16.6,1008.8,25,196,0.1,0.8,10235.2
58236,20230404192036,3.1,1017.4,47,226,10.9,1.0,10121.7
58311,20230404192036,26.4,1017.2,31,158,12.6,1.5,10303.2
58314,20230404192036,27.9,1005.2,23,282,4.8,1.2,10157.1
58319,20230404192036,24.9,1025.6,42,18,14.6,1.3,10403.0
58321,20230404192036,28.2,1006.5,99,204,11.4,1.2,10238.9
58326,20230404192036,7.8,1008.5,26,261,12.4,0.3,10063.2
58336,20230404192036,8.2,1004.3,17,172,7.3,1.4,10383.8
58338,20230404192036,3.5,1019.0,56,167,1.3,1.2,10404.4
58414,20230404192036,19.2,1009.4,24,59,4.6,1.0,10219.2
58419,20230404192036,30.4,1005.6,86,218,4.3,1.1,10476.1
58424,20230404192036,13.2,1014.8,84,178,12.7,1.5,10174.1
58429,20230404192036,1.5,1004.2,90,95,2.9,0.8,10499.4
58436,20230404192036,10.0,1007.0,13,112,5.9,1.5,10463.5
58437,20230404192036,15.4,1019.9,7,159,12.6,0.0,10494.1
58520,20230404192036,21.1,1006.2,50,89,12.5,1.2,10376.1
58531,20230404192036,31.0,1021.1,84,8,1.8,0.0,10191.8
54406,20230404192036,4.5,1013.9,11,271,1.4,1.4,10303.3
54416,20230404192036,10.7,1006.4,60,252,11.9,0.5,10489.3
54511,20230404192036,15.0,1000.3,62,188,2.0,0.7,10065.6
58725,20230404192036,34.8,1000.8,71,44,12.7,0.5,10092.9
58730,20230404192036,31.7,1009.2,97,335,9.6,0.2,10310.3
58731,20230404192036,26.7,1004.2,87,257,4.2,0.9,10083.7
58734,20230404192036,33.6,1012.9,26,52,12.8,1.4,10131.8
58737,20230404192036,31.6,1014.9,43,158,4.3,0.8,10075.5
58744,20230404192036,5.7,1014.2,17,239,14.5,1.2,10196.2
58754,20230404192036,13.1,1021.8,6,246,10.5,1.1,10437.4
58818,20230404192036,22.3,1019.5,70,314,10.5,1.4,10300.7
58820,20230404192036,4.8,1018.7,12,155,13.2,1.3,10429.2
58834,20230404192036,30.8,1009.1,38,59,8.3,1.3,10159.8
58837,20230404192036,10.3,1024.1,38,64,4.6,1.5,10279.2
58843,20230404192036,10.4,1019.3,78,253,13.1,1.0,10375.8
58846,20230404192036,1.7,1020.7,99,153,12.7,0.5,10257.3
58847,20230404192036,24.1,1004.3,95,178,13.1,1.1,10290.8
58911,20230404192036,13.6,1026.3,60,67,1.2,0.1,10052.4
58918,20230404192036,22.9,1018.4,54,90,8.2,1.4,10031.2
58921,20230404192036,17.8,1023.9,37,51,7.3,0.6,10265.0
58926,20230404192036,21.2,1004.4,86,181,0.9,0.7,10083.9
58927,20230404192036,2.6,1001.5,89,196,10.3,1.2,10045.5
58931,20230404192036,19.0,1001.7,27,24,4.1,0.3,10246.4
58933,20230404192036,33.1,1002.2,3,321,9.3,0.2,10110.5
58936,20230404192036,24.7,1001.0,74,179,7.1,1.0,10408.4
58944,20230404192036,28.7,1018.4,33,212,5.4,0.4,10117.6
59113,20230404192036,16.8,1003.5,85,77,6.9,1.0,10323.1
59126,20230404192036,6.3,1006.2,93,330,0.4,0.2,10291.0
59133,20230404192036,34.3,1016.2,28,255,11.4,0.0,10487.2
59134,20230404192036,27.8,1003.5,20,167,0.2,1.1,10311.8
59321,20230404192036,13.8,1006.5,20,160,4.6,1.1,10387.2
52323,20230404192036,0.5,1014.1,4,240,5.8,0.3,10337.5
52418,20230404192036,17.7,1020.7,54,23,12.9,1.2,10498.3
52424,20230404192036,21.4,1024.5,18,60,9.7,1.2,10233.0
52436,20230404192036,22.9,1000.6,39,260,11.6,0.9,10371.8
52446,20230404192036,4.0,1002.3,83,172,13.1,0.6,10425.9
52447,20230404192036,24.3,1001.3,87,355,2.7,0.3,10278.7
52533,20230404192036,24.4,1001.8,49,323,1.0,0.9,10065.6
52546,20230404192036,28.5,1022.5,83,199,14.6,0.8,10202.6
52652,20230404192036,9.3,1006.8,5,169,4.3,0.2,10165.0
52661,20230404192036,0.0,1019.1,30,25,6.0,1.5,10471.8
52674,20230404192036,14.7,1017.3,39,228,8.2,1.4,10190.4
52679,20230404192036,4.4,1016.6,88,282,11.1,0.1,10249.2
52681,20230404192036,22.6,1026.0,86,85,2.0,0.5,10432.6
52787,20230404192036,1.3,1018.5,73,229,0.6,1.3,10079.8
52797,20230404192036,34.8,1015.4,27,116,12.7,0.0,10033.3
52884,20230404192036,17.1,1009.9,8,16,11.0,1.4,10084.7
52895,20230404192036,13.0,1020.4,73,246,0.6,0.2,10499.0
52983,20230404192036,6.9,1012.4,70,305,12.9,0.5,10329.2
52984,20230404192036,18.5,1008.2,93,306,6.8,1.4,10042.3
52986,20230404192036,6.7,1017.4,71,201,14.0,0.6,10406.6
52996,20230404192036,33.5,1001.2,28,247,3.8,0.0,10480.1
53821,20230404192036,32.1,1009.7,77,316,1.3,0.1,10132.6
53915,20230404192036,26.4,1000.1,8,233,4.0,1.5,10168.5
53923,20230404192036,3.6,1024.9,55,265,10.5,0.8,10444.4
56074,20230404192036,6.3,1003.9,36,99,12.7,1.5,10249.7
56080,20230404192036,17.8,1016.7,92,246,3.1,0.7,10089.5
56093,20230404192036,9.8,1013.4,65,171,0.7,0.3,10018.8
56096,20230404192036,6.5,1011.3,17,27,4.4,1.0,10301.8
57014,20230404192036,6.9,1016.1,84,276,5.1,0.3,10346.9
57996,20230404192036,12.2,1015.1,26,19,10.5,0.8,10136.9
59072,20230404192036,1.0,1004.0,61,52,10.1,0.4,10126.5
59082,20230404192036,5.5,1009.9,49,208,12.4,0.4,10187.7
59087,20230404192036,14.5,1019.6,82,79,3.5,0.8,10351.5
59088,20230404192036,0.3,1004.5,15,278,7.1,1.1,10076.6
59096,20230404192036,2.3,1012.7,36,184,9.2,1.5,10052.2
59097,20230404192036,0.1,1018.3,22,144,12.2,0.9,10042.8
59107,20230404192036,5.2,1023.1,82,296,2.4,0.6,10002.8
59116,20230404192036,16.7,1021.0,7,287,1.6,1.2,10286.1
59117,20230404192036,0.4,1003.8,40,278,7.0,1.0,10294.3
59271,20230404192036,1.9,1014.8,80,317,14.6,0.0,10285.7
59278,20230404192036,22.3,1006.4,80,147,11.0,1.2,10077.0
59280,20230404192036,26.4,1008.6,23,306,10.6,0.4,10195.0
59287,20230404192036,23.4,1017.2,16,194,6.5,1.4,10121.6
59289,20230404192036,25.3,1010.5,67,101,5.3,0.2,10079.8
59293,20230404192036,19.9,1003.5,26,339,2.4,0.0,10478.9
59294,20230404192036,12.6,1018.1,23,193,4.2,1.3,10165.2
59298,20230404192036,23.0,1010.0,17,105,13.0,0.3,10014.0
59303,20230404192036,15.6,1005.7,24,75,6.7,0.1,10338.9
59304,20230404192036,13.0,1009.9,100,311,4.0,0.4,10185.2
59306,20230404192036,16.3,1013.7,31,191,0.0,0.4,10272.7
59310,20230404192036,24.1,1024.9,96,85,2.7,0.7,10036.7
59316,20230404192036,28.6,1018.7,62,134,13.4,0.4,10242.6
59317,20230404192036,32.6,1002.7,79,96,6.7,1.3,10465.4
59324,20230404192036,16.8,1018.6,44,313,13.8,1.3,10119.2
59456,20230404192036,26.2,1015.2,1,53,12.7,0.3,10004.2
59462,20230404192036,5.8,1017.3,1,243,6.0,0.9,10270.8
59478,20230404192036,6.6,1009.9,8,320,7.9,0.5,10374.5
59485,20230404192036,22.1,1025.4,82,27,7.0,0.4,10060.7
59488,20230404192036,28.2,1022.9,58,130,12.6,1.3,10110.8
59493,20230404192036,29.9,1015.4,67,339,7.4,0.2,10298.5
59501,20230404192036,2.9,1010.7,41,12,8.1,0.3,10409.3
59658,20230404192036,19.1,1009.6,15,320,5.2,0.7,10151.4
59663,20230404192036,9.1,1002.1,1,346,2.2,0.5,10149.1
59664,20230404192036,27.1,1004.8,24,4,2.9,1.3,10267.2
59673,20230404192036,32.8,1019.0,39,49,9.2,0.6,10350.3
59754,20230404192036,29.4,1012.6,8,18,6.9,0.9,10158.3
57947,20230404192036,26.6,1022.5,19,258,9.3,1.4,10105.5
57957,20230404192036,25.9,1006.7,25,285,4.7,0.4,10373.9
57958,20230404192036,27.5,1025.3,38,232,5.3,1.5,10253.5
59021,20230404192036,0.1,1009.2,97,123,4.0,0.3,10095.7
59023,20230404192036,32.8,1001.5,12,34,5.0,1.3,10400.7
59027,20230404192036,21.6,1024.7,22,70,12.4,1.0,10473.2
59037,20230404192036,13.9,1008.3,98,61,9.1,0.6,10488.9
59046,20230404192036,10.7,1007.6,8,214,2.0,1.5,10119.2
59058,20230404192036,32.8,1018.0,79,303,4.0,0.6,10402.7
59065,20230404192036,13.3,1011.6,91,97,12.1,0.0,10245.1
59209,20230404192036,29.7,1022.0,28,49,6.0,0.0,10151.4
59211,20230404192036,10.1,1006.0,57,152,7.1,0.3,10295.9
59218,20230404192036,5.0,1022.1,65,45,3.3,1.5,10390.0
59228,20230404192036,33.0,1013.7,86,238,6.0,1.2,10274.3
59242,20230404192036,3.5,1014.7,60,261,10.4,0.2,10279.5
59254,20230404192036,3.9,1006.5,26,21,2.0,0.9,10308.7
59265,20230404192036,25.1,1016.8,22,256,11.9,1.3,10262.7
59417,20230404192036,32.2,1010.7,22,121,11.9,1.5,10050.7
59431,20230404192036,14.8,1020.9,12,217,3.1,0.7,10261.1
59446,20230404192036,23.8,1016.2,2,43,12.0,0.2,10227.3
59453,20230404192036,23.3,1001.4,51,96,5.9,0.3,10456.4
59626,20230404192036,13.2,1017.4,67,76,4.1,1.5,10295.1
59631,20230404192036,11.1,1014.5,21,257,13.9,0.4,10415.8
59632,20230404192036,33.5,1024.8,66,229,6.0,1.4,10317.4
59644,20230404192036,22.8,1010.1,42,253,10.5,0.7,10213.7
59647,20230404192036,6.5,1004.0,34,305,2.4,0.3,10300.1
56691,20230404192036,6.0,1008.8,3,0,9.3,0.7,10237.6
56693,20230404192036,22.7,1011.5,45,155,5.8,1.3,10009.4
56792,20230404192036,27.5,1008.9,30,43,12.5,1.0,10344.9
56793,20230404192036,15.0,1016.4,38,168,3.1,1.0,10282.4
57606,20230404192036,24.4,1003.4,80,194,6.7,0.2,10129.1
57614,20230404192036,20.2,1002.0,37,85,1.2,0.8,10403.6
57625,20230404192036,14.9,1009.3,19,44,7.2,0.3,10126.3
57647,20230404192036,6.6,1009.2,76,81,3.8,1.2,10139.3
57707,20230404192036,26.4,1013.5,77,326,0.9,0.3,10018.7
57710,20230404192036,10.1,1010.4,8,40,4.6,0.0,10212.7
57712,20230404192036,2.6,1023.8,88,292,12.2,0.1,10079.0
57718,20230404192036,10.2,1002.1,25,106,7.8,0.0,10250.0
57722,20230404192036,13.1,1008.4,10,87,14.9,0.1,10140.3
57729,20230404192036,5.7,1013.8,15,30,8.4,0.1,10254.3
57731,20230404192036,1.4,1002.9,18,211,4.8,1.2,10214.9
57741,20230404192036,16.2,1025.3,6,190,7.1,0.9,10484.1
57803,20230404192036,7.5,1022.6,97,78,14.8,0.1,10121.9
57805,20230404192036,18.1,1013.3,72,50,8.6,0.9,10382.8
57806,20230404192036,25.5,1007.1,84,323,13.2,0.4,10183.5
57816,20230404192036,11.8,1022.5,76,334,12.5,0.8,10102.6
57825,20230404192036,34.7,1006.1,94,339,4.5,0.1,10146.1
57827,20230404192036,33.7,1006.7,76,122,9.0,1.1,10349.4
57832,20230404192036,14.4,1025.1,10,120,9.7,0.4,10382.3
57839,20230404192036,28.7,1023.2,56,162,0.9,0.2,10366.3
57840,20230404192036,28.8,1018.2,47,174,7.3,1.1,10234.0
57902,20230404192036,27.8,1021.8,3,183,3.0,0.2,10321.4
57906,20230404192036,0.1,1008.2,15,100,11.3,1.1,10233.6
57907,20230404192036,6.5,1011.3,9,125,11.7,0.3,10250.2
57910,20230404192036,17.1,1020.5,29,313,0.9,0.6,10081.1
57912,20230404192036,22.1,1023.3,81,193,10.1,1.1,10319.2
57916,20230404192036,32.7,1020.8,80,85,4.2,0.9,10116.4
57922,20230404192036,27.5,1000.9,10,140,13.7,1.4,10144.1
57926,20230404192036,29.4,1006.0,26,312,3.3,0.9,10307.1
57932,20230404192036,7.5,1019.7,46,305,10.2,0.2,10328.7
59758,20230404192036,10.2,1017.3,53,168,7.6,0.7,10415.1
59838,20230404192036,30.1,1002.1,55,295,14.5,1.1,10401.5
59845,20230404192036,7.0,1010.5,14,40,7.1,1.4,10159.9
59849,20230404192036,2.0,1019.9,24,176,2.8,1.2,10465.6
59855,20230404192036,22.0,1002.1,58,347,1.1,0.9,10382.5
59948,20230404192036,5.4,1026.0,73,137,1.8,1.4,10173.6
59954,20230404192036,27.8,1021.1,34,40,12.7,1.0,10000.0
59981,20230404192036,31.0,1023.5,19,24,13.1,0.5,10298.2
53399,20230404192036,4.5,1004.1,27,11,1.0,1.5,10412.4
53593,20230404192036,4.8,1025.9,58,281,13.6,0.9,10225.7
53698,20230404192036,33.5,1010.4,56,199,10.0,0.8,10324.3
53798,20230404192036,15.6,1014.2,65,41,7.2,1.0,10275.4
54308,20230404192036,20.4,1015.0,91,166,13.7,1.2,10336.6
54311,20230404192036,22.8,1000.4,88,220,9.8,0.0,10199.2
54401,20230404192036,26.5,1007.2,53,150,3.6,1.1,10108.2
54405,20230404192036,1.4,1012.3,33,340,13.7,1.3,10160.2
54423,20230404192036,14.0,1011.6,40,216,5.7,0.1,10244.3
54429,20230404192036,21.8,1004.9,92,273,5.5,0.6,10386.6
54436,20230404192036,13.0,1020.1,48,51,5.3,1.1,10480.4
54449,20230404192036,27.6,1019.0,47,119,6.0,1.0,10444.7
54518,20230404192036,2.6,1019.4,6,308,1.1,0.0,10163.4
54534,20230404192036,12.9,1022.2,59,246,7.6,0.9,10342.9
54535,20230404192036,6.4,1020.9,77,30,10.5,1.5,10307.5
54539,20230404192036,15.0,1021.6,67,163,13.9,0.8,10257.9
54602,20230404192036,11.8,1018.2,87,269,2.4,1.5,10032.3
54606,20230404192036,10.1,1009.7,87,327,6.4,0.0,10024.0
54618,20230404192036,16.0,1007.9,85,287,12.5,0.0,10020.0
54624,20230404192036,17.7,1013.6,51,163,6.2,0.0,10263.4
54705,20230404192036,20.2,1010.8,83,175,2.2,0.0,10497.1
53898,20230404192036,34.7,1021.7,14,5,0.1,1.1,10389.6
53986,20230404192036,30.9,1006.6,66,199,4.0,1.3,10239.8
57051,20230404192036,16.5,1022.5,56,358,14.6,0.1,10191.8
57067,20230404192036,7.7,1018.3,94,116,0.3,0.3,10489.6
57071,20230404192036,28.7,1013.2,76,176,6.1,0.4,10124.0
57077,20230404192036,5.7,1023.2,55,339,13.8,1.1,10194.9
57083,20230404192036,30.2,1021.9,81,177,3.1,1.1,10015.6
57084,20230404192036,22.8,1016.2,43,69,6.5,1.1,10279.5
57089,20230404192036,20.9,1026.2,77,145,1.1,1.1,10050.8
57091,20230404192036,19.3,1026.1,36,16,4.0,0.9,10380.9
57156,20230404192036,19.4,1002.5,10,190,3.1,0.5,10426.8
57178,20230404192036,23.9,1014.1,8,321,11.8,0.1,10491.5
57181,20230404192036,30.4,1017.8,89,295,0.2,0.5,10095.1
57193,20230404192036,16.4,1012.7,27,177,6.8,0.1,10082.7
57285,20230404192036,8.1,1023.4,45,68,6.4,0.1,10385.9
57290,20230404192036,33.3,1000.9,63,248,7.0,0.9,10305.1
57297,20230404192036,3.6,1005.8,34,347,11.1,0.9,10316.8
58005,20230404192036,30.3,1022.5,87,150,6.5,1.2,10012.9
58111,20230404192036,26.8,1006.5,45,24,2.9,1.2,10438.9
58208,20230404192036,20.9,1025.6,88,2,3.5,0.1,10028.7
50136,20230404192036,28.0,1001.5,5,307,14.3,1.3,10116.4
50246,20230404192036,8.2,1017.8,9,23,10.5,0.2,10411.5
50247,20230404192036,2.6,1014.4,73,124,8.6,0.4,10217.7
50349,20230404192036,18.8,1023.9,85,314,9.5,0.7,10313.4
50353,20230404192036,9.8,1002.0,11,241,4.3,1.1,10014.3
50442,20230404192036,9.6,1006.1,15,133,11.9,1.0,10428.5
50468,20230404192036,34.0,1015.8,22,177,7.7,1.3,10253.1
50557,20230404192036,16.1,1012.4,54,212,11.3,0.2,10106.6
50564,20230404192036,34.1,1017.6,7,142,3.4,0.0,10161.1
50656,20230404192036,27.2,1002.0,24,285,14.2,0.5,10445.5
50658,20230404192036,18.4,1016.8,80,200,13.4,0.9,10013.8
50674,20230404192036,23.8,1013.6,92,127,10.6,0.1,10404.4
50739,20230404192036,28.9,1022.7,58,352,0.0,0.3,10413.1
50742,20230404192036,31.1,1019.2,63,275,6.7,0.9,10333.3
50745,20230404192036,6.3,1014.9,45,95,14.4,1.1,10162.5
50756,20230404192036,6.2,1014.3,58,130,2.5,0.1,10428.0
50758,20230404192036,4.8,1017.8,30,236,8.5,1.4,10016.2
50774,20230404192036,19.7,1018.2,68,104,8.4,0.9,10472.9
50778,20230404192036,5.3,1003.0,73,225,9.9,0.8,10392.4
50788,20230404192036,32.8,1013.9,12,282,12.2,0.1,10412.1
50844,20230404192036,15.6,1000.0,35,22,6.8,1.1,10099.7
50853,20230404192036,33.7,1005.9,80,282,10.3,0.2,10225.5
50854,20230404192036,24.4,1019.9,59,143,0.2,0.2,10472.1
50862,20230404192036,33.0,1007.6,53,359,4.5,1.5,10233.8
50873,20230404192036,11.0,1017.4,39,67,0.4,0.4,10356.3
50877,20230404192036,28.5,1012.2,89,127,8.9,1.2,10044.3
50888,20230404192036,10.2,1016.1,89,230,14.8,0.2,10449.0
50950,20230404192036,28.2,1012.9,34,63,8.0,1.3,10297.3
50953,20230404192036,28.1,1019.7,78,254,8.7,0.7,10417.3
50955,20230404192036,9.1,1005.5,12,6,12.9,0.7,10475.1
50963,20230404192036,5.6,1016.4,68,321,13.6,0.4,10324.0
50968,20230404192036,5.9,1025.2,69,44,8.3,0.9,10428.1
50973,20230404192036,31.3,1023.2,43,250,9.4,0.3,10058.6
50978,20230404192036,22.4,1008.9,47,287,2.9,0.5,10374.6
