站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20230404185221,22.1,1009.5,92,336,5.2,1.3,10135.8
58102,20230404185221,33.2,1007.1,61,306,11.9,1.5,10492.5
58118,20230404185221,34.8,1020.9,82,260,4.2,0.0,10219.9
58122,20230404185221,1.1,1020.1,1,126,14.0,0.7,10150.7
58203,20230404185221,32.5,1024.0,81,231,1.2,0.7,10249.2
58215,20230404185221,24.4,1008.9,19,16,14.6,1.0,10492.3
58221,20230404185221,3.1,1024.7,92,107,2.8,1.2,10274.3
58225,20230404185221,5.5,1000.7,84,308,0.8,1.2,10381.6
58236,20230404185221,28.2,1021.7,97,346,0.9,0.1,10371.9
58311,20230404185221,15.9,1017.8,30,78,1.5,0.7,10011.6
58314,20230404185221,22.4,1010.4,42,118,3.6,0.4,10347.1
58319,20230404185221,11.6,1001.4,65,127,13.1,0.4,10456.0
58321,20230404185221,15.0,1022.2,14,333,6.1,1.3,10221.9
58326,20230404185221,8.2,1005.1,1,293,13.5,1.0,10450.6
58336,20230404185221,21.4,1003.1,3,303,1.1,0.3,10105.4
58338,20230404185221,6.3,1001.3,7,216,8.9,0.6,10294.5
58414,20230404185221,25.3,1009.5,63,104,5.4,0.7,10425.6
58419,20230404185221,2.6,1017.9,69,297,12.1,1.3,10182.2
58424,20230404185221,6.8,1018.3,67,30,8.4,0.4,10360.1
58429,20230404185221,18.0,1003.4,67,217,4.4,0.8,10267.5
58436,20230404185221,16.6,1024.8,21,255,7.1,0.2,10393.9
58437,20230404185221,29.0,1017.1,30,225,9.5,1.0,10299.1
58520,20230404185221,20.2,1010.1,18,178,7.6,1.2,10245.6
58531,20230404185221,7.1,1019.6,66,90,12.0,0.7,10234.2
54406,20230404185221,12.0,1026.4,25,169,10.8,1.2,10315.9
54416,20230404185221,8.6,1014.2,30,266,4.3,0.6,10107.3
54511,20230404185221,1.3,1022.0,87,189,13.3,1.5,10335.3
58725,20230404185221,16.7,1023.1,81,84,4.8,1.3,10144.3
58730,20230404185221,8.4,1009.8,46,205,14.2,1.3,10012.0
58731,20230404185221,23.0,1013.9,44,233,5.1,0.0,10274.7
58734,20230404185221,5.8,1026.0,44,314,14.5,1.3,10020.4
58737,20230404185221,25.5,1010.2,36,60,7.8,1.5,10071.7
58744,20230404185221,15.0,1010.4,51,17,9.9,0.7,10322.0
58754,20230404185221,28.1,1002.6,21,176,13.5,0.4,10166.4
58818,20230404185221,7.6,1025.2,23,114,7.7,0.5,10476.7
58820,20230404185221,14.8,1011.2,17,194,13.6,0.3,10450.0
58834,20230404185221,17.2,1017.0,12,213,3.7,0.5,10401.3
58837,20230404185221,17.8,1005.4,25,70,2.7,0.0,10241.0
58843,20230404185221,5.3,1003.4,58,3,0.7,0.7,10133.9
58846,20230404185221,32.1,1011.1,60,359,9.5,0.7,10328.9
58847,20230404185221,20.4,1026.1,13,168,10.3,0.7,10254.4
58911,20230404185221,24.0,1002.1,32,21,9.7,0.7,10071.3
58918,20230404185221,4.5,1011.3,91,242,1.8,0.3,10355.8
58921,20230404185221,27.5,1025.0,88,281,7.9,1.4,10305.4
58926,20230404185221,6.6,1010.6,87,278,0.9,1.0,10264.2
58927,20230404185221,3.2,1005.3,48,19,1.2,1.4,10222.7
58931,20230404185221,21.2,1010.7,4,338,4.0,1.4,10116.9
58933,20230404185221,3.5,1016.2,31,157,13.0,1.3,10017.6
58936,20230404185221,33.5,1022.3,25,345,14.6,0.2,10468.5
58944,20230404185221,11.9,1013.8,2,169,3.8,0.0,10419.9
59113,20230404185221,9.5,1006.3,21,324,6.5,0.0,10215.6
59126,20230404185221,14.0,1018.2,88,200,12.1,1.3,10107.2
59133,20230404185221,28.1,1021.8,62,310,10.6,0.5,10432.9
59134,20230404185221,27.0,1016.9,44,99,6.4,0.5,10488.7
59321,20230404185221,26.8,1015.5,62,55,2.4,1.4,10229.6
52323,20230404185221,25.8,1004.5,75,351,3.2,1.3,10492.6
52418,20230404185221,30.1,1010.5,83,7,11.8,0.3,10134.1
52424,20230404185221,11.5,1025.2,18,131,8.3,0.5,10379.8
52436,20230404185221,16.9,1023.6,25,183,10.3,0.5,10482.8
52446,20230404185221,24.1,1024.9,31,291,7.9,0.4,10425.4
52447,20230404185221,19.6,1006.5,47,129,14.7,0.8,10364.6
52533,20230404185221,11.3,1008.8,46,354,10.5,0.3,10204.4
52546,20230404185221,4.2,1012.1,70,119,8.4,0.9,10165.5
52652,20230404185221,10.4,1008.0,1,29,0.0,1.4,10277.4
52661,20230404185221,11.8,1015.1,15,25,5.3,0.5,10107.5
52674,20230404185221,4.7,1020.9,91,278,6.5,1.5,10459.0
52679,20230404185221,7.1,1003.9,43,111,8.2,0.3,10426.5
52681,20230404185221,19.7,1012.3,93,158,8.9,0.9,10173.5
52787,20230404185221,0.6,1003.7,68,32,1.4,0.5,10373.8
52797,20230404185221,29.5,1004.9,32,260,13.6,0.5,10377.3
52884,20230404185221,34.2,1014.3,7,213,11.7,0.9,10475.0
52895,20230404185221,32.9,1005.4,36,238,7.3,0.8,10108.0
52983,20230404185221,7.6,1024.5,4,17,0.2,0.2,10483.7
52984,20230404185221,7.6,1009.1,100,136,0.2,1.4,10028.0
52986,20230404185221,18.7,1012.6,51,203,2.1,0.8,10401.4
52996,20230404185221,16.8,1008.2,3,90,2.4,0.9,10409.2
53821,20230404185221,7.9,1002.9,38,243,4.4,1.3,10325.4
53915,20230404185221,31.5,1022.2,50,317,12.5,0.0,10283.8
53923,20230404185221,29.4,1001.6,14,220,8.9,1.5,10005.8
56074,20230404185221,11.6,1024.7,82,300,13.1,1.5,10090.8
56080,20230404185221,12.5,1008.1,5,94,9.6,1.3,10161.5
56093,20230404185221,27.9,1003.8,38,223,5.6,0.3,10322.9
56096,20230404185221,33.5,1018.4,15,323,2.2,1.2,10371.2
57014,20230404185221,7.3,1013.0,1,25,11.7,0.9,10467.1
57996,20230404185221,32.4,1006.8,22,44,9.6,1.3,10018.1
59072,20230404185221,25.3,1001.8,29,279,5.7,0.2,10403.9
59082,20230404185221,5.4,1019.2,44,0,9.8,0.6,10112.5
59087,20230404185221,27.5,1013.0,1,96,8.5,1.2,10087.0
59088,20230404185221,27.6,1010.5,93,294,0.5,1.3,10204.6
59096,20230404185221,34.4,1000.8,22,256,0.8,0.2,10139.9
59097,20230404185221,1.2,1012.3,18,64,12.7,0.1,10305.0
59107,20230404185221,6.1,1001.1,2,300,6.3,0.1,10233.6
59116,20230404185221,7.3,1000.8,4,223,8.8,1.5,10490.4
59117,20230404185221,24.6,1002.5,73,156,9.8,1.3,10217.3
59271,20230404185221,23.9,1022.8,80,268,6.3,0.1,10271.1
59278,20230404185221,16.0,1002.0,50,310,8.3,1.0,10181.6
59280,20230404185221,17.3,1016.1,12,136,10.6,0.6,10369.1
59287,20230404185221,21.3,1004.1,14,9,7.1,1.3,10012.5
59289,20230404185221,27.8,1006.6,31,282,2.6,1.4,10365.2
59293,20230404185221,25.8,1024.6,75,2,7.3,0.8,10392.4
59294,20230404185221,20.2,1000.4,76,204,7.8,1.0,10371.3
59298,20230404185221,18.1,1008.8,57,161,11.4,1.0,10177.6
59303,20230404185221,19.9,1015.2,61,279,8.8,1.1,10319.6
59304,20230404185221,24.7,1000.5,4,107,11.8,1.0,10073.3
59306,20230404185221,18.5,1023.2,95,99,7.8,0.1,10391.6
59310,20230404185221,8.1,1003.7,60,281,11.0,0.8,10287.6
59316,20230404185221,10.0,1015.8,97,155,14.5,0.5,10408.3
59317,20230404185221,25.9,1012.2,21,281,5.9,0.3,10078.7
59324,20230404185221,12.6,1007.5,50,210,10.9,0.7,10244.0
59456,20230404185221,13.7,1011.9,29,254,2.2,1.5,10203.6
59462,20230404185221,13.5,1006.5,62,251,14.5,1.4,10278.8
59478,20230404185221,25.5,1000.9,6,127,7.3,0.5,10352.6
59485,20230404185221,17.4,1019.7,41,181,11.0,0.5,10348.7
59488,20230404185221,16.2,1020.3,5,137,4.7,0.0,10407.7
59493,20230404185221,19.2,1015.1,92,74,12.9,0.9,10234.7
