站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20230404190321,34.6,1018.6,28,9,7.9,0.3,10056.2
58102,20230404190321,23.2,1004.9,95,354,5.4,0.0,10379.0
58118,20230404190321,19.0,1007.2,63,95,0.6,0.4,10164.4
58122,20230404190321,29.6,1003.6,87,204,1.0,0.1,10056.9
58203,20230404190321,34.3,1017.2,15,345,4.8,0.1,10057.3
58215,20230404190321,10.1,1020.9,98,106,3.6,0.7,10335.5
58221,20230404190321,33.6,1021.0,6,112,14.3,0.7,10300.4
58225,20230404190321,21.9,1010.2,9,66,8.1,1.5,10385.8
58236,20230404190321,34.0,1016.0,99,123,6.2,0.0,10422.4
58311,20230404190321,28.1,1017.8,36,290,4.4,0.8,10148.6
58314,20230404190321,2.6,1013.0,90,200,4.1,0.3,10445.6
58319,20230404190321,2.9,1019.1,4,167,5.4,0.4,10327.6
58321,20230404190321,28.8,1013.9,29,68,12.9,1.0,10445.0
58326,20230404190321,9.2,1018.7,93,263,10.2,1.1,10291.5
58336,20230404190321,7.9,1011.1,44,69,13.7,0.0,10439.3
58338,20230404190321,0.8,1022.4,47,226,14.8,1.4,10353.5
58414,20230404190321,34.6,1023.4,32,29,2.3,1.1,10309.8
58419,20230404190321,4.2,1000.4,14,305,3.1,1.4,10251.0
58424,20230404190321,6.6,1020.0,95,55,4.9,0.1,10482.0
58429,20230404190321,18.1,1011.7,19,18,0.3,0.9,10143.8
58436,20230404190321,13.0,1005.4,42,143,8.3,0.8,10426.8
58437,20230404190321,22.1,1002.3,15,182,7.2,0.7,10173.6
58520,20230404190321,20.7,1016.5,60,244,7.3,1.0,10371.4
58531,20230404190321,11.0,1015.8,48,300,11.7,0.2,10009.9
54406,20230404190321,10.9,1025.0,15,302,5.4,1.5,10192.3
54416,20230404190321,32.1,1013.0,23,9,1.3,0.0,10373.8
54511,20230404190321,4.7,1000.1,75,324,0.1,0.5,10319.3
58725,20230404190321,26.6,1007.1,20,248,13.7,1.0,10263.3
58730,20230404190321,31.7,1015.6,87,75,2.3,1.2,10499.9
58731,20230404190321,9.0,1018.8,29,348,9.0,1.0,10060.4
58734,20230404190321,16.0,1016.6,33,331,5.7,1.0,10142.6
58737,20230404190321,29.0,1022.7,76,357,13.3,0.2,10338.0
58744,20230404190321,24.3,1025.8,95,75,5.1,0.4,10426.1
58754,20230404190321,8.7,1010.5,53,114,9.5,0.0,10014.6
58818,20230404190321,20.6,1017.0,45,40,7.6,0.9,10464.2
58820,20230404190321,4.1,1003.3,72,257,7.7,0.3,10310.8
58834,20230404190321,31.0,1021.3,73,173,5.8,0.6,10379.4
58837,20230404190321,28.4,1000.2,64,117,3.9,1.5,10454.2
58843,20230404190321,10.5,1016.5,19,273,13.7,0.3,10450.0
58846,20230404190321,16.3,1009.5,51,330,2.5,0.1,10235.8
58847,20230404190321,8.5,1011.0,87,6,11.6,0.6,10296.9
58911,20230404190321,9.6,1022.0,61,216,13.2,0.3,10047.5
58918,20230404190321,12.8,1003.7,18,42,4.2,0.3,10350.5
58921,20230404190321,19.1,1023.0,3,46,9.2,1.2,10130.3
58926,20230404190321,25.0,1015.5,97,333,4.8,0.6,10321.1
58927,20230404190321,15.2,1022.9,91,120,2.4,0.2,10251.5
58931,20230404190321,19.6,1008.5,3,304,1.8,0.3,10344.6
58933,20230404190321,7.6,1001.9,36,104,10.9,1.3,10106.8
58936,20230404190321,31.6,1006.8,40,42,11.8,1.1,10460.9
58944,20230404190321,2.0,1002.6,39,172,1.7,0.0,10496.1
59113,20230404190321,34.8,1019.1,3,83,0.8,0.4,10387.1
59126,20230404190321,16.8,1019.8,88,11,8.9,1.4,10165.2
59133,20230404190321,1.6,1025.1,78,332,10.4,0.8,10228.9
59134,20230404190321,30.7,1006.5,74,155,7.6,0.7,10021.3
59321,20230404190321,19.5,1006.9,53,118,7.5,0.2,10121.6
52323,20230404190321,8.4,1004.3,31,244,9.3,1.3,10462.4
52418,20230404190321,28.1,1017.6,95,162,5.4,1.1,10208.6
52424,20230404190321,16.5,1021.5,66,236,4.5,1.1,10066.1
52436,20230404190321,14.1,1022.9,12,109,0.0,0.3,10451.5
52446,20230404190321,29.2,1002.0,51,233,3.5,1.2,10031.2
52447,20230404190321,10.7,1024.3,37,10,4.6,1.4,10407.3
52533,20230404190321,26.5,1019.8,84,212,4.5,0.1,10204.1
52546,20230404190321,25.1,1021.7,33,129,9.8,1.5,10197.2
52652,20230404190321,18.9,1024.3,99,166,3.0,0.0,10093.0
52661,20230404190321,8.0,1021.2,69,313,3.5,0.0,10494.7
52674,20230404190321,12.6,1024.6,53,83,9.0,1.1,10403.3
52679,20230404190321,0.7,1009.3,97,330,3.0,0.0,10128.4
52681,20230404190321,19.2,1004.3,91,48,13.3,1.2,10294.2
52787,20230404190321,29.0,1019.9,47,71,7.3,1.0,10108.5
52797,20230404190321,27.8,1008.8,85,24,10.9,1.2,10114.9
52884,20230404190321,23.9,1010.1,76,191,1.4,0.3,10072.9
52895,20230404190321,22.0,1002.8,74,68,2.6,0.7,10335.1
52983,20230404190321,9.8,1014.0,15,278,4.6,0.8,10451.6
52984,20230404190321,3.3,1025.9,39,273,5.2,1.1,10244.8
52986,20230404190321,17.7,1021.8,6,217,8.9,0.1,10349.5
52996,20230404190321,19.8,1004.6,82,193,1.0,1.4,10253.3
53821,20230404190321,22.0,1010.6,42,262,2.9,1.1,10242.4
53915,20230404190321,25.5,1025.3,43,315,9.7,0.8,10357.9
53923,20230404190321,33.6,1023.0,59,324,1.9,1.1,10130.6
56074,20230404190321,14.5,1018.3,42,46,5.5,0.7,10243.6
56080,20230404190321,17.1,1003.6,5,227,5.3,1.3,10294.7
56093,20230404190321,28.0,1020.8,91,29,7.1,0.8,10292.0
56096,20230404190321,24.9,1024.0,86,9,7.2,1.1,10051.7
57014,20230404190321,8.3,1009.1,20,274,0.9,0.0,10148.5
57996,20230404190321,28.4,1006.0,97,293,1.7,1.2,10327.9
59072,20230404190321,33.2,1011.5,4,196,0.3,0.1,10233.1
59082,20230404190321,23.3,1010.5,23,84,14.5,0.8,10346.6
59087,20230404190321,11.0,1005.5,3,23,1.6,1.3,10166.0
59088,20230404190321,33.6,1015.6,42,314,7.1,0.9,10489.6
59096,20230404190321,3.5,1012.9,74,194,14.4,0.4,10069.3
59097,20230404190321,20.2,1016.3,89,235,5.3,1.0,10365.3
59107,20230404190321,17.5,1025.7,37,250,3.0,0.6,10400.9
59116,20230404190321,34.7,1002.4,55,206,5.0,0.3,10399.9
59117,20230404190321,15.7,1000.2,54,74,3.1,0.2,10376.0
59271,20230404190321,26.6,1003.6,100,126,2.9,1.1,10149.9
59278,20230404190321,17.4,1025.6,25,205,7.6,0.4,10439.8
59280,20230404190321,33.2,1004.7,93,166,1.6,1.0,10154.4
59287,20230404190321,6.6,1016.4,59,240,3.3,1.5,10022.4
59289,20230404190321,27.4,1001.6,83,313,14.9,0.1,10142.4
59293,20230404190321,20.5,1014.9,25,125,7.6,0.0,10159.4
59294,20230404190321,24.9,1006.5,59,32,11.2,1.1,10289.3
59298,20230404190321,1.8,1015.7,56,37,9.3,0.1,10131.5
59303,20230404190321,33.6,1012.1,44,212,1.9,1.4,10352.2
59304,20230404190321,15.0,1015.3,9,219,3.8,0.4,10183.8
59306,20230404190321,29.8,1000.2,68,160,9.2,1.4,10337.3
59310,20230404190321,9.8,1004.4,7,348,12.8,1.0,10301.0
59316,20230404190321,24.4,1019.2,76,40,5.6,1.4,10043.0
59317,20230404190321,21.3,1018.1,31,94,1.0,1.5,10242.3
