站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20230404185321,6.8,1007.8,81,4,7.7,1.4,10181.4
58102,20230404185321,11.5,1014.9,92,155,1.8,1.0,10060.5
58118,20230404185321,29.5,1017.3,69,313,11.2,1.0,10107.5
58122,20230404185321,15.1,1015.1,6,130,9.1,1.4,10307.5
58203,20230404185321,1.7,1015.4,86,47,4.4,0.9,10455.5
58215,20230404185321,9.2,1010.9,75,198,2.3,0.5,10414.6
58221,20230404185321,30.4,1018.0,10,167,12.3,0.2,10254.2
58225,20230404185321,7.3,1017.2,75,15,3.0,1.5,10317.5
58236,20230404185321,29.2,1025.5,84,247,7.1,1.2,10179.4
58311,20230404185321,2.9,1009.0,19,93,11.1,0.0,10259.2
58314,20230404185321,3.9,1003.4,50,19,1.5,0.6,10467.5
58319,20230404185321,31.6,1018.3,64,118,14.0,1.3,10182.5
58321,20230404185321,20.0,1009.4,32,52,6.6,1.4,10439.8
58326,20230404185321,21.4,1025.9,78,207,2.1,0.4,10210.3
58336,20230404185321,9.8,1004.8,65,290,0.0,1.3,10248.5
58338,20230404185321,6.6,1006.3,80,47,6.2,0.2,10255.0
58414,20230404185321,21.8,1001.7,60,327,10.3,1.0,10251.5
58419,20230404185321,13.1,1026.1,23,111,4.2,0.7,10170.6
58424,20230404185321,28.9,1015.5,24,270,8.4,0.3,10155.1
58429,20230404185321,23.5,1016.9,74,353,2.8,1.3,10394.6
58436,20230404185321,31.0,1005.1,47,328,13.3,0.9,10089.5
58437,20230404185321,23.1,1013.9,47,172,5.7,0.8,10268.4
58520,20230404185321,17.2,1017.8,47,198,1.3,0.6,10190.7
58531,20230404185321,2.6,1022.4,94,45,1.4,0.3,10191.6
54406,20230404185321,29.2,1004.1,52,78,2.7,0.5,10191.8
54416,20230404185321,7.8,1002.6,15,163,10.7,0.0,10253.4
54511,20230404185321,22.5,1015.9,92,217,9.7,1.3,10247.4
58725,20230404185321,16.2,1005.1,9,304,12.1,0.2,10265.4
58730,20230404185321,8.8,1018.3,93,333,9.9,0.3,10019.3
58731,20230404185321,10.8,1007.7,62,211,0.0,0.7,10114.0
58734,20230404185321,26.0,1009.1,11,195,11.5,0.1,10491.9
58737,20230404185321,13.2,1026.3,32,238,10.4,0.8,10409.7
58744,20230404185321,6.7,1011.9,97,126,11.7,0.8,10405.4
58754,20230404185321,22.5,1026.3,75,304,2.5,0.0,10446.5
58818,20230404185321,27.8,1008.8,84,176,14.9,0.9,10423.8
58820,20230404185321,16.0,1011.9,56,2,14.4,0.2,10288.1
58834,20230404185321,5.6,1001.1,56,196,12.2,1.1,10346.7
58837,20230404185321,34.7,1018.6,47,327,7.4,1.2,10154.2
58843,20230404185321,1.3,1021.3,93,138,7.4,0.7,10188.0
58846,20230404185321,27.7,1006.7,26,292,12.3,1.2,10161.7
58847,20230404185321,20.1,1023.4,88,186,14.7,1.5,10105.2
58911,20230404185321,0.4,1003.1,41,81,13.8,1.4,10185.3
58918,20230404185321,18.8,1000.4,26,94,1.9,0.5,10480.1
58921,20230404185321,3.4,1021.1,60,159,6.8,0.0,10243.2
58926,20230404185321,10.3,1017.9,38,61,9.0,0.9,10165.5
58927,20230404185321,3.7,1016.0,26,131,1.6,1.4,10235.3
58931,20230404185321,17.2,1018.4,47,269,1.5,0.7,10271.3
58933,20230404185321,27.3,1009.7,28,82,3.8,0.6,10070.9
58936,20230404185321,0.2,1009.5,17,132,4.6,1.4,10305.4
58944,20230404185321,21.2,1018.1,46,357,0.3,0.7,10054.4
59113,20230404185321,23.8,1016.9,67,346,14.3,1.2,10348.4
59126,20230404185321,10.2,1012.2,83,328,7.9,1.3,10027.5
59133,20230404185321,29.7,1011.5,85,27,12.7,0.8,10370.3
59134,20230404185321,12.9,1022.6,99,143,13.9,1.1,10108.3
59321,20230404185321,18.4,1000.8,34,214,0.7,1.1,10016.8
52323,20230404185321,23.0,1008.5,40,114,5.2,0.9,10367.9
52418,20230404185321,26.7,1004.9,93,112,13.4,0.8,10481.7
52424,20230404185321,12.4,1020.2,13,28,13.5,0.6,10351.3
52436,20230404185321,3.8,1006.0,97,49,7.4,0.5,10013.7
52446,20230404185321,20.2,1016.0,28,36,5.0,1.4,10284.2
52447,20230404185321,28.1,1005.1,65,60,7.6,1.3,10421.4
52533,20230404185321,24.6,1010.5,74,254,6.4,1.3,10419.8
52546,20230404185321,21.2,1000.2,19,115,0.2,1.4,10058.4
52652,20230404185321,2.6,1024.7,81,292,3.2,0.3,10351.8
52661,20230404185321,7.5,1026.1,4,192,11.7,1.5,10445.2
52674,20230404185321,27.2,1010.1,26,96,11.4,0.2,10175.2
52679,20230404185321,23.2,1017.0,49,318,3.4,0.6,10234.2
52681,20230404185321,0.8,1025.2,51,239,13.0,0.2,10399.0
52787,20230404185321,6.0,1007.1,85,297,11.9,1.1,10382.8
52797,20230404185321,22.5,1010.1,75,272,13.5,1.5,10075.3
52884,20230404185321,25.8,1007.5,75,337,3.7,0.7,10224.9
52895,20230404185321,12.4,1023.1,62,123,12.4,1.5,10142.4
52983,20230404185321,8.0,1017.0,67,318,13.9,1.0,10474.8
52984,20230404185321,8.1,1016.4,58,135,9.5,1.5,10465.4
52986,20230404185321,2.9,1014.8,73,359,3.5,0.7,10284.0
52996,20230404185321,19.8,1001.2,18,158,6.5,1.0,10301.7
53821,20230404185321,19.8,1022.9,97,15,4.1,1.0,10380.3
53915,20230404185321,27.6,1026.2,35,169,10.1,0.7,10357.5
53923,20230404185321,9.2,1012.2,69,111,1.2,0.9,10357.0
56074,20230404185321,2.9,1011.2,72,81,11.6,0.8,10393.0
56080,20230404185321,19.6,1015.6,82,303,11.5,1.3,10421.9
56093,20230404185321,0.7,1014.1,37,291,0.5,1.0,10251.0
56096,20230404185321,9.2,1016.6,21,77,14.3,0.5,10419.4
57014,20230404185321,18.3,1009.9,3,14,7.8,1.0,10009.5
57996,20230404185321,27.0,1007.9,48,277,13.5,0.1,10421.7
59072,20230404185321,15.2,1011.0,76,203,10.2,0.7,10094.2
59082,20230404185321,25.4,1007.6,39,86,5.2,1.4,10052.4
59087,20230404185321,26.8,1021.6,16,244,8.7,0.9,10040.9
59088,20230404185321,9.0,1015.3,86,171,1.0,0.1,10453.3
59096,20230404185321,13.6,1016.1,46,350,7.6,0.8,10405.2
59097,20230404185321,2.5,1001.9,72,8,12.0,0.1,10368.0
59107,20230404185321,3.8,1002.6,82,171,12.3,0.0,10000.2
59116,20230404185321,28.9,1000.2,38,308,1.1,0.2,10335.7
59117,20230404185321,23.7,1024.4,33,38,12.7,1.4,10248.9
59271,20230404185321,32.4,1003.5,86,284,3.4,0.4,10121.1
59278,20230404185321,20.6,1010.9,31,190,4.1,0.3,10149.0
59280,20230404185321,7.8,1018.1,33,268,12.9,0.1,10086.8
59287,20230404185321,25.8,1007.8,1,205,10.9,0.0,10408.1
59289,20230404185321,8.1,1004.7,57,43,11.5,1.3,10438.1
59293,20230404185321,13.2,1014.5,5,220,1.9,0.6,10397.7
59294,20230404185321,11.2,1005.0,97,260,1.1,0.4,10077.8
59298,20230404185321,18.0,1019.2,18,76,10.0,0.1,10324.8
59303,20230404185321,7.7,1002.4,38,86,6.8,0.5,10327.1
59304,20230404185321,17.1,1000.3,22,257,8.8,0.5,10080.7
59306,20230404185321,24.1,1024.6,40,144,1.1,1.1,10249.0
59310,20230404185321,1.2,1001.1,67,109,12.0,1.5,10483.0
59316,20230404185321,15.1,1022.0,8,1,5.9,0.0,10177.2
59317,20230404185321,26.2,1001.1,22,153,8.0,0.2,10383.3
59324,20230404185321,10.6,1008.9,48,192,8.3,0.6,10325.9
59456,20230404185321,7.6,1023.9,63,131,4.2,1.2,10269.0
59462,20230404185321,13.8,1004.8,100,224,11.8,1.4,10443.1
59478,20230404185321,9.7,1009.7,46,259,4.8,1.1,10390.1
59485,20230404185321,0.8,1015.3,75,169,8.3,0.5,10398.8
59488,20230404185321,22.0,1011.9,91,312,3.5,0.0,10348.4
59493,20230404185321,22.7,1020.9,30,111,10.0,0.0,10456.5
59501,20230404185321,18.0,1006.5,42,260,4.7,0.2,10126.9
59658,20230404185321,7.2,1018.7,84,6,2.3,0.9,10153.8
59663,20230404185321,14.5,1017.0,62,264,4.1,1.1,10366.0
59664,20230404185321,2.3,1022.3,25,86,4.2,0.9,10040.2
59673,20230404185321,17.5,1024.5,74,293,12.8,0.6,10350.8
59754,20230404185321,7.3,1000.2,25,143,1.6,0.3,10023.5
57947,20230404185321,22.5,1009.1,30,17,14.8,0.6,10273.5
57957,20230404185321,1.5,1000.9,11,18,10.2,0.6,10400.5
57958,20230404185321,22.0,1004.0,76,279,7.7,1.2,10356.3
59021,20230404185321,1.3,1024.9,18,103,2.6,0.5,10086.5
59023,20230404185321,23.2,1018.0,13,44,6.8,0.2,10040.7
59027,20230404185321,12.0,1023.9,56,225,8.0,0.1,10387.8
59037,20230404185321,25.2,1012.9,2,311,4.1,1.2,10346.8
59046,20230404185321,16.7,1004.3,75,106,9.9,0.7,10297.6
59058,20230404185321,26.1,1004.6,21,242,3.8,1.2,10314.3
59065,20230404185321,15.1,1024.6,92,262,1.3,0.2,10062.5
59209,20230404185321,28.6,1015.3,56,42,11.3,0.0,10392.9
59211,20230404185321,35.0,1006.1,88,355,11.7,0.1,10002.5
59218,20230404185321,24.9,1003.1,16,304,9.4,0.7,10474.6
59228,20230404185321,1.2,1009.0,77,208,4.8,0.3,10031.1
59242,20230404185321,26.9,1004.6,90,259,7.9,0.1,10471.4
59254,20230404185321,13.0,1001.8,7,31,9.2,1.3,10287.4
59265,20230404185321,23.3,1004.1,33,147,11.4,0.0,10389.2
59417,20230404185321,15.4,1004.5,90,130,5.7,1.3,10431.7
59431,20230404185321,25.9,1009.5,41,159,0.3,0.5,10448.4
59446,20230404185321,19.0,1016.8,72,229,8.2,0.5,10209.9
59453,20230404185321,31.6,1014.7,59,225,8.0,0.7,10174.9
59626,20230404185321,13.5,1006.6,37,296,12.6,0.5,10346.6
59631,20230404185321,16.3,1006.8,29,312,3.0,1.2,10315.0
59632,20230404185321,11.7,1024.2,43,107,13.2,0.9,10332.1
59644,20230404185321,2.5,1010.5,77,350,11.9,0.3,10147.9
59647,20230404185321,6.0,1024.8,93,40,12.1,0.4,10172.0
56691,20230404185321,4.9,1003.3,56,273,9.8,0.0,10187.2
56693,20230404185321,26.0,1001.1,90,251,1.0,0.3,10398.1
56792,20230404185321,23.6,1001.3,28,79,4.5,0.4,10416.9
56793,20230404185321,28.0,1024.6,30,79,7.1,0.9,10170.3
57606,20230404185321,10.8,1002.1,29,281,0.7,1.2,10485.4
57614,20230404185321,22.8,1009.5,53,84,2.8,1.3,10385.8
57625,20230404185321,17.4,1005.1,79,174,7.5,1.4,10428.2
57647,20230404185321,30.1,1011.7,96,149,10.5,0.1,10242.5
57707,20230404185321,16.5,1022.0,33,172,5.4,1.2,10255.0
57710,20230404185321,20.5,1021.1,41,226,1.8,0.5,10197.9
57712,20230404185321,35.0,1022.1,3,236,6.3,1.2,10075.5
57718,20230404185321,4.3,1015.5,16,272,10.2,1.1,10482.1
57722,20230404185321,27.4,1010.2,67,7,14.4,1.4,10287.3
57729,20230404185321,11.4,1004.6,74,229,0.9,0.1,10197.1
57731,20230404185321,9.1,1009.8,31,45,4.7,1.2,10292.5
57741,20230404185321,35.0,1018.5,84,60,0.5,0.2,10169.5
57803,20230404185321,31.9,1023.8,71,269,10.5,0.5,10328.6
57805,20230404185321,30.1,1009.2,69,350,10.0,0.9,10484.9
57806,20230404185321,5.6,1026.4,89,138,11.9,0.2,10133.9
57816,20230404185321,10.3,1005.8,29,246,1.8,0.3,10483.7
57825,20230404185321,27.0,1003.8,44,355,12.7,0.9,10421.3
57827,20230404185321,11.0,1008.4,15,76,14.2,0.6,10095.2
57832,20230404185321,29.4,1006.3,48,186,3.7,0.3,10465.3
57839,20230404185321,28.6,1013.5,60,255,10.8,0.3,10199.6
57840,20230404185321,17.8,1020.2,33,224,1.6,0.7,10483.7
57902,20230404185321,20.4,1006.2,97,51,9.9,1.0,10440.9
57906,20230404185321,31.9,1006.2,8,17,2.7,1.0,10190.2
57907,20230404185321,12.2,1019.3,89,264,5.0,1.2,10154.9
57910,20230404185321,14.4,1012.9,6,59,14.4,1.3,10476.5
57912,20230404185321,32.2,1001.1,88,137,6.0,0.3,10312.2
57916,20230404185321,26.7,1006.8,57,332,14.7,0.7,10342.8
57922,20230404185321,15.3,1024.1,87,140,6.4,1.0,10032.4
57926,20230404185321,25.0,1001.3,69,176,1.8,0.1,10161.5
57932,20230404185321,32.2,1021.7,12,14,8.0,0.6,10449.9
59758,20230404185321,9.3,1016.3,72,314,3.3,0.0,10465.5
59838,20230404185321,31.8,1013.0,1,46,11.7,1.4,10106.0
59845,20230404185321,30.8,1005.5,16,288,4.3,1.1,10364.7
59849,20230404185321,18.2,1004.8,93,297,12.2,0.3,10315.9
59855,20230404185321,18.2,1019.3,87,138,8.8,1.0,10338.7
59948,20230404185321,25.1,1012.8,64,144,8.5,1.5,10439.4
59954,20230404185321,3.2,1021.4,10,98,6.9,0.0,10268.1
59981,20230404185321,4.3,1015.9,64,316,6.9,0.7,10473.8
53399,20230404185321,30.5,1011.7,58,325,11.5,1.1,10266.7
53593,20230404185321,26.1,1008.3,1,287,9.3,0.7,10428.2
53698,20230404185321,13.4,1001.1,48,283,13.5,0.0,10389.7
53798,20230404185321,19.8,1024.0,61,338,14.6,0.3,10132.0
54308,20230404185321,23.7,1005.0,49,189,9.2,0.9,10323.1
54311,20230404185321,31.9,1005.7,4,4,5.6,1.5,10324.2
54401,20230404185321,10.4,1003.4,81,290,10.0,0.3,10482.6
54405,20230404185321,26.8,1016.5,88,311,12.2,1.1,10236.2
54423,20230404185321,8.4,1011.4,57,229,5.6,1.2,10426.1
54429,20230404185321,3.8,1021.3,6,339,1.5,0.0,10087.6
54436,20230404185321,2.7,1007.4,73,85,8.3,0.8,10010.2
54449,20230404185321,7.9,1014.6,22,192,1.8,0.1,10316.1
54518,20230404185321,33.6,1011.5,25,4,8.7,0.8,10171.2
