站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20230308144952,8.5,1024.9,16,243,13.5,1.4,10120.8
58102,20230308144952,2.3,1021.2,100,305,1.2,0.4,10256.2
58118,20230308144952,13.1,1020.3,76,81,10.9,0.8,10291.9
58122,20230308144952,24.6,1021.3,11,90,14.2,1.0,10352.7
58203,20230308144952,14.0,1025.4,69,286,12.0,0.3,10278.5
58215,20230308144952,4.0,1011.0,80,64,14.7,0.2,10422.1
58221,20230308144952,3.2,1001.4,15,251,4.4,0.5,10478.4
58225,20230308144952,11.2,1020.6,36,8,10.0,1.3,10158.1
58236,20230308144952,16.1,1015.9,23,335,2.8,0.7,10184.6
58311,20230308144952,19.2,1008.5,56,178,3.6,0.2,10065.7
58314,20230308144952,9.7,1017.9,36,109,10.5,0.9,10380.7
58319,20230308144952,11.0,1024.8,13,25,14.0,0.0,10316.9
58321,20230308144952,34.0,1006.0,96,256,12.9,0.9,10339.8
58326,20230308144952,1.8,1019.5,70,343,14.1,0.4,10167.9
58336,20230308144952,34.0,1026.3,29,246,12.5,0.7,10088.4
58338,20230308144952,0.8,1015.8,77,20,10.3,0.1,10253.9
58414,20230308144952,23.4,1025.6,23,347,3.8,0.1,10110.9
58419,20230308144952,15.9,1009.6,41,310,14.9,0.9,10275.6
58424,20230308144952,26.1,1020.6,67,61,9.6,1.0,10364.1
58429,20230308144952,13.7,1010.3,56,54,12.3,1.2,10439.1
58436,20230308144952,13.3,1012.2,24,222,1.8,0.5,10381.3
58437,20230308144952,22.7,1003.9,38,96,5.2,0.1,10439.4
58520,20230308144952,25.5,1017.4,52,273,7.7,0.2,10141.8
58531,20230308144952,22.4,1022.4,7,245,2.4,0.9,10009.8
54406,20230308144952,18.7,1024.9,86,276,7.6,1.2,10288.1
54416,20230308144952,17.9,1020.7,12,45,2.1,0.9,10270.0
54511,20230308144952,6.1,1018.3,41,27,1.9,1.5,10139.2
58725,20230308144952,14.7,1018.3,88,300,8.0,1.3,10333.0
58730,20230308144952,9.0,1011.3,69,206,1.0,0.1,10351.6
58731,20230308144952,30.0,1007.5,85,255,7.2,0.7,10399.6
58734,20230308144952,28.0,1004.9,22,188,2.5,1.3,10020.4
58737,20230308144952,34.7,1007.2,69,351,7.2,0.7,10449.7
58744,20230308144952,17.1,1016.7,29,1,11.2,0.0,10044.2
58754,20230308144952,6.0,1009.8,54,253,6.8,1.3,10257.8
58818,20230308144952,28.7,1025.4,89,225,3.1,0.9,10417.6
58820,20230308144952,25.4,1021.2,54,32,13.6,0.1,10120.2
58834,20230308144952,34.7,1001.7,7,15,3.6,1.4,10384.2
58837,20230308144952,9.4,1009.7,48,173,3.5,0.8,10351.6
58843,20230308144952,4.7,1011.6,87,17,7.7,0.6,10082.1
58846,20230308144952,6.7,1013.4,41,238,6.6,0.5,10147.4
58847,20230308144952,19.1,1008.5,67,125,5.2,0.9,10096.5
58911,20230308144952,4.9,1008.4,9,168,9.2,0.3,10077.6
58918,20230308144952,22.1,1010.9,100,267,5.2,0.5,10342.2
58921,20230308144952,20.5,1014.3,68,64,0.3,1.5,10009.5
58926,20230308144952,1.9,1023.1,86,76,12.6,0.4,10132.0
58927,20230308144952,14.5,1000.7,22,138,3.6,0.9,10085.2
58931,20230308144952,9.6,1009.0,21,352,5.1,1.5,10403.9
58933,20230308144952,5.2,1020.4,84,336,7.4,0.6,10104.2
58936,20230308144952,23.6,1002.6,96,229,1.9,0.4,10376.2
58944,20230308144952,22.7,1014.6,19,307,11.3,0.7,10169.6
59113,20230308144952,33.4,1003.4,53,52,11.4,0.0,10201.8
59126,20230308144952,31.5,1003.5,44,50,5.4,0.7,10182.1
59133,20230308144952,24.3,1023.4,40,288,4.3,0.2,10348.5
59134,20230308144952,8.6,1008.0,87,80,0.7,0.8,10013.2
59321,20230308144952,3.1,1011.2,86,14,7.1,0.9,10168.2
52323,20230308144952,4.8,1021.6,4,102,5.8,1.5,10488.7
52418,20230308144952,33.3,1016.1,84,106,5.7,0.6,10356.2
52424,20230308144952,13.9,1021.5,17,35,3.2,0.6,10311.6
52436,20230308144952,15.7,1011.4,15,234,10.8,0.7,10043.8
52446,20230308144952,13.6,1012.3,52,49,5.1,1.1,10079.2
52447,20230308144952,23.3,1014.4,49,87,8.2,0.3,10084.1
