站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20230308144902,10.1,1016.6,96,178,5.5,0.2,10109.5
58102,20230308144902,14.3,1018.9,71,13,3.4,1.3,10032.5
58118,20230308144902,14.3,1017.1,35,27,5.0,1.4,10420.9
58122,20230308144902,29.9,1015.1,46,36,7.9,1.4,10160.3
58203,20230308144902,0.9,1023.0,85,306,2.8,0.3,10148.4
58215,20230308144902,32.4,1025.1,27,159,1.2,1.2,10243.5
58221,20230308144902,32.8,1023.1,48,73,8.9,0.5,10127.3
58225,20230308144902,8.3,1007.8,12,203,9.4,0.8,10189.3
58236,20230308144902,2.7,1001.2,60,70,8.2,1.5,10193.7
58311,20230308144902,30.0,1023.6,26,336,11.9,0.7,10030.5
58314,20230308144902,9.5,1020.5,2,207,2.8,0.8,10014.8
58319,20230308144902,34.9,1023.1,33,1,4.6,1.5,10370.3
58321,20230308144902,17.0,1012.4,40,267,14.3,0.6,10449.5
58326,20230308144902,10.2,1016.0,67,87,2.3,0.8,10207.2
58336,20230308144902,10.0,1014.3,5,213,14.5,0.5,10286.6
58338,20230308144902,0.2,1000.7,53,35,8.8,0.9,10457.3
58414,20230308144902,8.1,1015.0,37,26,3.6,1.1,10139.4
58419,20230308144902,3.8,1002.1,23,336,12.3,0.1,10070.1
58424,20230308144902,28.5,1006.6,85,349,12.4,0.8,10444.3
58429,20230308144902,28.6,1005.2,68,277,5.6,1.2,10423.6
58436,20230308144902,3.7,1012.9,1,262,3.9,0.4,10433.6
58437,20230308144902,9.2,1002.7,6,29,4.0,1.1,10298.5
58520,20230308144902,24.7,1020.1,15,152,14.7,1.4,10473.8
58531,20230308144902,28.5,1015.5,70,346,3.9,0.0,10000.8
54406,20230308144902,11.0,1024.5,89,73,6.9,1.2,10417.2
54416,20230308144902,13.1,1014.2,36,349,9.1,0.4,10124.3
54511,20230308144902,32.3,1022.9,17,316,13.6,1.4,10207.1
58725,20230308144902,0.8,1023.7,64,239,7.2,1.2,10231.7
58730,20230308144902,29.1,1007.0,54,138,8.3,0.9,10034.0
58731,20230308144902,28.7,1008.1,27,65,6.0,0.1,10471.9
58734,20230308144902,32.8,1023.0,6,154,12.5,0.9,10041.7
58737,20230308144902,23.4,1015.3,93,26,4.0,0.7,10417.0
58744,20230308144902,13.4,1026.4,16,36,11.1,1.2,10411.4
58754,20230308144902,16.5,1001.3,87,91,4.5,0.5,10369.6
58818,20230308144902,2.7,1008.3,72,129,13.6,0.4,10026.2
58820,20230308144902,22.8,1002.3,27,154,1.1,0.6,10056.1
58834,20230308144902,26.5,1022.2,31,217,6.8,0.2,10210.4
58837,20230308144902,23.5,1000.3,81,328,3.2,1.5,10340.4
58843,20230308144902,11.7,1012.9,97,144,1.4,1.1,10417.1
58846,20230308144902,33.6,1022.2,90,103,5.2,0.7,10038.9
58847,20230308144902,18.7,1012.8,11,108,6.5,0.4,10196.7
58911,20230308144902,7.4,1000.6,31,156,5.7,0.7,10365.5
58918,20230308144902,11.6,1024.2,77,8,11.6,0.8,10360.9
58921,20230308144902,31.4,1019.6,51,235,14.0,1.5,10169.7
58926,20230308144902,9.6,1025.8,37,128,9.6,1.0,10112.5
58927,20230308144902,18.0,1003.6,66,108,7.5,0.4,10171.0
58931,20230308144902,17.5,1005.1,61,3,9.3,1.2,10102.9
58933,20230308144902,8.3,1006.8,48,143,10.1,0.5,10200.7
58936,20230308144902,16.3,1018.5,78,96,4.9,0.9,10335.4
58944,20230308144902,4.4,1004.3,26,231,9.9,1.4,10323.8
59113,20230308144902,27.1,1006.5,76,320,10.1,0.0,10441.0
59126,20230308144902,7.7,1021.6,79,185,3.5,0.2,10429.9
59133,20230308144902,27.2,1022.2,80,2,7.0,0.0,10436.1
59134,20230308144902,19.8,1017.3,67,150,8.6,0.7,10131.2
59321,20230308144902,25.9,1017.4,94,276,7.4,0.5,10029.2
52323,20230308144902,32.4,1013.4,65,84,8.7,0.7,10001.5
52418,20230308144902,14.4,1025.8,32,3,0.2,1.0,10458.6
52424,20230308144902,14.2,1010.6,16,115,9.4,0.9,10216.2
52436,20230308144902,8.3,1008.5,1,351,11.1,0.1,10095.1
52446,20230308144902,5.3,1016.6,69,285,7.7,0.1,10139.9
52447,20230308144902,13.8,1005.0,73,39,0.5,1.5,10103.6
52533,20230308144902,21.4,1024.7,100,94,14.0,1.4,10207.8
52546,20230308144902,21.1,1018.8,48,258,7.5,1.1,10049.3
52652,20230308144902,18.9,1007.0,81,303,11.1,0.5,10474.7
52661,20230308144902,30.1,1019.4,80,68,11.4,0.7,10330.2
52674,20230308144902,31.7,1022.8,3,88,12.7,1.3,10048.5
52679,20230308144902,14.5,1015.5,45,165,7.0,1.1,10455.5
52681,20230308144902,26.8,1026.3,17,61,3.8,1.2,10362.9
52787,20230308144902,18.0,1026.2,46,22,3.3,0.0,10218.7
52797,20230308144902,25.3,1026.4,51,228,8.9,0.4,10129.3
52884,20230308144902,10.6,1018.7,64,177,12.9,0.3,10432.3
52895,20230308144902,30.5,1024.8,18,6,4.6,0.5,10152.9
52983,20230308144902,4.6,1012.3,37,217,3.3,0.9,10030.4
52984,20230308144902,2.5,1005.5,35,288,9.1,0.8,10382.6
52986,20230308144902,31.9,1010.5,38,308,14.8,1.3,10438.3
52996,20230308144902,7.4,1013.2,80,101,1.5,0.0,10321.3
53821,20230308144902,23.9,1021.8,12,31,11.8,1.5,10008.5
53915,20230308144902,14.6,1021.7,74,172,14.4,0.3,10148.4
53923,20230308144902,17.3,1002.4,81,267,3.4,0.2,10108.0
56074,20230308144902,4.2,1005.1,5,106,3.3,0.7,10124.8
56080,20230308144902,16.4,1006.3,79,356,11.8,0.1,10389.2
56093,20230308144902,16.4,1023.3,10,12,12.3,1.4,10212.9
56096,20230308144902,13.8,1007.3,9,23,3.7,1.2,10317.7
57014,20230308144902,7.0,1025.3,90,20,12.9,1.3,10036.0
57996,20230308144902,6.8,1010.5,74,68,1.5,0.8,10238.6
59072,20230308144902,30.7,1002.3,5,2,3.4,0.9,10311.0
59082,20230308144902,8.2,1023.9,31,94,4.3,1.0,10004.9
59087,20230308144902,21.3,1015.3,1,76,8.7,0.2,10088.3
59088,20230308144902,28.9,1016.7,44,175,2.0,0.5,10259.5
59096,20230308144902,2.0,1002.8,41,319,1.8,0.0,10245.2
59097,20230308144902,23.5,1007.7,8,299,6.1,1.3,10175.4
59107,20230308144902,12.9,1005.9,65,289,5.7,0.0,10047.3
59116,20230308144902,20.7,1022.0,15,173,0.0,1.4,10449.4
59117,20230308144902,3.8,1016.1,5,317,0.6,1.2,10091.6
59271,20230308144902,30.0,1016.5,22,39,0.2,0.4,10447.8
59278,20230308144902,11.9,1021.4,77,122,14.8,1.2,10498.6
59280,20230308144902,13.1,1017.9,10,192,6.9,0.7,10375.0
