站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20230403211615,18.8,1018.5,85,320,2.4,0.6,10226.9
58102,20230403211615,10.4,1025.8,90,79,0.6,0.1,10375.8
58118,20230403211615,18.2,1018.8,27,16,11.0,0.1,10047.8
58122,20230403211615,2.5,1004.3,76,215,14.9,0.4,10051.2
58203,20230403211615,25.2,1016.0,45,44,13.2,1.2,10440.3
58215,20230403211615,7.2,1013.8,94,93,0.8,0.2,10256.7
58221,20230403211615,14.5,1005.5,28,336,11.5,0.5,10310.3
58225,20230403211615,9.2,1019.0,94,135,6.6,0.9,10059.0
58236,20230403211615,27.2,1002.4,63,318,2.6,1.4,10419.1
58311,20230403211615,30.6,1009.8,32,179,0.1,1.2,10427.5
58314,20230403211615,34.1,1025.8,10,279,0.5,0.4,10159.0
58319,20230403211615,6.1,1015.3,80,331,9.6,0.0,10288.1
58321,20230403211615,7.5,1012.8,38,129,5.5,1.1,10242.5
58326,20230403211615,34.0,1008.7,55,6,4.7,0.9,10200.3
58336,20230403211615,32.5,1001.2,22,133,12.0,1.4,10099.4
58338,20230403211615,12.6,1019.3,40,329,6.4,0.2,10476.4
58414,20230403211615,8.6,1021.9,27,96,8.8,1.5,10214.2
58419,20230403211615,2.7,1008.6,66,268,2.5,1.1,10147.7
58424,20230403211615,2.5,1006.3,92,24,7.0,1.3,10299.5
58429,20230403211615,5.9,1013.0,82,309,11.6,0.4,10379.1
58436,20230403211615,29.7,1005.2,71,302,13.6,0.8,10099.6
58437,20230403211615,4.4,1010.9,76,231,13.2,0.0,10295.8
58520,20230403211615,12.2,1015.5,79,253,2.4,1.0,10050.5
58531,20230403211615,11.2,1007.0,95,97,13.0,1.1,10396.4
54406,20230403211615,10.2,1016.7,77,298,13.9,0.6,10479.5
54416,20230403211615,21.2,1000.7,43,282,6.3,0.6,10334.0
54511,20230403211615,11.7,1006.2,78,255,2.8,0.4,10492.7
58725,20230403211615,23.6,1025.1,98,220,1.3,1.1,10497.7
58730,20230403211615,0.2,1015.3,97,112,1.7,0.9,10185.9
58731,20230403211615,29.1,1009.5,96,304,2.2,0.1,10004.1
58734,20230403211615,16.7,1025.7,64,175,12.2,0.9,10172.1
58737,20230403211615,15.1,1004.9,32,178,12.7,1.2,10041.0
58744,20230403211615,2.6,1001.7,49,343,9.2,0.9,10068.6
58754,20230403211615,19.1,1024.2,99,318,4.7,0.5,10495.2
58818,20230403211615,2.9,1008.7,93,349,9.2,0.4,10012.0
58820,20230403211615,24.8,1002.1,40,228,10.0,1.4,10049.0
58834,20230403211615,8.0,1025.7,37,277,2.4,0.1,10013.8
58837,20230403211615,7.0,1008.2,29,189,10.6,1.4,10202.3
58843,20230403211615,6.9,1002.6,7,357,5.5,1.0,10131.3
58846,20230403211615,29.1,1011.3,36,323,10.9,1.0,10399.0
58847,20230403211615,11.0,1014.1,62,98,4.9,1.0,10159.0
58911,20230403211615,33.8,1017.5,9,174,11.9,0.8,10254.8
58918,20230403211615,8.4,1021.6,28,198,13.9,0.9,10103.0
58921,20230403211615,19.8,1003.8,96,274,4.2,0.6,10200.5
58926,20230403211615,1.7,1020.2,46,315,5.3,1.0,10127.1
58927,20230403211615,34.9,1020.3,62,130,14.5,0.9,10188.0
58931,20230403211615,29.7,1001.9,53,309,2.7,0.3,10074.9
58933,20230403211615,16.1,1001.9,29,314,9.7,1.5,10183.7
58936,20230403211615,31.7,1009.2,23,335,1.4,0.7,10392.3
58944,20230403211615,21.6,1024.7,64,124,13.8,1.2,10116.1
59113,20230403211615,5.9,1016.7,84,330,10.8,1.1,10043.3
59126,20230403211615,28.5,1001.3,64,165,8.4,0.3,10403.2
59133,20230403211615,15.5,1019.6,33,275,7.4,0.6,10219.8
59134,20230403211615,26.3,1015.8,33,110,0.3,1.1,10123.5
59321,20230403211615,31.9,1019.4,94,18,2.3,0.0,10100.9
52323,20230403211615,31.5,1019.0,73,49,3.5,0.7,10289.7
52418,20230403211615,30.0,1002.9,96,285,4.7,1.1,10179.1
52424,20230403211615,32.2,1011.4,55,44,0.9,1.4,10457.9
52436,20230403211615,30.9,1026.0,62,115,11.1,0.7,10469.8
52446,20230403211615,9.6,1016.5,67,267,5.3,0.6,10155.8
52447,20230403211615,4.1,1005.8,12,72,5.9,0.2,10055.0
52533,20230403211615,17.2,1026.3,2,340,12.4,0.7,10232.8
52546,20230403211615,20.2,1013.3,71,206,3.0,0.0,10148.3
52652,20230403211615,22.0,1022.4,92,127,12.6,0.2,10301.1
52661,20230403211615,32.3,1014.5,83,230,7.8,1.0,10252.0
52674,20230403211615,15.9,1014.4,4,206,14.4,0.0,10432.4
52679,20230403211615,19.3,1015.1,23,162,5.6,0.4,10134.7
52681,20230403211615,4.1,1017.6,6,250,11.7,0.9,10317.0
52787,20230403211615,11.5,1005.2,4,123,10.7,0.2,10353.4
52797,20230403211615,2.8,1025.4,32,97,14.0,0.2,10316.9
52884,20230403211615,30.1,1020.0,54,125,0.3,0.3,10104.4
52895,20230403211615,4.8,1006.0,12,160,14.8,0.9,10109.7
52983,20230403211615,0.8,1013.8,41,330,7.5,1.5,10019.9
52984,20230403211615,23.4,1005.3,84,314,11.9,1.4,10477.5
52986,20230403211615,15.2,1008.6,80,289,9.1,0.5,10007.8
52996,20230403211615,3.9,1017.5,67,130,8.2,1.3,10210.2
53821,20230403211615,7.8,1004.3,42,77,1.8,0.1,10048.6
53915,20230403211615,15.1,1015.1,97,350,6.2,1.1,10493.4
53923,20230403211615,15.4,1005.6,61,133,9.7,0.8,10451.1
56074,20230403211615,4.8,1003.5,50,267,8.5,0.3,10204.6
56080,20230403211615,7.2,1022.1,61,211,9.7,1.3,10337.8
56093,20230403211615,5.8,1007.1,8,21,6.5,0.3,10312.0
56096,20230403211615,27.7,1021.0,52,240,13.1,0.0,10357.2
57014,20230403211615,10.0,1009.4,49,130,2.9,0.9,10217.2
57996,20230403211615,19.9,1015.4,61,296,11.3,1.2,10017.7
59072,20230403211615,17.4,1024.6,88,347,6.2,1.0,10332.6
59082,20230403211615,11.9,1022.2,84,216,13.9,1.5,10472.7
59087,20230403211615,13.2,1026.4,24,122,0.3,0.3,10392.4
59088,20230403211615,29.1,1023.6,83,310,3.7,0.6,10131.0
59096,20230403211615,20.4,1002.5,79,322,14.3,0.6,10339.1
59097,20230403211615,2.5,1016.2,79,197,6.4,1.0,10216.3
59107,20230403211615,14.6,1013.1,15,105,5.0,1.3,10131.0
59116,20230403211615,14.6,1007.8,53,347,3.6,0.2,10311.8
59117,20230403211615,22.9,1010.9,81,126,14.6,0.3,10159.4
59271,20230403211615,11.5,1016.5,79,246,3.9,1.3,10406.7
59278,20230403211615,28.1,1001.3,30,299,12.4,1.5,10259.6
59280,20230403211615,7.5,1018.3,17,39,9.8,0.8,10378.9
59287,20230403211615,9.8,1006.3,60,147,13.4,1.2,10231.4
59289,20230403211615,4.3,1024.9,75,329,12.4,0.0,10422.3
59293,20230403211615,19.9,1001.6,100,289,13.6,0.4,10183.2
59294,20230403211615,5.3,1022.8,19,36,0.6,0.2,10002.8
59298,20230403211615,14.6,1005.8,86,170,10.8,0.9,10026.8
59303,20230403211615,26.6,1024.7,36,154,3.6,0.9,10165.9
59304,20230403211615,33.5,1005.7,59,37,7.5,1.3,10199.8
59306,20230403211615,35.0,1007.2,29,104,6.1,0.6,10025.6
59310,20230403211615,2.3,1018.4,33,276,13.9,0.6,10032.3
59316,20230403211615,29.8,1003.0,69,211,5.2,1.2,10420.5
59317,20230403211615,11.9,1015.8,61,292,2.7,1.1,10470.3
59324,20230403211615,0.2,1015.0,29,307,12.0,1.2,10280.0
59456,20230403211615,2.3,1013.1,9,172,4.3,0.1,10188.6
59462,20230403211615,21.2,1000.1,100,32,2.6,0.3,10197.7
59478,20230403211615,1.0,1000.3,42,210,3.7,0.9,10285.1
59485,20230403211615,20.0,1025.7,4,211,5.5,0.0,10399.6
59488,20230403211615,4.9,1010.0,35,198,14.7,0.2,10014.6
59493,20230403211615,12.1,1017.3,44,304,9.4,1.0,10406.5
59501,20230403211615,15.1,1020.3,33,242,8.7,0.5,10467.4
59658,20230403211615,8.6,1021.8,99,142,5.1,1.0,10351.0
59663,20230403211615,29.9,1022.4,5,303,7.4,0.2,10351.1
59664,20230403211615,4.2,1010.5,56,215,11.8,1.0,10077.5
59673,20230403211615,4.6,1012.9,49,107,1.0,0.4,10369.3
59754,20230403211615,28.0,1012.0,19,33,8.4,1.3,10146.9
57947,20230403211615,34.0,1011.1,82,187,10.5,1.0,10172.0
57957,20230403211615,17.7,1024.5,24,317,1.5,0.6,10406.3
57958,20230403211615,28.4,1014.1,65,301,7.7,1.3,10061.6
59021,20230403211615,31.5,1024.3,35,206,10.1,0.9,10123.2
59023,20230403211615,34.5,1016.7,28,206,9.3,0.8,10103.2
