站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20230404135017,21.8,1014.3,84,320,6.7,0.8,10285.2
58102,20230404135017,34.4,1005.0,79,338,7.6,1.5,10368.1
58118,20230404135017,12.8,1002.5,39,55,10.7,1.0,10025.9
58122,20230404135017,10.4,1000.4,4,131,0.8,0.2,10294.8
58203,20230404135017,4.0,1003.2,92,274,7.7,0.3,10148.2
58215,20230404135017,30.7,1017.5,77,300,8.6,1.0,10436.3
58221,20230404135017,16.8,1013.1,23,180,6.8,1.2,10254.8
58225,20230404135017,29.2,1010.4,48,108,10.8,1.4,10357.1
58236,20230404135017,2.2,1003.2,27,179,7.6,0.1,10160.2
58311,20230404135017,33.4,1018.9,100,171,4.0,1.2,10113.4
58314,20230404135017,29.7,1008.7,15,40,10.0,0.1,10391.1
58319,20230404135017,9.9,1021.4,48,104,8.0,1.1,10372.0
58321,20230404135017,31.9,1020.4,57,170,3.8,1.4,10411.5
58326,20230404135017,29.8,1011.4,7,351,14.8,0.9,10353.4
58336,20230404135017,21.3,1016.0,6,96,6.8,0.0,10189.9
58338,20230404135017,34.0,1015.7,22,359,10.8,1.3,10046.7
58414,20230404135017,34.5,1007.8,72,250,11.7,0.0,10420.1
58419,20230404135017,1.8,1018.9,46,233,7.0,0.3,10265.7
58424,20230404135017,16.8,1005.8,19,271,4.4,0.3,10006.9
58429,20230404135017,9.2,1006.3,90,234,5.0,0.6,10009.9
58436,20230404135017,7.9,1004.6,13,190,9.9,1.2,10228.0
58437,20230404135017,24.2,1021.9,77,177,13.0,1.3,10027.5
58520,20230404135017,24.6,1012.9,47,52,8.4,1.2,10264.8
58531,20230404135017,0.0,1011.2,64,36,13.3,1.2,10308.9
54406,20230404135017,15.1,1006.0,9,266,9.6,0.9,10214.8
54416,20230404135017,31.7,1009.2,81,127,7.3,1.2,10367.0
54511,20230404135017,32.3,1004.9,47,164,5.5,1.2,10314.1
58725,20230404135017,27.6,1004.8,13,132,9.7,1.5,10227.0
58730,20230404135017,17.9,1004.0,5,106,14.5,0.0,10070.2
58731,20230404135017,33.8,1001.2,62,151,9.4,0.5,10148.1
58734,20230404135017,1.8,1018.0,55,243,3.1,0.8,10175.7
58737,20230404135017,23.5,1004.9,57,331,0.4,0.4,10165.5
58744,20230404135017,33.3,1006.5,77,62,2.5,0.8,10135.6
58754,20230404135017,23.1,1021.2,62,156,3.4,1.0,10055.6
58818,20230404135017,18.7,1015.5,19,160,6.7,0.0,10286.1
58820,20230404135017,11.2,1026.2,4,50,7.1,1.1,10244.6
58834,20230404135017,23.2,1007.6,29,358,7.6,1.3,10115.9
58837,20230404135017,30.4,1007.9,62,256,13.8,1.0,10380.9
58843,20230404135017,33.6,1024.8,5,226,11.5,0.2,10463.8
58846,20230404135017,10.8,1020.8,35,274,12.5,0.9,10381.6
58847,20230404135017,0.2,1021.2,98,115,3.3,1.3,10216.6
58911,20230404135017,9.2,1024.4,70,7,7.6,1.0,10012.0
58918,20230404135017,34.9,1017.6,41,199,10.4,1.2,10238.8
58921,20230404135017,13.6,1017.8,9,305,1.7,0.2,10060.0
58926,20230404135017,2.3,1003.8,16,293,8.7,0.8,10334.2
58927,20230404135017,14.4,1024.8,26,63,13.0,0.7,10003.8
58931,20230404135017,21.8,1000.2,48,142,3.4,0.3,10137.5
58933,20230404135017,20.5,1010.9,64,42,5.4,0.3,10245.9
58936,20230404135017,29.4,1006.0,7,228,5.0,0.5,10128.3
58944,20230404135017,18.0,1011.9,83,241,3.3,0.3,10160.1
59113,20230404135017,31.3,1019.1,97,331,8.4,1.5,10434.9
59126,20230404135017,31.7,1018.2,60,0,11.8,1.5,10179.5
59133,20230404135017,32.3,1005.1,43,176,11.4,0.5,10365.0
59134,20230404135017,28.2,1008.9,79,256,1.6,0.8,10226.4
59321,20230404135017,7.0,1023.9,15,302,7.6,1.0,10405.1
52323,20230404135017,7.4,1018.0,31,292,9.0,0.2,10041.3
52418,20230404135017,1.9,1020.0,20,351,1.1,0.6,10081.0
52424,20230404135017,5.4,1003.5,45,4,9.1,1.0,10351.6
52436,20230404135017,19.1,1023.9,22,216,5.6,0.8,10156.9
52446,20230404135017,25.2,1009.8,56,126,0.4,1.0,10121.1
52447,20230404135017,28.4,1006.3,75,294,9.3,1.4,10031.7
52533,20230404135017,25.5,1007.5,19,4,12.5,0.2,10466.5
52546,20230404135017,22.2,1024.7,85,234,12.1,0.1,10377.5
52652,20230404135017,19.2,1017.3,54,1,14.2,0.8,10311.3
52661,20230404135017,11.4,1001.6,90,344,12.6,0.0,10001.7
52674,20230404135017,15.6,1020.7,37,196,2.2,0.2,10010.5
52679,20230404135017,25.9,1000.9,45,317,5.6,0.4,10192.5
52681,20230404135017,29.2,1010.8,27,159,7.9,0.3,10476.3
52787,20230404135017,17.9,1006.1,33,59,3.8,0.9,10492.4
