站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20230308144942,7.0,1018.7,83,250,12.5,1.3,10048.1
58102,20230308144942,20.9,1025.8,48,123,6.0,0.7,10166.5
58118,20230308144942,9.4,1003.1,85,336,12.2,0.7,10392.9
58122,20230308144942,33.1,1024.3,14,130,0.4,1.2,10365.0
58203,20230308144942,15.1,1008.4,66,23,8.6,1.5,10359.5
58215,20230308144942,9.5,1010.4,87,177,13.8,1.3,10468.6
58221,20230308144942,11.5,1012.0,4,81,2.8,0.3,10486.0
58225,20230308144942,6.9,1023.7,68,13,13.0,1.2,10319.4
58236,20230308144942,2.1,1009.1,90,127,13.5,0.6,10381.0
58311,20230308144942,18.3,1000.3,89,169,5.0,0.6,10403.3
58314,20230308144942,25.2,1011.6,39,340,2.1,0.5,10399.4
58319,20230308144942,2.6,1024.4,31,140,8.6,0.9,10326.3
58321,20230308144942,14.4,1014.9,82,12,5.7,1.0,10026.6
58326,20230308144942,6.8,1018.3,62,278,3.4,0.1,10133.8
58336,20230308144942,14.7,1010.5,86,264,8.8,0.0,10289.4
58338,20230308144942,21.2,1021.5,70,310,14.4,0.7,10021.7
58414,20230308144942,25.8,1024.0,49,78,13.1,0.6,10303.4
58419,20230308144942,34.1,1018.4,34,283,3.3,1.5,10114.5
58424,20230308144942,0.4,1008.3,14,23,12.6,1.1,10494.0
58429,20230308144942,26.8,1023.5,96,84,9.0,0.4,10227.0
58436,20230308144942,31.7,1004.7,2,89,1.9,0.9,10395.8
58437,20230308144942,6.0,1025.3,75,210,3.8,0.0,10248.1
58520,20230308144942,21.5,1008.7,33,280,5.5,0.9,10119.1
58531,20230308144942,17.6,1009.1,23,58,12.1,0.9,10117.8
54406,20230308144942,10.5,1021.0,14,303,0.4,0.6,10347.4
54416,20230308144942,24.8,1020.0,45,315,4.9,1.1,10468.4
54511,20230308144942,28.8,1016.9,44,240,13.6,0.3,10417.7
58725,20230308144942,32.4,1012.8,44,177,7.1,0.5,10053.3
58730,20230308144942,21.7,1025.9,2,329,11.9,0.2,10432.9
58731,20230308144942,9.0,1008.0,89,318,4.6,0.1,10093.1
58734,20230308144942,30.6,1015.4,43,286,8.5,0.2,10404.5
58737,20230308144942,25.1,1025.0,47,186,14.0,1.3,10332.1
58744,20230308144942,28.7,1003.6,71,277,9.0,0.0,10288.0
58754,20230308144942,5.9,1000.0,31,174,7.3,0.6,10287.4
58818,20230308144942,1.4,1023.0,58,138,6.1,1.1,10024.7
58820,20230308144942,9.5,1022.4,51,299,5.7,0.4,10480.6
58834,20230308144942,3.8,1016.9,30,289,9.5,0.8,10480.5
58837,20230308144942,8.0,1022.6,85,326,6.8,1.0,10048.2
58843,20230308144942,34.8,1007.2,65,72,4.4,1.3,10011.4
58846,20230308144942,29.8,1005.4,87,222,11.6,0.8,10041.1
58847,20230308144942,29.3,1004.1,9,70,2.5,0.9,10333.4
58911,20230308144942,12.9,1002.6,51,27,6.9,1.1,10343.4
58918,20230308144942,19.6,1004.8,86,121,9.2,1.3,10037.5
58921,20230308144942,28.5,1006.2,29,115,4.7,0.7,10248.5
58926,20230308144942,30.8,1007.3,72,178,14.0,1.1,10052.5
58927,20230308144942,18.4,1026.4,93,330,11.2,1.5,10011.2
58931,20230308144942,26.1,1011.2,4,124,8.7,1.2,10014.1
58933,20230308144942,10.6,1003.7,4,301,11.4,0.4,10452.6
58936,20230308144942,0.0,1004.2,66,128,0.0,0.5,10352.6
58944,20230308144942,17.4,1000.3,80,312,3.9,1.1,10176.5
59113,20230308144942,18.6,1002.8,4,348,0.0,0.6,10251.8
59126,20230308144942,9.2,1008.9,70,162,4.1,1.3,10057.2
59133,20230308144942,17.4,1000.5,12,353,10.4,0.0,10302.2
59134,20230308144942,2.7,1003.2,73,101,13.6,1.5,10362.9
59321,20230308144942,15.2,1023.9,20,311,4.3,1.4,10283.1
52323,20230308144942,11.0,1005.1,84,85,13.2,0.1,10077.6
52418,20230308144942,21.2,1023.3,55,222,3.5,0.5,10457.1
52424,20230308144942,6.5,1007.6,10,137,6.3,0.5,10365.6
52436,20230308144942,10.4,1001.7,16,149,0.8,0.2,10119.6
52446,20230308144942,10.8,1016.2,33,109,13.8,1.1,10097.1
52447,20230308144942,25.5,1006.5,47,195,5.0,0.8,10140.4
52533,20230308144942,0.1,1003.3,86,156,1.6,0.2,10369.7
52546,20230308144942,16.9,1026.2,77,353,1.1,0.0,10199.1
52652,20230308144942,21.4,1013.6,27,341,13.3,1.0,10059.2
52661,20230308144942,15.2,1000.3,57,135,5.0,0.6,10344.2
52674,20230308144942,4.7,1018.0,73,118,2.3,1.3,10112.8
52679,20230308144942,6.1,1006.3,94,192,3.0,0.5,10272.6
52681,20230308144942,31.7,1026.3,20,322,14.2,0.2,10412.8
52787,20230308144942,21.0,1000.3,58,253,8.6,0.6,10331.1
52797,20230308144942,34.4,1008.8,44,290,12.5,1.1,10282.9
52884,20230308144942,7.1,1015.9,96,321,12.9,0.4,10335.8
52895,20230308144942,27.4,1017.2,72,94,7.7,1.1,10165.8
52983,20230308144942,22.8,1023.1,53,59,4.9,0.1,10347.1
52984,20230308144942,15.8,1014.5,53,257,4.6,1.1,10256.9
52986,20230308144942,13.5,1011.4,48,72,4.0,1.5,10151.3
52996,20230308144942,30.1,1005.0,32,42,9.9,0.7,10349.9
53821,20230308144942,11.8,1001.6,54,20,13.7,0.9,10441.4
53915,20230308144942,12.4,1012.6,52,28,14.4,0.4,10415.6
53923,20230308144942,7.3,1003.8,77,53,11.8,0.4,10362.7
56074,20230308144942,8.6,1021.6,4,170,10.8,1.0,10343.1
56080,20230308144942,17.8,1024.7,50,17,3.5,0.6,10322.3
56093,20230308144942,34.7,1001.3,90,155,7.9,1.2,10421.5
56096,20230308144942,14.5,1000.8,2,225,10.2,1.3,10120.6
57014,20230308144942,33.4,1009.8,17,130,7.4,0.3,10056.1
57996,20230308144942,24.0,1011.3,74,263,14.7,1.4,10486.5
59072,20230308144942,0.0,1003.5,22,77,9.5,0.2,10082.6
59082,20230308144942,21.3,1016.8,69,240,10.1,0.5,10396.1
59087,20230308144942,15.3,1011.0,49,197,5.6,0.5,10074.5
59088,20230308144942,20.3,1003.3,69,155,14.6,0.5,10464.6
59096,20230308144942,30.6,1009.9,95,169,5.1,0.8,10217.8
59097,20230308144942,26.9,1003.3,12,103,3.1,1.5,10012.2
59107,20230308144942,23.6,1021.2,93,72,5.2,0.9,10429.3
59116,20230308144942,23.1,1022.3,79,291,4.8,0.2,10002.7
59117,20230308144942,3.0,1009.9,22,91,6.3,1.1,10236.3
59271,20230308144942,10.1,1000.1,59,125,6.0,0.9,10043.5
59278,20230308144942,22.4,1026.0,64,80,0.2,1.2,10333.6
59280,20230308144942,14.5,1002.1,44,5,6.1,0.5,10000.5
59287,20230308144942,1.6,1023.1,68,206,1.5,0.0,10432.7
59289,20230308144942,17.0,1003.8,70,118,13.7,0.0,10067.8
59293,20230308144942,29.7,1012.4,5,332,10.0,0.3,10406.2
59294,20230308144942,4.0,1009.7,51,329,3.0,0.5,10061.8
59298,20230308144942,22.9,1010.1,36,73,3.9,0.6,10147.1
59303,20230308144942,24.7,1006.7,62,156,4.6,0.6,10307.6
59304,20230308144942,22.3,1018.5,50,214,1.2,0.5,10485.5
59306,20230308144942,26.6,1009.5,4,288,5.4,0.5,10466.8
59310,20230308144942,3.1,1020.3,58,348,11.6,0.0,10361.7
59316,20230308144942,2.7,1000.0,46,31,3.7,1.4,10172.6
59317,20230308144942,33.3,1022.3,34,32,5.1,0.2,10052.2
59324,20230308144942,27.3,1019.0,86,197,6.5,0.8,10429.2
59456,20230308144942,30.5,1013.4,76,174,14.4,0.0,10412.4
59462,20230308144942,34.5,1000.5,69,147,2.2,1.3,10408.2
59478,20230308144942,26.7,1010.9,30,277,1.0,1.0,10042.1
59485,20230308144942,7.3,1017.8,29,94,3.8,0.5,10028.6
59488,20230308144942,21.5,1013.3,49,215,4.9,0.0,10300.9
59493,20230308144942,1.4,1026.3,17,177,3.3,0.1,10090.3
59501,20230308144942,8.6,1004.0,55,39,7.2,1.1,10109.1
59658,20230308144942,2.6,1015.2,90,45,4.7,1.3,10355.7
59663,20230308144942,34.5,1016.2,75,83,3.8,1.4,10199.4
59664,20230308144942,12.7,1002.3,53,175,5.7,0.0,10493.3
59673,20230308144942,10.3,1004.7,69,242,11.0,0.2,10477.2
59754,20230308144942,15.9,1020.2,90,68,5.6,0.6,10060.6
57947,20230308144942,12.9,1011.3,37,114,8.2,0.2,10335.4
57957,20230308144942,30.4,1020.9,61,162,3.3,0.0,10331.0
57958,20230308144942,6.4,1011.9,43,246,4.4,0.6,10387.2
59021,20230308144942,29.3,1013.5,10,20,14.4,1.4,10282.8
59023,20230308144942,10.3,1004.6,78,349,8.1,1.3,10235.7
59027,20230308144942,23.0,1019.5,45,238,5.9,1.2,10056.6
59037,20230308144942,6.8,1009.6,50,76,5.3,1.1,10287.1
59046,20230308144942,16.3,1010.2,64,33,3.9,0.5,10037.2
59058,20230308144942,13.8,1000.2,58,106,1.0,0.6,10436.5
59065,20230308144942,17.0,1006.7,3,329,2.2,1.1,10380.5
59209,20230308144942,6.7,1012.8,52,8,7.2,0.8,10095.1
