站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20230404191636,28.2,1000.9,76,29,4.0,0.0,10358.1
58102,20230404191636,34.0,1005.8,6,353,2.6,0.5,10275.6
58118,20230404191636,30.8,1012.8,86,341,8.7,1.4,10073.4
58122,20230404191636,25.2,1002.7,69,303,14.5,0.4,10071.4
58203,20230404191636,20.4,1009.1,19,26,8.1,1.0,10142.4
58215,20230404191636,17.9,1011.9,63,211,5.7,0.3,10391.3
58221,20230404191636,30.2,1003.8,78,232,10.9,1.4,10027.6
58225,20230404191636,35.0,1009.7,77,107,9.4,0.0,10292.4
58236,20230404191636,6.3,1009.3,86,193,9.5,0.7,10002.5
58311,20230404191636,28.2,1006.9,40,243,0.3,0.5,10045.1
58314,20230404191636,0.9,1001.2,12,113,9.2,0.4,10275.8
58319,20230404191636,7.3,1007.3,4,261,13.2,0.7,10347.6
58321,20230404191636,4.6,1010.6,51,278,8.4,0.3,10317.2
58326,20230404191636,12.0,1012.8,76,121,4.2,0.6,10138.4
58336,20230404191636,24.4,1020.7,40,98,4.1,1.4,10047.4
58338,20230404191636,11.4,1005.1,42,349,9.6,0.4,10058.7
58414,20230404191636,26.4,1002.1,100,146,5.2,0.6,10239.3
58419,20230404191636,16.7,1022.2,30,322,8.0,1.2,10342.3
58424,20230404191636,34.3,1023.1,1,281,4.0,0.3,10046.9
58429,20230404191636,35.0,1006.3,84,230,13.6,0.5,10335.7
58436,20230404191636,12.4,1010.8,51,152,9.9,1.0,10269.7
58437,20230404191636,8.6,1024.9,49,234,14.3,1.3,10143.5
58520,20230404191636,18.6,1008.5,52,151,5.6,0.7,10473.8
58531,20230404191636,11.0,1015.4,56,253,4.0,1.1,10064.6
54406,20230404191636,30.2,1011.3,15,11,9.1,1.3,10473.6
54416,20230404191636,26.4,1002.1,47,296,7.5,1.0,10237.2
54511,20230404191636,32.4,1012.3,59,6,0.9,0.6,10253.9
58725,20230404191636,23.1,1026.0,74,296,6.2,0.9,10102.7
58730,20230404191636,1.8,1018.3,57,68,3.8,0.7,10160.0
58731,20230404191636,9.9,1000.2,16,244,1.3,0.1,10181.3
58734,20230404191636,27.2,1010.3,64,162,3.3,1.4,10478.6
58737,20230404191636,4.8,1025.1,59,242,0.1,0.4,10469.9
58744,20230404191636,9.9,1013.1,33,45,8.1,0.8,10108.1
58754,20230404191636,31.7,1024.8,38,90,5.7,1.2,10412.1
58818,20230404191636,26.6,1011.3,49,104,7.8,1.1,10037.2
58820,20230404191636,8.7,1013.7,37,26,12.3,0.2,10144.4
58834,20230404191636,1.2,1022.3,99,352,14.1,1.4,10007.2
58837,20230404191636,24.9,1022.6,57,33,13.6,0.9,10200.6
58843,20230404191636,30.6,1019.5,24,248,7.0,1.5,10482.6
58846,20230404191636,4.6,1020.1,61,131,7.6,0.0,10460.1
58847,20230404191636,32.9,1012.7,90,8,7.3,0.0,10019.6
58911,20230404191636,15.1,1024.5,32,129,14.3,0.7,10462.0
58918,20230404191636,16.4,1009.4,31,38,3.4,0.1,10460.0
58921,20230404191636,32.6,1026.1,32,64,1.5,0.3,10093.7
58926,20230404191636,34.1,1010.9,38,184,13.4,0.3,10035.2
58927,20230404191636,5.4,1016.2,47,203,8.9,0.9,10382.4
58931,20230404191636,18.9,1000.0,48,99,10.4,1.3,10025.1
58933,20230404191636,17.3,1020.3,96,265,5.9,1.5,10355.5
58936,20230404191636,27.3,1011.5,19,209,6.0,1.5,10049.0
58944,20230404191636,14.4,1011.9,40,243,5.3,0.5,10164.6
59113,20230404191636,18.9,1020.3,92,270,8.8,1.0,10252.3
59126,20230404191636,7.5,1004.5,99,293,14.8,0.1,10492.5
59133,20230404191636,21.8,1015.4,34,48,9.5,1.5,10263.8
59134,20230404191636,3.6,1014.0,77,333,9.7,1.5,10195.4
59321,20230404191636,18.3,1018.1,87,165,12.4,0.9,10271.6
52323,20230404191636,8.1,1025.7,29,246,3.3,0.6,10292.0
52418,20230404191636,11.3,1014.4,76,95,4.8,1.2,10208.3
52424,20230404191636,11.1,1005.8,47,244,12.3,0.6,10274.9
52436,20230404191636,23.8,1018.6,66,33,9.7,0.0,10254.2
52446,20230404191636,8.3,1013.6,99,155,4.9,0.6,10010.5
52447,20230404191636,19.1,1000.5,38,329,12.9,0.8,10030.9
52533,20230404191636,22.6,1005.9,54,185,13.7,1.1,10013.9
52546,20230404191636,29.4,1016.8,40,323,6.4,0.0,10231.0
52652,20230404191636,19.1,1014.0,80,74,9.4,1.3,10214.6
52661,20230404191636,33.5,1024.8,15,119,11.0,1.2,10000.1
52674,20230404191636,8.6,1007.1,66,131,9.1,0.2,10131.6
52679,20230404191636,25.9,1010.9,30,121,9.4,0.0,10401.3
52681,20230404191636,4.4,1008.2,86,251,3.7,1.2,10216.7
52787,20230404191636,25.1,1004.3,27,26,14.7,0.1,10252.7
52797,20230404191636,18.3,1018.0,7,99,1.3,0.3,10378.8
52884,20230404191636,26.1,1006.7,19,107,1.3,1.1,10295.3
52895,20230404191636,5.7,1026.3,10,198,9.5,0.3,10108.0
52983,20230404191636,30.7,1005.6,48,98,0.5,1.0,10342.8
52984,20230404191636,29.7,1026.4,3,3,6.6,0.8,10418.3
52986,20230404191636,28.6,1018.1,37,348,7.5,1.4,10310.7
52996,20230404191636,33.2,1019.1,8,47,2.4,0.5,10377.1
53821,20230404191636,24.0,1010.4,60,257,2.7,1.5,10206.8
53915,20230404191636,17.4,1024.0,73,190,10.4,0.6,10373.5
53923,20230404191636,23.0,1017.1,21,309,6.9,1.3,10242.5
56074,20230404191636,16.6,1016.5,65,264,12.1,1.2,10472.2
56080,20230404191636,18.5,1025.6,1,270,5.7,1.2,10127.8
56093,20230404191636,15.7,1001.4,4,161,0.4,0.3,10246.6
56096,20230404191636,10.8,1005.5,18,68,9.1,0.2,10401.7
57014,20230404191636,26.3,1003.9,72,276,6.6,0.3,10308.2
57996,20230404191636,22.8,1004.1,76,107,10.4,0.7,10155.1
59072,20230404191636,32.0,1020.7,39,170,5.6,0.5,10284.8
59082,20230404191636,2.4,1005.6,35,130,2.6,0.4,10327.4
59087,20230404191636,32.6,1011.4,33,211,4.5,1.1,10205.1
59088,20230404191636,19.9,1004.0,32,103,10.2,0.6,10036.5
59096,20230404191636,27.5,1002.0,2,0,12.3,1.5,10228.5
59097,20230404191636,27.5,1020.7,94,82,0.5,1.5,10351.2
59107,20230404191636,23.4,1017.6,64,74,2.7,0.3,10499.0
59116,20230404191636,4.0,1008.5,77,78,9.0,1.5,10379.9
59117,20230404191636,30.1,1004.7,37,233,5.2,1.3,10094.7
59271,20230404191636,32.6,1006.3,96,107,6.3,0.0,10211.0
59278,20230404191636,20.6,1024.7,66,62,9.9,1.2,10341.6
59280,20230404191636,15.0,1024.2,46,243,12.7,0.9,10475.5
59287,20230404191636,17.4,1007.4,35,124,5.1,1.5,10345.6
59289,20230404191636,11.1,1021.5,43,75,4.1,0.1,10391.2
59293,20230404191636,3.8,1006.7,96,224,9.5,1.3,10296.4
59294,20230404191636,15.5,1005.6,88,312,6.9,1.3,10043.9
59298,20230404191636,13.7,1013.3,69,248,9.3,1.1,10009.2
59303,20230404191636,10.3,1020.3,3,284,13.8,0.1,10492.0
59304,20230404191636,32.9,1005.1,35,185,1.4,0.2,10333.5
