站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20230404185121,5.8,1002.1,94,220,5.6,0.0,10378.1
58102,20230404185121,0.4,1009.7,46,42,11.7,0.0,10138.9
58118,20230404185121,25.3,1020.1,42,152,5.4,1.1,10109.1
58122,20230404185121,5.8,1022.3,12,315,1.9,0.3,10378.3
58203,20230404185121,0.8,1011.4,78,246,8.3,1.0,10346.2
58215,20230404185121,22.6,1014.4,31,300,9.8,0.3,10427.2
58221,20230404185121,30.3,1016.7,77,205,12.0,0.9,10006.1
58225,20230404185121,26.7,1025.2,79,179,12.3,0.1,10229.2
58236,20230404185121,29.3,1001.1,78,119,1.3,0.3,10293.7
58311,20230404185121,3.0,1004.2,49,47,6.6,0.7,10250.4
58314,20230404185121,28.5,1006.8,83,73,0.6,0.2,10109.2
58319,20230404185121,4.8,1019.9,41,53,6.2,1.0,10343.9
58321,20230404185121,30.0,1003.3,48,341,1.6,0.5,10074.8
58326,20230404185121,2.0,1017.9,10,147,1.3,0.2,10272.7
58336,20230404185121,0.5,1003.9,7,27,14.7,0.0,10404.3
58338,20230404185121,5.2,1013.0,23,234,7.9,1.4,10233.3
58414,20230404185121,3.7,1017.1,40,220,9.1,0.7,10461.5
58419,20230404185121,9.5,1018.1,86,69,0.2,0.7,10231.4
58424,20230404185121,4.5,1020.8,36,327,4.2,0.9,10214.9
58429,20230404185121,13.9,1007.8,79,327,13.3,0.9,10492.4
58436,20230404185121,25.4,1000.3,21,166,4.6,1.5,10022.2
58437,20230404185121,26.9,1020.5,53,275,1.6,0.1,10063.6
58520,20230404185121,2.5,1007.2,5,296,3.7,1.1,10180.0
58531,20230404185121,18.1,1017.9,83,193,11.7,0.8,10473.9
54406,20230404185121,7.3,1020.3,6,193,7.7,0.1,10142.2
54416,20230404185121,19.2,1008.3,10,343,13.9,0.5,10125.5
54511,20230404185121,7.1,1013.6,47,248,13.5,0.2,10058.3
58725,20230404185121,33.8,1005.2,100,4,12.6,0.9,10169.7
58730,20230404185121,34.3,1007.6,2,216,5.9,1.4,10348.7
58731,20230404185121,2.0,1002.0,33,94,12.4,1.0,10233.6
58734,20230404185121,32.3,1012.7,88,320,11.0,0.9,10268.0
58737,20230404185121,27.0,1002.0,65,111,7.7,0.8,10472.6
58744,20230404185121,7.3,1006.9,6,252,4.5,0.6,10368.7
58754,20230404185121,5.4,1004.7,11,83,5.2,1.4,10326.2
58818,20230404185121,17.6,1003.3,87,139,9.6,1.3,10260.2
58820,20230404185121,31.7,1013.8,61,324,9.4,1.3,10316.5
58834,20230404185121,20.8,1024.1,4,351,4.2,0.0,10344.7
58837,20230404185121,31.3,1004.8,85,185,3.5,0.6,10188.0
58843,20230404185121,27.7,1016.3,51,316,12.7,1.2,10308.8
58846,20230404185121,19.4,1016.2,21,331,7.2,0.8,10163.5
58847,20230404185121,9.7,1022.0,64,142,4.8,1.0,10342.7
58911,20230404185121,29.5,1019.3,10,59,9.7,0.1,10093.2
58918,20230404185121,23.7,1004.9,17,332,2.9,1.4,10362.2
58921,20230404185121,0.0,1016.2,98,93,12.1,1.3,10094.7
58926,20230404185121,14.5,1013.4,6,232,5.7,1.2,10383.9
58927,20230404185121,15.6,1005.2,80,46,1.5,0.4,10130.0
58931,20230404185121,23.9,1003.5,54,207,2.6,1.4,10478.2
58933,20230404185121,12.5,1001.7,13,24,10.1,1.3,10291.7
58936,20230404185121,12.6,1005.5,16,146,3.0,0.8,10497.8
58944,20230404185121,18.3,1023.5,37,312,2.9,1.1,10096.9
59113,20230404185121,15.6,1012.3,69,359,14.3,0.6,10403.2
59126,20230404185121,5.3,1014.3,31,338,4.2,0.6,10282.5
59133,20230404185121,17.4,1018.9,93,28,13.4,0.7,10435.0
59134,20230404185121,5.4,1000.9,17,273,7.0,0.0,10245.6
59321,20230404185121,30.3,1007.8,42,196,12.6,0.9,10036.1
52323,20230404185121,33.6,1018.0,67,11,8.5,0.4,10185.3
52418,20230404185121,0.3,1017.6,65,204,14.7,0.0,10073.0
52424,20230404185121,19.5,1008.6,80,340,9.5,0.7,10235.7
52436,20230404185121,34.2,1014.0,4,115,2.0,0.0,10286.2
52446,20230404185121,24.9,1007.6,72,9,4.3,1.4,10183.1
52447,20230404185121,28.6,1014.1,35,1,12.9,1.0,10267.2
52533,20230404185121,31.6,1001.7,82,242,7.5,0.4,10217.5
52546,20230404185121,17.3,1021.5,68,246,6.2,1.1,10394.7
52652,20230404185121,14.5,1026.4,17,160,12.5,1.2,10456.8
52661,20230404185121,18.2,1021.3,15,252,1.4,0.1,10141.8
52674,20230404185121,9.7,1022.1,3,134,1.0,0.7,10410.5
52679,20230404185121,31.6,1006.8,51,308,1.0,0.2,10479.6
52681,20230404185121,23.4,1014.3,100,244,1.2,0.3,10358.2
52787,20230404185121,31.0,1009.0,38,141,3.3,0.4,10286.6
52797,20230404185121,23.8,1017.7,31,56,1.0,0.0,10122.0
52884,20230404185121,17.1,1023.9,60,8,6.9,1.3,10266.8
52895,20230404185121,10.4,1026.1,63,23,2.4,0.9,10244.6
52983,20230404185121,14.6,1008.4,48,339,3.4,1.3,10139.3
52984,20230404185121,19.8,1025.8,10,220,0.0,1.5,10324.7
52986,20230404185121,3.1,1004.0,91,173,9.6,0.9,10043.1
52996,20230404185121,4.1,1010.8,11,109,9.6,0.1,10091.1
53821,20230404185121,23.8,1002.6,17,112,11.5,0.0,10048.5
53915,20230404185121,33.7,1005.8,36,74,4.6,0.4,10325.6
53923,20230404185121,17.5,1019.5,15,26,6.2,0.4,10074.1
56074,20230404185121,10.8,1005.0,35,338,7.5,0.8,10421.7
56080,20230404185121,22.8,1025.6,86,14,11.0,1.3,10056.7
56093,20230404185121,0.4,1026.4,50,359,2.2,1.2,10231.2
56096,20230404185121,11.6,1011.5,52,84,1.7,0.1,10099.4
57014,20230404185121,8.0,1013.4,16,342,13.4,0.5,10097.8
57996,20230404185121,19.8,1010.2,53,12,2.1,1.3,10427.5
59072,20230404185121,34.4,1019.0,34,78,1.4,1.1,10072.7
59082,20230404185121,21.1,1025.9,96,75,0.2,1.5,10184.9
59087,20230404185121,21.5,1006.1,96,233,9.0,1.4,10362.4
59088,20230404185121,21.9,1008.1,20,147,11.0,0.8,10005.0
59096,20230404185121,24.6,1021.0,100,194,6.0,0.4,10350.8
59097,20230404185121,11.1,1010.2,68,52,8.9,1.4,10196.1
59107,20230404185121,22.7,1026.3,92,154,3.0,1.4,10469.9
59116,20230404185121,10.9,1010.1,67,111,5.9,1.0,10056.8
59117,20230404185121,12.9,1024.9,63,15,2.9,0.5,10067.0
59271,20230404185121,19.6,1008.8,48,217,1.7,0.2,10140.1
59278,20230404185121,26.8,1004.5,1,151,4.4,0.4,10492.9
59280,20230404185121,31.8,1011.5,38,200,2.7,0.0,10049.1
59287,20230404185121,12.0,1004.4,95,22,11.0,1.2,10066.5
59289,20230404185121,27.8,1021.2,93,123,2.0,0.3,10055.1
59293,20230404185121,4.3,1012.7,34,166,13.7,1.4,10370.8
59294,20230404185121,17.9,1015.5,16,351,11.0,0.5,10387.0
59298,20230404185121,13.8,1016.6,16,178,5.7,0.1,10074.9
59303,20230404185121,22.7,1005.0,11,118,9.2,0.6,10453.6
59304,20230404185121,32.5,1022.5,47,321,10.2,0.0,10356.9
59306,20230404185121,12.4,1019.8,50,15,9.8,1.2,10183.8
59310,20230404185121,12.7,1003.6,4,248,8.4,0.6,10112.0
59316,20230404185121,6.9,1019.2,71,8,10.2,0.1,10177.8
59317,20230404185121,15.2,1009.5,14,178,13.1,1.5,10358.1
59324,20230404185121,27.3,1006.3,64,307,6.3,0.8,10192.0
59456,20230404185121,5.6,1004.5,95,2,5.4,0.9,10319.1
59462,20230404185121,7.9,1001.9,1,122,5.1,1.4,10433.1
59478,20230404185121,25.2,1026.3,14,339,9.1,1.0,10187.9
59485,20230404185121,28.0,1000.5,70,319,13.3,0.4,10056.2
59488,20230404185121,13.1,1001.6,47,140,12.8,0.8,10401.8
59493,20230404185121,12.0,1002.6,5,155,6.0,0.4,10221.2
59501,20230404185121,11.5,1026.4,52,77,8.2,0.9,10161.4
59658,20230404185121,28.5,1014.8,75,169,8.3,0.7,10049.9
59663,20230404185121,23.0,1018.9,53,278,7.7,1.0,10220.3
59664,20230404185121,7.4,1001.0,14,102,8.1,0.9,10117.8
59673,20230404185121,28.8,1014.8,27,275,5.7,1.4,10062.3
59754,20230404185121,25.0,1025.8,43,237,13.6,0.8,10059.0
57947,20230404185121,17.8,1007.4,80,39,14.3,1.1,10156.2
57957,20230404185121,16.7,1005.1,88,59,12.1,0.8,10291.8
57958,20230404185121,15.2,1002.7,40,358,5.0,0.1,10333.6
59021,20230404185121,0.6,1023.0,79,20,3.8,0.4,10285.5
59023,20230404185121,16.1,1023.4,37,177,5.5,0.7,10343.0
59027,20230404185121,28.6,1006.1,98,163,8.4,0.4,10198.9
59037,20230404185121,15.3,1000.9,77,242,11.3,1.1,10312.0
59046,20230404185121,25.4,1004.4,67,224,13.0,1.2,10149.5
